,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology_x,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,methodology_y,avg_times_duration,joules,JPIold,JPI,PERC,tput
7,OzaBagAdwin,GMSC,1,1,1538,1442.8427734375,145629.0,100.93199920654295,3306.0,93.49374094445474,1,25,108,3.8614583333333328,741.3999999999999,1528.7091579869957,150000.0,1,417.03749999999997,389.7447094360986,2.6515723745499403e-05,0.002863698164513936,90,1442.842717322888
83,OzaBagAdwin,GMSC,1,1,854,847.16796875,101661.0,120.0009994506836,622.0,93.40455041756424,1,25,127,3.612173913043478,830.8,847.255965653809,101830.0,1,458.7460869565217,433.464479754904,3.5531559920160905e-05,0.004512508109860435,50,847.1679441451593
76,OzaBagAdwin,GMSC,1,1,170,169.91490173339844,20366.0,119.86000061035156,81.0,93.53333988019249,1,25,126,3.239473684210526,738.5999999999999,169.71242385607027,20366.0,1,408.17368421052623,388.2833177666914,0.00015906283434206648,0.020041917127100375,10,169.91489985226244
92,OzaBagASHTExecutorMAXChunk,GMSC,4,50,6556,6458.77783203125,148300.0,22.961000442504883,7.0,93.19325463743677,3,25,29,4.744444444444444,256.19999999999993,6499.133448873484,150000.0,3,137.58888888888887,108.93719098832871,3.199220798681351e-05,0.0009277740316175918,90,6458.777803316898
212,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3642,3564.339599609375,147250.0,41.3120002746582,11.0,93.33016304347828,3,25,46,3.9658823529411755,337.0999999999999,3614.283648980772,150000.0,3,182.43058823529407,163.83853285396796,2.693298711674822e-05,0.0012389174073704182,50,3564.3396354818183
213,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3318,3306.878173828125,150000.0,45.36000061035156,14.0,93.39046348782928,2,25,50,4.542168674698795,376.99999999999994,3296.3410614218215,150000.0,2,227.10843373493975,206.0327738566571,3.0281124497991967e-05,0.0015140562248995982,10,3306.8782623818715
6,OzaBagASHTExecutorMAXChunk,GMSC,4,50,1843,1836.457275390625,150000.0,81.67900085449219,20.0,93.40313437812604,2,25,87,3.913291139240506,618.3,1833.4494517986138,150000.0,2,340.456329113924,319.63371030590196,2.6088607594936706e-05,0.0022697088607594937,90,1836.4573321265143
75,OzaBagASHTExecutorMAXChunk,GMSC,4,50,728,723.7620849609375,86850.0,119.9980010986328,37.0,93.28917050691244,3,25,126,3.2390350877192984,738.5,722.9843341601878,86855.0,3,408.1184210526316,388.6777360146506,3.7294589380763363e-05,0.004699118261976184,50,723.7620560746951
96,OzaBagASHTExecutorMAXChunk,GMSC,4,50,368,364.6986083984375,43727.0,119.89900207519533,80.0,93.35806030633972,2,25,126,3.28646288209607,752.6,364.1761957508474,43727.0,2,414.09432314410486,394.0436199204891,7.515866357390332e-05,0.009469991610311817,10,364.69861502747426
113,OzaBagASHT,GMSC,1,1,2008,1809.525634765625,143689.0,79.40699768066406,3441.0,93.34465407929626,1,25,87,3.8892405063291124,614.4999999999998,1994.442154529378,150000.0,1,338.36392405063276,308.83291186562053,2.706707198414014e-05,0.002354835262620192,90,1809.525661426548
189,OzaBagASHT,GMSC,1,1,1115,1108.2060546875,132967.0,119.98400115966795,619.0,93.41189919303284,1,25,126,3.612227074235807,827.1999999999998,1110.9593035364685,133354.0,1,455.1406113537117,433.40945746409307,2.716634258301539e-05,0.003422959165459939,50,1108.2060834348656
139,OzaBagASHT,GMSC,1,1,223,219.82200622558597,26356.0,119.89700317382812,80.0,93.47397177113372,1,25,126,3.231441048034934,739.9999999999999,219.59307460298945,26356.0,1,407.1615720524017,387.440097592283,0.00012260741569414683,0.015448534377462502,10,219.82200807628823
141,OzaBag,GMSC,1,1,2028,1501.8529052734375,143460.0,95.52200317382812,7215.0,93.3814303638645,1,25,102,3.88,717.8,2015.8309927295695,150000.0,1,395.76,370.6253723144531,2.7045866443607975e-05,0.0027586783772480133,90,1501.8529263769283
119,OzaBag,GMSC,1,1,1127,1116.250732421875,133930.0,119.98200225830078,584.0,93.49660270290453,1,25,126,3.629385964912281,827.5,1120.6803208369079,134550.0,1,457.3026315789474,435.46099503835046,2.7099126147332793e-05,0.0034144898945639318,50,1116.250749938908
33,OzaBag,GMSC,1,1,225,224.8704833984375,26955.0,119.86900329589844,78.0,93.47059914672604,1,25,127,3.2369565217391303,744.5,224.585697502937,26955.0,1,411.0934782608696,388.01075197302777,0.00012008742429008088,0.015251102884840273,10,224.87047742827374
22,LeveragingBag,GMSC,1,1,641,596.7251586914062,71610.0,120.00499725341795,4811.0,93.42968859097893,1,25,127,3.8991304347826077,896.7999999999997,638.2737837567847,76672.0,1,495.1895652173912,467.91513711680517,5.444952429524658e-05,0.006915089585496316,90,596.7251501100336
67,LeveragingBag,GMSC,1,1,356,354.6092834472656,42529.0,119.93199920654295,912.0,93.35982506054692,1,25,126,3.653070175438597,832.9000000000001,354.23711872594913,42529.0,1,460.28684210526325,438.12000938214754,8.589598098799871e-05,0.010822893604487838,50,354.60928093725806
8,LeveragingBag,GMSC,1,1,71,69.90775299072266,8389.0,120.0009994506836,88.0,93.44379544641794,1,25,126,3.2641921397379914,747.5,69.89166791473217,8400.0,1,411.2882096069869,391.70631916762443,0.00038910384309667317,0.049027084230180824,10,69.90775108875322
210,LBagExecutorMAXChunk,GMSC,4,50,1833,1707.2938232421875,142950.0,83.72899627685547,29.0,93.30510846745976,3,25,89,5.059876543209876,819.6999999999999,1824.0630396186493,150000.0,3,450.32901234567896,423.658384247768,3.539612831906174e-05,0.003150255420396495,90,1707.293845101479
80,LBagExecutorMAXChunk,GMSC,4,50,1474,1464.000244140625,150000.0,102.45899963378906,33.0,93.45515171723908,2,25,108,4.9346938775510205,967.2,1462.002553631127,150000.0,2,532.9469387755103,505.6037981928611,3.289795918367347e-05,0.003552979591836735,50,1464.0002394726955
36,LBagExecutorMAXChunk,GMSC,4,50,1018,1011.8486938476562,121350.0,119.9290008544922,39.0,93.38746908491343,3,25,125,4.248898678414097,964.5,1011.5155151151552,121394.0,3,531.1123348017621,509.56617323417504,3.5013586142679e-05,0.004376698267834875,10,1011.8486699245653
183,LBagExecutorMAXChunk,GMSC,4,50,818,812.7947387695312,97550.0,120.01799774169922,47.0,93.33333333333331,2,25,126,4.172925764192139,955.5999999999999,812.5582556591212,97637.0,2,525.7886462882095,500.8261949430906,4.277730152939148e-05,0.0053899399927033265,90,812.7947627483798
198,LBagExecutorMAXChunk,GMSC,4,50,203,199.78811645507807,23950.0,119.8769989013672,133.0,93.53556485355648,3,25,125,3.344495412844037,729.1,199.63505778251775,23960.0,3,418.0619266055046,400.92807293113225,0.00013964490241519988,0.017455612801899983,50,199.7881179833811
25,LBagExecutorMAXChunk,GMSC,4,50,163,159.89990234375,19168.0,119.875,188.0,93.52965791400774,2,25,126,3.3649122807017546,767.2,159.72934009983084,19168.0,2,423.9789473684211,403.36885964912284,0.0001755484286676625,0.022119102012125472,10,159.89989572471325
111,AdaptiveRandomForestSequential,GMSC,1,1,473,393.6633911132813,47240.0,120.0009994506836,6883.0,93.42082980524978,1,25,124,3.9199999999999995,881.9999999999999,468.88454011741686,56306.0,1,486.0799999999999,470.40391784667963,8.298052497883149e-05,0.010289585097375105,90,393.6633879404818
137,AdaptiveRandomForestSequential,GMSC,1,1,262,259.7441711425781,31148.0,119.91799926757812,1021.0,93.5276743290099,1,25,125,3.669369369369369,814.5999999999999,259.4974673420421,31148.0,1,458.6711711711711,440.02343334850957,0.0001178043331632647,0.014725541645408088,50,259.7441600947506
194,AdaptiveRandomForestSequential,GMSC,1,1,52,49.9495849609375,5994.0,120.0009994506836,179.0,93.71037704371038,1,25,124,3.2640000000000002,734.4000000000001,49.9271895152902,6000.0,1,404.73600000000005,391.6832622070313,0.0005445445445445445,0.06752352352352353,10,49.949583982117865
29,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,1529,1350.4385986328125,145950.0,108.07599639892578,36.0,93.52090472926662,3,25,112,5.116256157635467,1038.6,1518.572137238426,150000.0,3,573.0206896551723,552.9444820685926,3.50548554822574e-05,0.0039261438140128285,90,1350.4386252547256
44,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,1052,1045.1031494140625,125450.0,120.03600311279295,43.0,93.6116427432217,2,25,125,4.853303964757709,1101.6999999999998,1046.264590467145,125580.0,2,606.6629955947136,582.5712098209867,3.8687157949443676e-05,0.0048358947436804595,50,1045.1031086241662
70,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,849,841.9176635742188,101100.0,120.08300018310548,48.0,93.48342404750125,3,25,125,4.389867841409691,996.4999999999999,842.3141568620924,101231.0,3,548.7334801762114,527.1485008038088,4.342104689821653e-05,0.005427630862277066,10,841.9176723253105
107,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,584,579.1153564453125,69484.0,119.98300170898438,64.0,93.448454647579,2,25,124,4.077333333333334,917.4000000000001,578.5030388810258,69484.0,2,505.5893333333334,489.21069230143235,5.868017577188034e-05,0.007276341795713162,90,579.1153664294183
82,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,169,164.7920684814453,19750.0,119.8479995727539,182.0,93.5482233502538,3,25,123,3.3789237668161434,753.5,164.72362730310581,19767.0,3,415.60762331838566,404.9572541617492,0.00017108474768689333,0.021043423965487883,50,164.7920705427439
89,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,116,114.8128433227539,13778.0,120.00399780273438,262.0,93.40034965034964,2,25,124,3.3875555555555557,762.2,114.8105625717566,13800.0,2,420.0568888888889,406.52020944552953,0.0002458670021451267,0.03048750826599571,10,114.81284167423011
