dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,15,400,45312.0,113.51499938964844,25.0,399.1719055175781,88.94849548535223
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,15,94,9405.0,120.20800018310547,187.0,78.23938751220703,65.10117145899893
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,412,45312.0,110.72000122070312,33.0,409.24853515625,75.1981804932983
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,721,44213.0,63.064998626708984,63.0,701.0703125,88.81643004324887
airlines,OzaBagExecutorMAXChunk,25,4,15,3714,172755.0,120.00599670410156,10.0,1439.5531005859375,62.900891513256916
airlines,OzaBagExecutorMAXChunk,25,4,15,2063,179130.0,120.01899719238281,10.0,1492.513671875,65.5171258688552
airlines,OzaBagExecutorMAXChunk,25,4,500,549,65291.0,119.94000244140625,699.0,544.3638305664062,64.23886033554042
airlines,OzaBagExecutorMAXChunk,25,4,5,3211,150905.0,120.0009994506836,3.0,1257.53125,64.08151093439363
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,250,200,11250.0,120.4229965209961,2662.0,93.42069244384766,65.48181818181818
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,406,45244.0,112.08699798583984,1007.0,403.6507568359375,88.83202217057035
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,80,9584.0,119.8270034790039,186.0,79.98197174072266,89.14112354848834
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,80,9584.0,119.81300354003906,379.0,79.99131774902344,89.4797566603734
airlines,OzaBagExecutorMAXChunk,25,4,75,512,61098.0,119.94499969482422,104.0,509.38348388671875,65.13281877324944
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,100,102,11100.0,121.14800262451172,1082.0,91.62346649169922,64.91818181818182
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,2061,45312.0,21.926000595092773,9.0,2066.587646484375,78.71132996224081
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,75,413,45312.0,110.74299621582031,138.0,409.16357421875,88.73709574021265
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,3711,42460.0,13.086999893188477,7.0,3244.441162109375,75.75821845174974
elecNormNew,OzaBagExecutorMAXChunk,25,4,75,2248,45312.0,20.138999938964844,26.0,2249.962646484375,74.40590666931936
elecNormNew,OzaBagExecutorMAXChunk,25,4,15,3418,42739.0,15.451000213623047,5.0,2766.099365234375,77.52083138282933
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,173,9725.0,120.03700256347656,308.0,81.01668548583984,65.04123711340206
airlines,OzaBagExecutorMAXChunk,25,4,5,356,42529.0,119.98500061035156,9.0,354.45263671875,64.30251152290471
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,15,80,9584.0,119.84200286865234,106.0,79.97196197509766,89.0584178075034
airlines,OzaBagExecutorMAXChunk,25,4,100,4672,237900.0,121.2229995727539,50.0,1962.4989013671875,61.623633305298576
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,476,45312.0,95.47000122070312,615.0,474.62030029296875,77.7291796840132
elecNormNew,OzaBagExecutorMAXChunk,25,4,250,4068,38943.0,12.862000465393066,82.0,3027.756103515625,75.16605070684619
