,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,delay_normalized,JPI_normalized,PERC,tput
24,OzaBagExecutorMAXChunk,airlines,4,25,480,479.1946411132813,57500.0,119.99299621582033,38.0,57.22836015658982,25,126,5.146491228070176,1173.4,478.78505295410645,57504.0,648.4578947368421,617.5429024545772,8.950419527078567e-05,0.011277528604118995,6.367078851244931e-05,0.006065774624575312,10,479.19463479835156
79,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,873,210.3728790283203,28000.0,133.0970001220703,9419.0,64.97307692307692,25,139,5.818253968253968,1466.2,867.1481105546034,104226.0,808.7373015873015,774.3921491229345,0.00020779478458049885,0.02888347505668934,0.015781977815756843,0.015535376252952269,90,210.3728857473851
88,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,485,223.91221618652344,28000.0,125.04900360107422,8733.0,63.938461538461546,25,130,5.815744680851064,1366.7,483.74823078844395,58103.0,756.0468085106384,727.253077538673,0.0002077051671732523,0.027001671732522797,0.014632552528400523,0.014523222326958072,50,223.91221995917982
270,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,97,83.33403015136719,10000.0,119.9990005493164,14486.0,61.212500000000006,25,126,3.7834061135371178,866.4,94.85139947415715,11400.0,476.7091703056768,454.00495229662766,0.00037834061135371175,0.04767091703056768,0.024271974799772125,0.02564046157671811,10,83.33402740208878
354,OzaBagAdwinExecutorMAXChunk,airlines,4,500,678,278.0617370605469,34000.0,122.2750015258789,1792.0,65.49850746268658,25,127,5.973913043478261,1374.0,673.0785237468996,80865.0,758.6869565217391,730.4602265067722,0.00017570332480818413,0.022314322250639385,0.00300258034248182,0.012002066625048347,90,278.0617425942462
31,OzaBagAdwinExecutorMAXChunk,airlines,4,500,376,370.9198913574219,44500.0,119.97200012207033,1308.0,67.575,25,125,5.710132158590308,1296.1999999999998,374.1411617738913,44925.0,713.7665198237885,685.0559760274341,0.00012831757659753502,0.016039697074691876,0.0021916155624811503,0.008627172753612486,50,370.91988092823067
63,OzaBagAdwinExecutorMAXChunk,airlines,4,500,75,73.8758544921875,9000.0,121.82599639892578,4442.0,63.04705882352941,25,128,3.7094827586206898,860.6,74.88704537322872,9000.0,474.8137931034483,451.9114331936014,0.0004121647509578544,0.052757088122605364,0.0074427800676921015,0.028376128993696553,10,73.87585791237049
404,OzaBagAdwinExecutorMAXChunk,airlines,4,250,650,342.9412536621094,41250.0,120.28299713134766,727.0,68.20487804878049,25,126,6.093421052631578,1389.3,648.1820603316241,77870.0,767.7710526315789,732.9349469937775,0.000147719298245614,0.018612631578947367,0.0012181227170671223,0.010011061136826782,90,342.9412384441624
96,OzaBagAdwinExecutorMAXChunk,airlines,4,250,361,318.6092834472656,38250.0,120.0530014038086,782.0,67.50263157894737,25,126,6.805240174672488,1558.3999999999999,359.211414007646,43128.0,857.4602620087336,816.9895082432109,0.00017791477580843108,0.022417261751862316,0.0013102778057035621,0.01205743405849085,50,318.60927717536055
124,OzaBagAdwinExecutorMAXChunk,airlines,4,250,72,68.75343322753906,8250.0,119.99400329589844,2351.0,64.1625,25,125,4.2837004405286345,972.4000000000001,69.89457568168014,8400.0,535.4625550660793,514.0183647794346,0.0005192364170337739,0.06490455212922173,0.003939211152441272,0.0349098103977378,10,68.75343578341966
424,OzaBagAdwinExecutorMAXChunk,airlines,4,100,614,318.8558044433594,38300.0,120.11699676513672,313.0,68.87434554973822,25,125,6.562995594713656,1489.8,608.4002830620656,73078.0,820.374449339207,788.3273206198268,0.0001713575873293383,0.021419698416167286,0.0005244462316946483,0.011520880831230087,90,318.8557908660297
111,OzaBagAdwinExecutorMAXChunk,airlines,4,100,341,306.5951232910156,36800.0,120.02799987792967,325.0,67.52588555858311,25,126,6.342794759825328,1452.5,339.2523987206823,40732.0,799.1921397379913,761.3129686580473,0.00017235855325612302,0.021717177710271502,0.0005445527964880534,0.011680884180975959,50,306.5951281153245
431,OzaBagAdwinExecutorMAXChunk,airlines,4,100,68,64.85137939453125,7800.0,120.2750015258789,1019.0,64.9090909090909,25,125,4.838053097345133,1093.4,64.90318608076286,7800.0,604.7566371681417,581.8968436654691,0.0006202632176083504,0.07753290220104381,0.0017073824603733119,0.04170214301819638,10,64.85138142627017
366,OzaBagAdwinExecutorMAXChunk,airlines,4,50,614,322.8111572265625,38850.0,120.3489990234375,154.0,68.75257731958763,25,126,6.343231441048037,1452.6000000000004,608.3698936905288,73078.0,799.2471615720526,763.4015545041282,0.00016327494056751703,0.020572642511507144,0.00025803424818203143,0.011065280105889646,90,322.8111601695508
42,OzaBagAdwinExecutorMAXChunk,airlines,4,50,341,303.8982238769531,36500.0,120.1060028076172,164.0,67.6241426611797,25,126,6.363157894736843,1450.8000000000002,339.2608757215082,40732.0,801.7578947368422,764.2534599705748,0.00017433309300648886,0.021965969718817594,0.0002747897188432023,0.011814700401285506,50,303.89821613216776
310,OzaBagAdwinExecutorMAXChunk,airlines,4,50,68,64.9339828491211,7800.0,120.12200164794922,509.0,65.43225806451612,25,126,4.8096069868995635,1101.4,64.89994591671173,7800.0,606.010480349345,577.7396184063374,0.0006166162803717389,0.0776936513268391,0.0008528534566535974,0.04178860415719235,10,64.93398289232691
256,OzaBagAdwinExecutorMAXChunk,airlines,4,25,646,341.6410217285156,41000.0,120.00900268554688,73.0,68.9908480780964,25,125,6.3713656387665205,1446.3000000000002,643.185336862608,77271.0,796.4207048458151,764.6212360533325,0.00015539916192113464,0.01942489524014183,0.00012231493582654738,0.01044794837316139,90,341.6410359431958
322,OzaBagAdwinExecutorMAXChunk,airlines,4,25,358,330.3918762207031,39650.0,120.00900268554688,75.0,68.69652996845426,25,125,6.3431718061674,1439.8999999999999,354.1928660065127,42529.0,792.896475770925,761.2377223212287,0.0001599791123875763,0.019997389048447035,0.00012566602995878155,0.01075587208030019,50,330.39187988165156
127,OzaBagAdwinExecutorMAXChunk,airlines,4,25,71,69.96501922607422,8400.0,120.05999755859376,233.0,65.5044776119403,25,126,4.810087719298246,1096.7,69.89341254586755,8400.0,606.071052631579,577.4991198355692,0.0005726294903926483,0.0721513157894737,0.00039040246640528135,0.038807582388721354,10,69.96501891398495
314,OzaBagASHTExecutorMAXChunk,airlines,4,2000,4490,1696.1553955078125,204000.0,120.27200317382812,1172.0,65.13267326732674,25,126,5.666666666666667,1292.0,4474.548590569355,537004.0,714.0,681.5413513183594,2.777777777777778e-05,0.0035,0.0019637411614892263,0.001882523372918734,90,1696.155336376667
429,OzaBagASHTExecutorMAXChunk,airlines,4,2000,2494,1778.634765625,214000.0,120.31700134277344,1115.0,65.30990566037735,25,126,5.744104803493449,1315.3999999999999,2483.800864286963,298302.0,723.7572052401746,691.1134653549526,2.6841611231277797e-05,0.0033820430151410025,0.0018682349787205522,0.0018190785783484243,50,1778.6347532908608
377,OzaBagASHTExecutorMAXChunk,airlines,4,2000,498,483.6678771972656,58000.0,119.91699981689452,2955.0,66.22321428571428,25,126,4.013973799126638,919.2,493.7594191555441,59301.0,505.76069868995637,481.3436953348884,6.920644481252824e-05,0.008720012046378558,0.004951241580375992,0.004690178996983016,10,483.667871015471
382,OzaBagASHTExecutorMAXChunk,airlines,4,500,4371,1506.5380859375,181000.0,120.14299774169922,331.0,65.33185595567868,25,125,5.703964757709252,1294.8000000000002,4354.598701915466,522652.0,712.9955947136565,685.2914250041946,3.151361744590747e-05,0.003939202180738434,0.0005546060788847558,0.0021187543359692997,90,1506.5380704844736
346,OzaBagASHTExecutorMAXChunk,airlines,4,500,2428,1639.508056640625,197000.0,120.15799713134766,304.0,65.85089058524173,25,126,5.612227074235809,1285.2000000000003,2419.2245557350566,290515.0,707.140611353712,674.353964686498,2.848846230576553e-05,0.0035895462505264567,0.0005093663080995945,0.0019306870613682457,50,1639.5080202997597
157,OzaBagASHTExecutorMAXChunk,airlines,4,500,485,483.0153503417969,58000.0,120.0790023803711,794.0,65.38260869565218,25,126,4.008333333333334,913.9000000000001,483.76434149834313,58103.0,505.05000000000007,481.3166678746542,6.910919540229885e-05,0.008707758620689657,0.0013303843704969673,0.004683588322623679,10,483.01533865408817
2,OzaBagASHTExecutorMAXChunk,airlines,4,250,4300,585.149658203125,70500.0,120.48200225830078,426.0,59.46619217081851,25,126,5.072052401746725,1161.5,4284.524126899493,514280.0,639.0786026200874,611.0910289214688,7.194400569853511e-05,0.009064944718015423,0.0007137830501658791,0.004875705801680073,90,585.149637942233
113,OzaBagASHTExecutorMAXChunk,airlines,4,250,2388,1481.6417236328125,178000.0,120.13700103759766,168.0,66.51645569620254,25,126,5.60174672489083,1282.8000000000002,2378.84439264008,285723.0,705.8200873362446,672.9770521005689,3.147048721848781e-05,0.0039652813895294636,0.00028149190710767064,0.0021327813988539688,50,1481.6417794905146
258,OzaBagASHTExecutorMAXChunk,airlines,4,250,477,473.2361145019531,56750.0,119.91899871826172,390.0,66.12743362831858,25,126,4.158771929824562,948.2,473.8016535806766,56905.0,524.0052631578948,498.71576572217447,7.328232475461783e-05,0.009233572919081846,0.000653463355785664,0.004966404810206011,10,473.2361060929864
226,OzaBagASHTExecutorMAXChunk,airlines,4,100,4026,458.2913208007813,55000.0,120.01100158691406,217.0,66.74499089253187,25,125,5.63215859030837,1278.5,4012.373415878246,482195.0,704.0198237885462,675.9209935192495,0.00010240288346015218,0.012800360432519023,0.00036359371334740794,0.006884850770286061,90,458.2913172353456
329,OzaBagASHTExecutorMAXChunk,airlines,4,100,2236,358.8904113769531,43200.0,120.37100219726562,278.0,67.67517401392111,25,126,5.821397379912663,1333.1,2228.76763640904,267753.0,733.4960698689956,700.7274368086236,0.0001347545689794598,0.016979075691411934,0.00046580208438055026,0.009132430525611223,50,358.8904238680613
188,OzaBagASHTExecutorMAXChunk,airlines,4,100,447,444.25921630859375,53300.0,119.9749984741211,157.0,62.881578947368425,25,126,5.071491228070175,1156.3,443.8773386176865,53311.0,639.0078947368421,608.4521523492377,9.514992923208584e-05,0.011988891083242817,0.0002630608893803827,0.006448390765594744,10,444.2592263211984
351,OzaBagASHTExecutorMAXChunk,airlines,4,50,3419,519.3531494140625,62500.0,120.34200286865234,96.0,67.25540432345876,25,126,5.798689956331877,1327.8999999999999,3405.618912844419,409117.0,730.6349344978165,697.8259633593163,9.277903930131004e-05,0.011690158951965065,0.00016085251834724039,0.0062877135600598304,90,519.353164399431
186,OzaBagASHTExecutorMAXChunk,airlines,4,50,1899,1092.525146484375,131150.0,120.04299926757812,45.0,66.5392829900839,25,125,5.809292035398229,1312.8999999999999,1888.604641473272,226642.0,726.1615044247786,697.3648395504571,4.429502123826328e-05,0.00553687765478291,7.539961797526893e-05,0.0029780861708915123,50,1092.525185143568
325,OzaBagASHTExecutorMAXChunk,airlines,4,50,379,374.2820739746094,44900.0,119.96299743652344,78.0,60.97658862876254,25,126,5.107423580786026,1169.6,374.11935177628624,44925.0,643.5353711790393,612.7018419290735,0.00011375108197741706,0.01433263632915455,0.00013069267115713281,0.007709006538622173,10,374.28207830300454
364,OzaBagASHTExecutorMAXChunk,airlines,4,25,2462,796.6559448242188,95625.0,120.03299713134766,31.0,62.30439330543933,25,125,5.7484581497797365,1304.9,2451.6161287903406,294216.0,718.557268722467,690.0046606021832,6.011459503037633e-05,0.007514324378797041,5.1941959049629706e-05,0.0040416832213652784,90,796.6559386612759
421,OzaBagASHTExecutorMAXChunk,airlines,4,25,1367,823.7431640625,98850.0,120.0009994506836,30.0,59.56488742727043,25,126,5.597816593886462,1281.8999999999996,1359.4191071770574,163254.0,705.3248908296941,671.7435860079968,5.662940408585191e-05,0.007135304914817341,5.0266411983512615e-05,0.0038378223642987317,50,823.7431392446365
293,OzaBagASHTExecutorMAXChunk,airlines,4,25,273,269.6558837890625,32325.0,119.875,62.0,60.8421052631579,25,126,4.774561403508772,1088.6,269.4579352054715,32346.0,601.5947368421052,572.3505482456139,0.00014770491580846934,0.01861081939186714,0.00010388391809925941,0.010010086426959747,10,269.6558915537018
274,LBagExecutorMAXChunk,airlines,4,2000,396,3.903482675552368,8000.0,2049.451904296875,511732.0,58.766666666666666,25,2057,5.838380566801621,21631.200000000004,394.0986391725103,47321.0,12009.548825910933,11965.48017064145,0.0007297975708502026,1.5011936032388666,0.8574310512382293,0.8074377272495026,90,3.9034826741858266
308,LBagExecutorMAXChunk,airlines,4,2000,220,3.344791889190674,8000.0,2391.778076171875,596820.0,57.833333333333336,25,2398,6.2025243168133395,26782.5,219.59307460298945,26356.0,14873.653311718388,14835.061677877082,0.0007753155396016674,1.8592066639647986,1.0,1.0,50,3.3447919268514585
391,LBagExecutorMAXChunk,airlines,4,2000,44,31.39520263671875,4000.0,127.40799713134766,45769.0,63.349999999999994,25,134,4.061316872427983,986.8999999999999,39.94507552115841,4800.0,544.2164609053497,517.4442484317983,0.0010153292181069957,0.13605411522633742,0.07668811366911296,0.0731785862558168,10,31.395203519888266
381,LBagExecutorMAXChunk,airlines,4,500,220,59.58575820922852,7500.0,125.86900329589844,8318.0,61.671428571428564,25,132,5.723012552301254,1367.7999999999997,219.59307460298945,26356.0,755.4376569037655,720.3498858080748,0.0007630683403068339,0.10072502092050206,0.013937200495961932,0.05417634460587817,90,59.58575823762318
14,LBagExecutorMAXChunk,airlines,4,500,122,61.19900894165039,7500.0,122.5510025024414,8032.0,61.44285714285714,25,128,5.937068965517242,1377.4,119.80631312711117,14400.0,759.944827586207,727.5937536502707,0.0007916091954022989,0.10132597701149426,0.013457994035052444,0.05449957714513265,50,61.199009774323045
178,LBagExecutorMAXChunk,airlines,4,500,24,16.67319679260254,2000.0,119.9530029296875,14953.0,71.46666666666667,25,126,3.577729257641922,819.3000000000002,19.975862499479796,2400.0,450.7938864628822,429.15936812355017,0.001788864628820961,0.2253969432314411,0.025054455279648804,0.12123286109074997,10,16.67319659493922
177,LBagExecutorMAXChunk,airlines,4,250,203,64.3873519897461,8000.0,124.2480010986328,3864.0,62.477419354838716,25,131,6.106722689075631,1453.4,199.64836556648976,23960.0,799.9806722689076,758.7480873813148,0.0007633403361344539,0.09999758403361345,0.006474313863476425,0.053785082622480725,90,64.38735375428129
347,LBagExecutorMAXChunk,airlines,4,250,112,63.70997619628906,7750.0,121.6449966430664,3881.0,62.06666666666667,25,127,6.0139130434782615,1383.2,109.8261086612863,13200.0,763.7669565217392,731.5624319856064,0.0007759887798036466,0.09855057503506312,0.006502798163600416,0.053006788833739375,50,63.70997750725606
91,LBagExecutorMAXChunk,airlines,4,250,22,18.757190704345703,2250.0,119.9540023803711,7631.0,70.85000000000001,25,125,3.5964757709251107,816.4000000000001,19.975696236245902,2400.0,449.55947136563884,431.4116631864977,0.0015984336759667158,0.1998042094958395,0.012786099661539492,0.10746745553813403,10,18.757189884046614
356,LBagExecutorMAXChunk,airlines,4,100,195,67.33842468261719,8300.0,123.25800323486328,1482.0,62.18292682926829,25,129,6.419230769230769,1502.1,194.66364462073045,23361.0,828.0807692307692,791.22156691918,0.000773401297497683,0.09976876737720111,0.002483160751985523,0.05366201042139234,90,67.33842657003518
165,LBagExecutorMAXChunk,airlines,4,100,108,66.48558807373047,8200.0,123.33499908447266,1498.0,62.17283950617284,25,129,6.549145299145299,1532.5,104.83052398622227,12600.0,844.8397435897435,807.7388294741638,0.0007986762559933292,0.10302923702313946,0.0025099695050433968,0.05541569908286977,50,66.48558852612295
181,LBagExecutorMAXChunk,airlines,4,100,21,19.854894638061523,2400.0,120.8769989013672,3081.0,71.78260869565217,25,126,4.714410480349344,1079.6,19.975696236245902,2400.0,594.0157205240174,569.8637904537817,0.00196433770014556,0.2475065502183406,0.0051623605107067455,0.13312481878186017,10,19.85489399814057
254,LBagExecutorMAXChunk,airlines,4,50,192,80.7774658203125,9700.0,120.08300018310548,618.0,62.031088082901555,25,126,6.917105263157894,1577.1,189.67226911763478,22762.0,871.5552631578946,830.6267525823492,0.0007131036353771025,0.08985105805751491,0.0010354880868603598,0.0483276333927857,90,80.77746213210199
34,LBagExecutorMAXChunk,airlines,4,50,107,77.1913833618164,9450.0,122.4229965209961,646.0,61.68085106382979,25,128,6.870689655172414,1594.0,104.83052398622227,12600.0,879.448275862069,841.1304157520162,0.0007270571063674512,0.09306330961503376,0.0010824034047116383,0.05005538728899252,50,77.19137963086276
200,LBagExecutorMAXChunk,airlines,4,50,21,19.9267692565918,2400.0,120.44100189208984,1559.0,71.7872340425532,25,126,4.864628820960698,1114.0,19.975696236245902,2400.0,612.9432314410479,585.9007690296422,0.002026928675400291,0.25539301310043666,0.002612177876076539,0.13736666184048926,10,19.926768810428037
283,LBagExecutorMAXChunk,airlines,4,25,189,111.80232238769533,13425.0,120.0780029296875,223.0,61.276119402985074,25,126,6.842794759825328,1567.0,184.67781583047937,22163.0,862.1921397379913,821.6691292175559,0.0005097053824823335,0.06422287819277403,0.0003736469957441105,0.034543162649717137,90,111.80232575870787
361,LBagExecutorMAXChunk,airlines,4,25,105,103.72925567626952,12450.0,120.02400207519533,240.0,61.62575452716298,25,126,6.7714912280701745,1543.8999999999999,104.83314058456956,12600.0,853.207894736842,812.7414772100616,0.0005438948777566405,0.06853075459733671,0.0004021312958681009,0.03686021351235552,50,103.72925235570835
227,LBagExecutorMAXChunk,airlines,4,25,21,19.95974922180176,2400.0,120.24199676513672,794.0,71.74736842105263,25,126,4.9126637554585155,1125.0,19.975862499479796,2400.0,618.9956331877729,590.7084993920472,0.002046943231441048,0.25791484716157204,0.0013303843704969673,0.13872306514412067,10,19.959748378828174
32,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,263,75.40227508544922,10000.0,132.6219940185547,25751.0,63.675000000000004,25,137,5.622177419354838,1394.2999999999997,259.5082773042732,31148.0,770.2383064516127,745.6243800809306,0.0005622177419354838,0.07702383064516127,0.04314701249958111,0.04142833184607153,90,75.4022745171584
78,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,146,97.12352752685548,12000.0,123.5540008544922,19437.0,63.81,25,128,5.631896551724138,1306.6,144.76837060702877,17400.0,720.8827586206896,695.8433513641357,0.00046932471264367814,0.0600735632183908,0.03256760832411783,0.032311396243751955,50,97.12352426476444
337,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,29,16.67236328125,2000.0,119.95899963378906,47477.0,64.8800,25,125,3.6723684210526315,837.3,24.968789013732835,3000.0,459.04605263157896,440.53364207619114,0.0018361842105263158,0.22952302631578947,0.07954994805804096,0.12345213190357582,10,16.67236310827534
215,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,249,99.2859344482422,12500.0,125.89900207519533,4995.0,65.14166666666667,25,130,6.083474576271187,1435.7,244.53053403315837,29351.0,790.8516949152544,765.9033783023642,0.000486677966101695,0.06326813559322035,0.008369357595254851,0.03402964114720828,90,99.2859339149818
135,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,138,99.10393524169922,12000.0,121.08499908447266,4968.0,65.08695652173913,25,126,6.0092105263157904,1370.1000000000001,134.78322364863178,16200.0,757.1605263157896,727.625251077351,0.0005007675438596492,0.0630967105263158,0.00832411782446969,0.033937437805736284,50,99.10393600142349
321,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,27,24.35915184020996,3000.0,123.15699768066406,14332.0,71.12,25,127,3.904329004329005,901.9000000000001,24.968373393701313,3000.0,495.84978354978364,480.84543813069666,0.0013014430014430015,0.16528326118326123,0.024013940551590094,0.08889988637992029,10,24.359151785907876
336,AdaptiveRandomForestExecutorMAXChunk,airlines,4,250,230,99.59497833251952,12000.0,120.48799896240234,2499.0,65.6936170212766,25,125,5.910572687224668,1341.6999999999998,229.56692716578075,27554.0,738.8215859030836,712.1530758055295,0.000492547723935389,0.06156846549192363,0.0041871921182266006,0.033115450092367646,90,99.59498127066196
194,AdaptiveRandomForestExecutorMAXChunk,airlines,4,250,128,86.50733184814453,10500.0,121.3769989013672,2866.0,65.3170731707317,25,125,5.903964757709251,1340.2,124.79616626177244,15000.0,737.9955947136564,716.6055239101864,0.0005622823578770715,0.07028529473463394,0.004802117891491572,0.03780391717440869,50,86.50732918954817
234,AdaptiveRandomForestExecutorMAXChunk,airlines,4,250,25,24.279111862182617,3000.0,123.56300354003906,7022.0,71.0909090909091,25,128,3.7280172413793107,864.9000000000001,24.968789013732835,3000.0,477.18620689655177,460.6450075938784,0.0012426724137931035,0.15906206896551725,0.011765691498274186,0.08555373216354223,10,24.279111983773422
120,AdaptiveRandomForestExecutorMAXChunk,airlines,4,100,207,75.6134262084961,9100.0,120.3489990234375,1319.0,65.24444444444445,25,125,6.619383259911894,1502.6,204.64127989334222,24559.0,827.4229074889868,796.636149482895,0.0007274047538364718,0.09092559422955898,0.002210046580208438,0.048905587523905586,90,75.61342490457947
55,AdaptiveRandomForestExecutorMAXChunk,airlines,4,100,115,73.76927947998047,9000.0,122.0019989013672,1351.0,66.08988764044945,25,126,6.386842105263157,1456.1999999999998,114.81151775834671,13800.0,804.7421052631578,779.2075035095214,0.0007096491228070174,0.0894157894736842,0.0022636640863241846,0.04809351816919755,50,73.76928313507446
295,AdaptiveRandomForestExecutorMAXChunk,airlines,4,100,23,19.7753849029541,2400.0,121.36299896240234,3317.0,73.34782608695653,25,126,4.649781659388646,1064.8,19.975696236245902,2400.0,585.8724890829694,564.3114467037817,0.0019374090247452692,0.24411353711790393,0.005557789618310378,0.13129983979151974,10,19.775384759101975
137,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,198,77.1140365600586,9350.0,121.2490005493164,647.0,65.04301075268816,25,126,6.479039301310045,1483.7000000000003,194.64904679376082,23361.0,816.3589519650657,785.5770398035842,0.0006929453798192562,0.08731111785722627,0.0010840789517777554,0.046961491451968776,90,77.11403770455834
309,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,110,71.927490234375,8650.0,120.26000213623048,694.0,65.53488372093024,25,125,6.469911504424778,1462.1999999999998,109.8197126384186,13200.0,808.7389380530973,778.071571343346,0.000747966647910379,0.09349583098879738,0.0011628296638852586,0.050288024887677356,50,71.92748915970651
108,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,22,19.946807861328125,2400.0,120.31999969482422,1677.0,72.68085106382979,25,124,4.960619469026549,1121.1,19.975696236245902,2400.0,615.1168141592921,596.8617329994134,0.002066924778761062,0.2562986725663717,0.002809892429878355,0.13785378330121148,10,19.946808561230743
268,AdaptiveRandomForestExecutorMAXChunk,airlines,4,25,192,74.80686950683594,9025.0,120.6439971923828,334.0,64.95555555555555,25,124,6.6066666666666665,1486.5,189.66910815022206,22762.0,819.2266666666667,797.0546747843423,0.0007320406278855032,0.0907730378578024,0.0005596327200831071,0.04882353297090003,90,74.80687153964607
17,AdaptiveRandomForestExecutorMAXChunk,airlines,4,25,106,69.46061706542969,8350.0,120.21199798583984,359.0,65.5975975975976,25,125,6.2982300884955755,1423.4,104.83226837060704,12600.0,787.278761061947,757.1228227125861,0.0007542790525144402,0.09428488156430502,0.0006015213967360344,0.0507124266450511,50,69.46062073590669
327,AdaptiveRandomForestExecutorMAXChunk,airlines,4,25,21,19.979686737060547,2400.0,120.12200164794922,835.0,73.05263157894737,25,124,4.998672566371682,1129.7,19.975862499479796,2400.0,619.8353982300886,600.4505542552578,0.002082780235988201,0.2582647492625369,0.0013990818002077678,0.13891126482506344,10,19.979687043792897
372,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,877,833.2708129882812,100000.0,120.00900268554688,2295.0,93.46836734693878,25,125,5.612334801762113,1273.9999999999998,872.0881863560732,104825.0,701.5418502202641,673.5307022968576,5.6123348017621135e-05,0.007015418502202641,0.003845380516738715,0.0037733398003437168,90,833.2708193736482
339,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,487,474.9465637207031,58000.0,122.11900329589844,3614.0,93.37857142857143,25,126,4.509210526315789,1028.1,483.7885095753539,58103.0,568.1605263157894,550.6602951250577,7.774500907441015e-05,0.009795871143375679,0.006055427096947153,0.0052688446815728224,50,474.9465556925981
205,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,97,83.32986450195312,10000.0,120.00499725341795,13016.0,93.425,25,124,3.4349557522123892,776.3,94.84587545238988,11400.0,425.93451327433627,412.21185560986,0.00034349557522123894,0.042593451327433626,0.021808920612580007,0.022909476473477224,10,83.32986316297075
228,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,917,903.6696166992188,108500.0,120.06600189208984,550.0,93.46851851851852,25,125,5.856637168141592,1323.6,912.0537162921115,109617.0,732.079646017699,703.1830093113721,5.3978222747848775e-05,0.006747277843481097,0.0009215508863643979,0.003629116641122822,90,903.6696341193665
64,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,509,500.3669128417969,60000.0,119.91200256347656,867.0,93.4,25,125,4.648458149779736,1055.2,503.73855120732725,60499.0,581.057268722467,557.4059255726012,7.747430249632893e-05,0.009684287812041116,0.0014526993063235147,0.005208828044639837,50,500.3669250560504
37,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,101,95.83253479003906,11500.0,120.0009994506836,2995.0,93.38181818181818,25,124,3.2684444444444445,735.4,99.8377636340946,12000.0,405.28711111111113,392.21659998236765,0.00028421256038647344,0.035242357487922704,0.005018263463020676,0.018955589053649156,10,95.83253516756014
249,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,250,862,853.6331787109375,102500.0,120.0749969482422,286.0,93.49046454767726,25,124,5.785777777777778,1301.8,857.2664791732539,103028.0,717.4364444444444,694.7272490098742,5.644661246612466e-05,0.006999379945799458,0.00047920646090948693,0.00376471324111604,90,853.633167645902
191,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,250,479,472.9284973144531,56750.0,119.99700164794922,446.0,93.4212389380531,25,124,4.699111111111111,1057.3,473.86478136684235,56905.0,582.6897777777777,563.8792437438965,8.280372001957905e-05,0.010267661282427802,0.000747293991488221,0.005522603528395166,50,472.9284833840669
11,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,250,95,93.75390625,11250.0,119.99500274658205,1644.0,93.5,25,125,3.634801762114538,825.1000000000001,94.85139947415715,11400.0,454.3502202643173,436.15804742821524,0.0003230934899657367,0.04038668624571709,0.002754599376696491,0.02172253737494228,10,93.7539042668212
10,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,100,878,766.2771606445312,92000.0,120.06099700927734,130.0,93.54842219804135,25,124,6.473333333333334,1456.5,872.1389764794955,104825.0,802.6933333333334,777.1948539733887,7.036231884057971e-05,0.008724927536231884,0.00021782111859522133,0.004692822861136796,90,766.2771615405708
52,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,100,488,484.2312316894531,58100.0,119.98400115966795,173.0,93.38620689655173,25,124,5.831555555555555,1312.1,483.8167087174107,58103.0,723.1128888888888,699.6933685404458,0.00010037100784088735,0.012446004972270032,0.0002898696424382561,0.006694255788503176,50,484.23122615059145
163,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,100,97,94.9011459350586,11400.0,120.125,674.0,93.49557522123894,25,124,4.785777777777779,1076.8000000000002,94.84745367866681,11400.0,593.4364444444445,574.8915555555557,0.0004198050682261209,0.05205582846003899,0.0011293187225629169,0.027998946792191896,10,94.90114464099896
236,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,862,750.2728271484375,90050.0,120.02300262451172,66.0,93.48333333333333,25,124,6.446666666666666,1450.5,857.2094184208337,103028.0,799.3866666666667,773.7482902526855,7.158985748658152e-05,0.00887714232833611,0.00011058610636372776,0.004774693690805416,90,750.2728479616417
