arch,eval,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
i7,Chunks,airlines,AdaptiveRandomForestExecutorCHUNK,100,8,500,934.2540283203125,65.90855528936707,65.49817522649101,64.77528095760987
i7,Chunks,airlines,AdaptiveRandomForestExecutorCHUNK,150,8,2000,1356.2430419921875,64.73837095702693,64.25879689463022,63.64196173577565
i7,Chunks,airlines,AdaptiveRandomForestExecutorCHUNK,150,8,50,1611.4610595703125,66.32766769324331,65.95513100851754,65.15776226500405
i7,Chunks,airlines,AdaptiveRandomForestExecutorCHUNK,150,8,500,1420.2049560546875,65.91096768686339,65.50820576248131,64.75912688633613
i7,Chunks,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,874.9860229492188,65.15669457351648,64.71501114921927,64.02061106278903
i7,Chunks,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,50,1009.27197265625,66.29985556233348,65.91364470354529,65.15577691328758
i7,Chunks,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,500,882.3259887695312,65.99614387538668,65.60091301944648,64.84027970968562
i7,Chunks,airlines,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,1249.677978515625,65.13492239240914,64.69618983219748,63.98596050921663
i7,Chunks,airlines,AdaptiveRandomForestExecutorMAXChunk,150,8,50,1491.39599609375,66.33730923195873,65.96758256526213,65.16293445772708
i7,Chunks,airlines,AdaptiveRandomForestExecutorMAXChunk,150,8,500,1298.3089599609375,65.98723656155417,65.59735716905243,64.81763069574184
i7,Chunks,airlines,LBagExecutorCHUNK,100,8,2000,384.1419982910156,65.86233654581555,65.64102381771303,64.43517113866284
i7,Chunks,airlines,LBagExecutorCHUNK,100,8,50,1054.3800048828125,63.450966286134914,62.896277169210244,62.21711879594122
i7,Chunks,airlines,LBagExecutorCHUNK,100,8,500,569.708984375,64.88124509401855,64.39058131664208,63.803251564591946
i7,Chunks,airlines,LBagExecutorCHUNK,150,8,2000,534.0670166015625,65.82102522781703,65.73673646072402,64.234359430852
i7,Chunks,airlines,LBagExecutorCHUNK,150,8,50,1552.7650146484375,63.45337667081377,62.88141647658636,62.33282348798279
i7,Chunks,airlines,LBagExecutorCHUNK,150,8,500,708.5919799804688,65.31603335046754,64.88447111774317,64.13287072070368
i7,Chunks,airlines,LBagExecutorMAXChunk,100,8,2000,370.8389892578125,65.8893191634272,65.67487639311024,64.45705999544158
i7,Chunks,airlines,LBagExecutorMAXChunk,100,8,50,1063.0400390625,63.49342613932394,62.94291087918056,62.25413303367162
i7,Chunks,airlines,LBagExecutorMAXChunk,100,8,500,560.531005859375,64.83578067966516,64.34267249254727,63.756978207605954
i7,Chunks,airlines,LBagExecutorMAXChunk,150,8,2000,523.0189819335938,65.85526523913113,65.77125950461149,64.27276941945806
i7,Chunks,airlines,LBagExecutorMAXChunk,150,8,50,1510.217041015625,63.48322835799033,62.9133210069599,62.359738913363536
i7,Chunks,airlines,LBagExecutorMAXChunk,150,8,500,707.5540161132812,65.34386870619412,64.91235273556853,64.16573363973636
i7,Chunks,airlines,OzaBagAdwinExecutorCHUNK,100,8,2000,210.1269989013672,66.262795808576,66.43536322165772,64.51066023844395
i7,Chunks,airlines,OzaBagAdwinExecutorCHUNK,100,8,50,414.2829895019531,67.01629605457111,67.04845035954614,65.42307712991564
i7,Chunks,airlines,OzaBagAdwinExecutorCHUNK,100,8,500,299.93798828125,66.5029329186484,66.36617899161914,65.02471976545262
i7,Chunks,airlines,OzaBagAdwinExecutorCHUNK,150,8,2000,296.0409851074219,66.05419226138527,66.4363055009132,64.13320024660202
i7,Chunks,airlines,OzaBagAdwinExecutorCHUNK,150,8,50,590.3079833984375,66.83459013262679,66.80238708621351,65.27848671549022
i7,Chunks,airlines,OzaBagAdwinExecutorCHUNK,150,8,500,407.010009765625,66.60221235407315,66.51904455709894,65.07972874171013
i7,Chunks,airlines,OzaBagAdwinExecutorMAXChunk,100,8,2000,209.65899658203125,66.23544101692833,66.3788790505538,64.50209196739628
i7,Chunks,airlines,OzaBagAdwinExecutorMAXChunk,100,8,50,406.281005859375,67.0481872980144,67.08004036497123,65.45891441541636
i7,Chunks,airlines,OzaBagAdwinExecutorMAXChunk,100,8,500,288.0169982910156,66.45616952102775,66.30241272667108,64.99107327526815
i7,Chunks,airlines,OzaBagAdwinExecutorMAXChunk,150,8,2000,297.31500244140625,66.12713837244573,66.4843161860292,64.23091035514122
i7,Chunks,airlines,OzaBagAdwinExecutorMAXChunk,150,8,50,594.4509887695312,66.81493622678383,66.78493625132387,65.25442003363719
i7,Chunks,airlines,OzaBagAdwinExecutorMAXChunk,150,8,500,389.13299560546875,66.57920179333918,66.49040692799193,65.0596273280373
i7,Chunks,airlines,OzaBagExecutorCHUNK,100,8,2000,152.5850067138672,64.9015692718229,65.76496434859753,62.57013735987144
i7,Chunks,airlines,OzaBagExecutorCHUNK,100,8,50,159.78199768066406,65.12785236579256,66.03850337984318,62.75534657174251
i7,Chunks,airlines,OzaBagExecutorCHUNK,100,8,500,146.81900024414062,65.05289645433238,65.93528156431117,62.696695556985816
i7,Chunks,airlines,OzaBagExecutorCHUNK,150,8,2000,243.76600646972656,64.90361622902101,65.77425924188813,62.56906769232319
i7,Chunks,airlines,OzaBagExecutorCHUNK,150,8,50,244.05099487304688,65.14046053180502,66.05232987470808,62.76913013912795
i7,Chunks,airlines,OzaBagExecutorCHUNK,150,8,500,236.54299926757812,65.04009219069816,65.92482453377153,62.68102340842322
i7,Chunks,airlines,OzaBagExecutorMAXChunk,100,8,2000,142.406005859375,64.90454666411108,65.771678130968,62.57177182592124
i7,Chunks,airlines,OzaBagExecutorMAXChunk,100,8,50,153.63900756835938,65.06703650620304,65.93489783555749,62.70608073592635
i7,Chunks,airlines,OzaBagExecutorMAXChunk,100,8,500,145.09300231933594,65.01132898978071,65.8709685769828,62.66006068488882
i7,Chunks,airlines,OzaBagExecutorMAXChunk,150,8,2000,222.2779998779297,64.8918927468863,65.76028155787343,62.5567813258643
i7,Chunks,airlines,OzaBagExecutorMAXChunk,150,8,50,235.4340057373047,65.05294502654205,65.91918046273845,62.69079598920915
i7,Chunks,airlines,OzaBagExecutorMAXChunk,150,8,500,225.21499633789062,65.03415398147649,65.91195629598033,62.6775044614369
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorCHUNK,100,8,2000,405.0199890136719,85.51636235518436,79.63774897862265,65.46173550439882
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorCHUNK,100,8,50,407.2359924316406,89.97042835848129,87.36392942255277,76.20735020628275
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorCHUNK,100,8,500,389.5979919433594,90.06256545945648,85.40211547274573,75.22867357960583
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorCHUNK,150,8,2000,586.2750244140625,85.23312124791886,79.96138378861788,65.01328719895149
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorCHUNK,150,8,50,610.9229736328125,89.70345736898454,87.21273501159229,75.94559086707036
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorCHUNK,150,8,500,580.4979858398438,89.8804848134061,85.63405251291513,75.14435364298112
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,326.1289978027344,84.7730271566047,80.08338597569133,62.74574326832353
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,50,315.68798828125,89.52358329804703,86.91953773306491,75.26400087568896
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,500,318.99700927734375,89.26585496940632,84.51910372876661,73.12880392704409
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,479.9419860839844,84.60860914799694,80.27163664498607,62.75327479780967
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,50,496.7229919433594,89.45524836392053,87.04740246783874,75.14717635345208
i7,Chunks,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,500,469.47198486328125,89.03467973099609,84.41062371414509,72.64933559295865
i7,Chunks,covtypeNorm,LBagExecutorCHUNK,100,8,2000,542.5759887695312,85.8546973119728,78.34533744226809,68.54400042788083
i7,Chunks,covtypeNorm,LBagExecutorCHUNK,100,8,50,531.0390014648438,91.43007632168714,84.79015131975403,83.77066438363397
i7,Chunks,covtypeNorm,LBagExecutorCHUNK,100,8,500,522.0819702148438,91.41154704812303,84.83159735270814,80.69813405477558
i7,Chunks,covtypeNorm,LBagExecutorCHUNK,150,8,2000,799.4520263671875,85.4274177391833,78.20028795130625,67.99944773988372
i7,Chunks,covtypeNorm,LBagExecutorCHUNK,150,8,50,763.3889770507812,91.64988415765575,85.48067720338501,84.18199745459125
i7,Chunks,covtypeNorm,LBagExecutorCHUNK,150,8,500,781.698974609375,91.29044705363542,84.9818174774076,80.58074511647781
i7,Chunks,covtypeNorm,LBagExecutorMAXChunk,100,8,2000,532.6710205078125,86.02464197633209,78.82349863201632,68.71625401378407
i7,Chunks,covtypeNorm,LBagExecutorMAXChunk,100,8,50,550.7750244140625,91.42387970297541,84.75203966047683,83.82984176120878
i7,Chunks,covtypeNorm,LBagExecutorMAXChunk,100,8,500,493.3760070800781,91.49078744280911,85.08064393990041,80.90554715018301
i7,Chunks,covtypeNorm,LBagExecutorMAXChunk,150,8,2000,769.6489868164062,85.39995716841793,78.17190824076947,68.06999594236342
i7,Chunks,covtypeNorm,LBagExecutorMAXChunk,150,8,50,748.7680053710938,91.65315459530916,85.48721400020638,84.19813783877936
i7,Chunks,covtypeNorm,LBagExecutorMAXChunk,150,8,500,825.1900024414062,91.26908659941569,84.96379852633116,80.40323104955007
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorCHUNK,100,8,2000,381.1260070800781,82.07049249411065,70.03537763596927,65.0838671121126
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorCHUNK,100,8,50,454.8219909667969,83.24107256584769,73.23212839770613,79.07061935801123
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorCHUNK,100,8,500,383.2070007324219,84.64338377156717,73.24459023729266,75.33781472431585
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorCHUNK,150,8,2000,582.176025390625,81.58898261175935,69.32922807570522,64.14295386932032
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorCHUNK,150,8,50,642.906005859375,83.23040061139972,72.44777805141858,78.8146373778375
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorCHUNK,150,8,500,557.64599609375,85.1513836061959,74.30593147401369,75.09528931447953
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,2000,356.5530090332031,82.07360123797088,69.9934360891396,65.02186809724317
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,50,522.1110229492188,83.23917915457464,73.18028062706011,79.03874800426462
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,500,457.1080017089844,84.58205859654925,73.06354700313669,75.3967258135444
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,2000,524.3820190429688,81.70262447065001,69.40516591789965,64.36731011358735
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,50,773.9450073242188,83.30321088126246,72.55832326517184,78.7837360578771
i7,Chunks,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,500,612.5360107421875,85.1298508902486,74.15750946214366,75.05015379211305
i7,Chunks,covtypeNorm,OzaBagExecutorCHUNK,100,8,2000,315.6029968261719,79.50077027764537,66.2856226706582,61.62010192401465
i7,Chunks,covtypeNorm,OzaBagExecutorCHUNK,100,8,50,405.593994140625,83.67810631332169,73.66997281443155,72.58026188062209
i7,Chunks,covtypeNorm,OzaBagExecutorCHUNK,100,8,500,324.3420104980469,82.98794856953862,71.56674520288266,69.48838885708093
i7,Chunks,covtypeNorm,OzaBagExecutorCHUNK,150,8,2000,448.27398681640625,79.31942688579858,66.12914096818933,61.305447959728255
i7,Chunks,covtypeNorm,OzaBagExecutorCHUNK,150,8,50,565.5989990234375,83.96504418533398,73.7516601717144,72.80499508450343
i7,Chunks,covtypeNorm,OzaBagExecutorCHUNK,150,8,500,510.0849914550781,82.951429083292,71.52078846390717,69.58293732094191
i7,Chunks,covtypeNorm,OzaBagExecutorMAXChunk,100,8,2000,306.85198974609375,79.45206662383508,66.45113135445622,61.28333705813359
i7,Chunks,covtypeNorm,OzaBagExecutorMAXChunk,100,8,50,421.5639953613281,83.37619327942275,72.79967813181078,72.18682248324335
i7,Chunks,covtypeNorm,OzaBagExecutorMAXChunk,100,8,500,318.6860046386719,82.84634942946916,71.34862702997005,69.47423116490124
i7,Chunks,covtypeNorm,OzaBagExecutorMAXChunk,150,8,2000,459.1080017089844,79.41683419341913,66.01693037249802,61.44285251150333
i7,Chunks,covtypeNorm,OzaBagExecutorMAXChunk,150,8,50,532.958984375,83.4123402219078,72.67066050959666,72.23506469384932
i7,Chunks,covtypeNorm,OzaBagExecutorMAXChunk,150,8,500,485.3349914550781,82.71887575106113,71.20247077098615,69.16258917769528
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorCHUNK,100,8,2000,24.750999450683594,76.39684152198005,76.18867234530771,75.08394177217974
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorCHUNK,100,8,50,25.638999938964844,80.48694268923158,80.2105559969853,79.61183818444475
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorCHUNK,100,8,500,24.43000030517578,78.34731768276355,78.03419821949231,77.31003625426487
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorCHUNK,150,8,2000,35.742000579833984,76.33219431104544,76.06792588716851,75.0850475737211
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorCHUNK,150,8,50,36.56100082397461,80.53996730148911,80.24832562552957,79.69340925299147
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorCHUNK,150,8,500,34.7599983215332,78.01481745960903,77.65033928690211,77.02824919935154
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,22.003000259399414,76.34142962689324,76.18990984108638,74.95587765731801
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,50,22.218000411987305,80.4007776943131,80.11948780580755,79.52536987867671
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,500,21.079999923706055,78.30938141569223,77.98194428191346,77.29095137091475
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,30.586999893188477,76.10362024381234,75.81684103083536,74.86288644092944
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,50,31.625,80.37205602934029,80.09732536050375,79.48403028325221
i7,Chunks,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,500,30.527999877929688,78.37409622422565,78.02835558112938,77.39286817106633
i7,Chunks,elecNormNew,LBagExecutorCHUNK,100,8,2000,14.484000205993652,75.15238271148873,74.85347095774496,73.82095954598825
i7,Chunks,elecNormNew,LBagExecutorCHUNK,100,8,50,16.503000259399414,80.7940435685564,80.55558978420126,79.89094254317529
i7,Chunks,elecNormNew,LBagExecutorCHUNK,100,8,500,14.888999938964844,77.7760421315719,77.41088553187309,76.76480123145369
i7,Chunks,elecNormNew,LBagExecutorCHUNK,150,8,2000,21.07200050354004,75.01154414480975,74.66245162891963,73.73821072916809
i7,Chunks,elecNormNew,LBagExecutorCHUNK,150,8,50,22.878999710083008,80.63496973178384,80.37731682130786,79.7452260588678
i7,Chunks,elecNormNew,LBagExecutorCHUNK,150,8,500,21.18899917602539,77.60867624743372,77.25627335457104,76.55712406841108
i7,Chunks,elecNormNew,LBagExecutorMAXChunk,100,8,2000,14.197999954223633,75.59106021425933,75.36119972845003,74.2176933195688
i7,Chunks,elecNormNew,LBagExecutorMAXChunk,100,8,50,15.876999855041504,80.89346471653927,80.65689533621165,79.99643814406163
i7,Chunks,elecNormNew,LBagExecutorMAXChunk,100,8,500,14.446999549865723,77.8496831205927,77.49747652672431,76.8238952949899
i7,Chunks,elecNormNew,LBagExecutorMAXChunk,150,8,2000,19.996999740600586,74.7714259327669,74.35485432734396,73.58440337128629
i7,Chunks,elecNormNew,LBagExecutorMAXChunk,150,8,50,22.586999893188477,80.59078255490256,80.35217065262637,79.66996765098085
i7,Chunks,elecNormNew,LBagExecutorMAXChunk,150,8,500,20.985000610351562,77.52387753280371,77.13811810419342,76.52228816219863
i7,Chunks,elecNormNew,OzaBagAdwinExecutorCHUNK,100,8,2000,7.934999942779541,76.20520871813817,75.8510278171055,75.07946896628039
i7,Chunks,elecNormNew,OzaBagAdwinExecutorCHUNK,100,8,50,8.52400016784668,80.31019398170652,80.22196552457417,79.18245018316907
i7,Chunks,elecNormNew,OzaBagAdwinExecutorCHUNK,100,8,500,8.197999954223633,77.37659555476212,76.91513400818752,76.52464502541041
i7,Chunks,elecNormNew,OzaBagAdwinExecutorCHUNK,150,8,2000,11.42300033569336,75.2516623568526,74.72345571051058,74.42966786611905
i7,Chunks,elecNormNew,OzaBagAdwinExecutorCHUNK,150,8,50,11.755999565124512,80.39194025893686,80.2949391575938,79.28078235080942
i7,Chunks,elecNormNew,OzaBagAdwinExecutorCHUNK,150,8,500,11.401000022888184,77.4859412657324,77.00633513935873,76.7006476594864
i7,Chunks,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,2000,7.823999881744385,75.6811045437754,75.22558947896106,74.69374731473309
i7,Chunks,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,50,8.447999954223633,80.49136140691971,80.45102289906376,79.32961086293292
i7,Chunks,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,500,7.910999774932861,77.41676336695528,76.9519831607678,76.57892138326373
i7,Chunks,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,2000,11.0649995803833,74.80144070927226,74.25982268951286,73.95847464488308
i7,Chunks,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,50,12.085000038146973,80.28589103442181,80.17954212847773,79.1756727744972
i7,Chunks,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,500,11.395000457763672,77.25386057306079,76.7815596973129,76.41599403910963
i7,Chunks,elecNormNew,OzaBagExecutorCHUNK,100,8,2000,6.7230000495910645,75.6949575175471,75.25389846505111,74.67570870906903
i7,Chunks,elecNormNew,OzaBagExecutorCHUNK,100,8,50,7.735000133514404,78.91166983341435,78.51689877757777,78.09505732057322
i7,Chunks,elecNormNew,OzaBagExecutorCHUNK,100,8,500,7.427999973297119,77.03070606087655,76.5506986436305,76.18550790418523
i7,Chunks,elecNormNew,OzaBagExecutorCHUNK,150,8,2000,10.135000228881836,75.09697081640192,74.57076916390852,74.23964605281012
i7,Chunks,elecNormNew,OzaBagExecutorCHUNK,150,8,50,10.968000411987305,78.96027572798374,78.56047889173783,78.15981733860625
i7,Chunks,elecNormNew,OzaBagExecutorCHUNK,150,8,500,10.321999549865723,77.09318932428813,76.5970882867369,76.30765621387229
i7,Chunks,elecNormNew,OzaBagExecutorMAXChunk,100,8,2000,6.664999961853027,75.54719246398227,75.08013576078888,74.57082631074682
i7,Chunks,elecNormNew,OzaBagExecutorMAXChunk,100,8,50,7.14300012588501,78.88736688612966,78.51204512876481,78.02819914309258
i7,Chunks,elecNormNew,OzaBagExecutorMAXChunk,100,8,500,6.964000225067139,77.3699009193966,76.91574993386376,76.49804835415594
i7,Chunks,elecNormNew,OzaBagExecutorMAXChunk,150,8,2000,9.802000045776367,75.4479128186184,74.93810829340542,74.58517567729773
i7,Chunks,elecNormNew,OzaBagExecutorMAXChunk,150,8,50,10.345000267028809,79.04202200521408,78.64641594342656,78.24108110601684
i7,Chunks,elecNormNew,OzaBagExecutorMAXChunk,150,8,500,9.836000442504883,77.01508524502366,76.50614705502782,76.26547040119064
i7,Chunks,GMSC,AdaptiveRandomForestExecutorCHUNK,100,8,2000,72.46399688720703,93.55608108108108,78.44346668261402,54.35941687951357
i7,Chunks,GMSC,AdaptiveRandomForestExecutorCHUNK,100,8,50,75.71700286865234,93.53384461487163,77.33079211436913,54.36838680476105
i7,Chunks,GMSC,AdaptiveRandomForestExecutorCHUNK,100,8,500,71.66100311279297,93.5551839464883,77.89903717490904,54.50806086436998
i7,Chunks,GMSC,AdaptiveRandomForestExecutorCHUNK,150,8,2000,112.03700256347656,93.52837837837838,77.80343593532209,54.19938838349548
i7,Chunks,GMSC,AdaptiveRandomForestExecutorCHUNK,150,8,50,119.31600189208984,93.54118039346449,77.77173646410812,54.237998169506476
i7,Chunks,GMSC,AdaptiveRandomForestExecutorCHUNK,150,8,500,112.65799713134766,93.53846153846153,77.78409514478048,54.25304355218078
i7,Chunks,GMSC,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,52.888999938964844,93.54932432432432,78.22454485021248,54.35579605251668
i7,Chunks,GMSC,AdaptiveRandomForestExecutorMAXChunk,100,8,50,55.891998291015625,93.5245081693898,77.22438348354346,54.2429600964437
i7,Chunks,GMSC,AdaptiveRandomForestExecutorMAXChunk,100,8,500,52.48500061035156,93.54113712374583,77.61162601240376,54.41232502496829
i7,Chunks,GMSC,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,80.52999877929688,93.53175675675675,77.67684362004627,54.34169857634637
i7,Chunks,GMSC,AdaptiveRandomForestExecutorMAXChunk,150,8,50,84.90799713134766,93.54184728242747,77.58905518429088,54.36341132921899
i7,Chunks,GMSC,AdaptiveRandomForestExecutorMAXChunk,150,8,500,79.69400024414062,93.55652173913043,78.07988907303167,54.42521121677849
i7,Chunks,GMSC,LBagExecutorCHUNK,100,8,2000,42.24700164794922,93.53445945945947,77.27819932778715,54.6662963996557
i7,Chunks,GMSC,LBagExecutorCHUNK,100,8,50,41.441001892089844,93.43714571523842,76.00224691156377,53.00580404546166
i7,Chunks,GMSC,LBagExecutorCHUNK,100,8,500,41.999000549316406,93.52307692307691,76.8393916792035,54.5790658755398
i7,Chunks,GMSC,LBagExecutorCHUNK,150,8,2000,65.77300262451172,93.56891891891892,77.97237105226648,54.87677898245481
i7,Chunks,GMSC,LBagExecutorCHUNK,150,8,50,64.76799774169922,93.4651550516839,76.41799292768563,53.437664540674746
i7,Chunks,GMSC,LBagExecutorCHUNK,150,8,500,64.77899932861328,93.5571906354515,77.7125164148933,54.66698391935702
i7,Chunks,GMSC,LBagExecutorMAXChunk,100,8,2000,40.441001892089844,93.55067567567568,77.53076069881917,54.82016948977907
i7,Chunks,GMSC,LBagExecutorMAXChunk,100,8,50,39.97999954223633,93.45248416138713,76.37021560761768,53.162236878535616
i7,Chunks,GMSC,LBagExecutorMAXChunk,100,8,500,40.180999755859375,93.56521739130434,77.76318648255187,54.7919920753516
i7,Chunks,GMSC,LBagExecutorMAXChunk,150,8,2000,61.53499984741211,93.56418918918918,77.58390979866671,55.05689411671515
i7,Chunks,GMSC,LBagExecutorMAXChunk,150,8,50,61.13999938964844,93.46582194064689,76.43496641329841,53.44265356482162
i7,Chunks,GMSC,LBagExecutorMAXChunk,150,8,500,62.14400100708008,93.54581939799331,77.37341758919511,54.67017598154833
i7,Chunks,GMSC,OzaBagAdwinExecutorCHUNK,100,8,2000,17.211000442504883,93.46824324324324,78.85970777378546,52.67786536208745
i7,Chunks,GMSC,OzaBagAdwinExecutorCHUNK,100,8,50,16.302000045776367,93.3997999333111,77.37030127457369,51.624074683058765
i7,Chunks,GMSC,OzaBagAdwinExecutorCHUNK,100,8,500,17.319000244140625,93.4648829431438,78.02429667519182,52.74656155586324
i7,Chunks,GMSC,OzaBagAdwinExecutorCHUNK,150,8,2000,25.257999420166016,93.49256756756756,78.52809969005583,53.201382870923396
i7,Chunks,GMSC,OzaBagAdwinExecutorCHUNK,150,8,50,24.347999572753906,93.4484828276092,78.1348680339276,52.340282457434185
i7,Chunks,GMSC,OzaBagAdwinExecutorCHUNK,150,8,500,25.222999572753906,93.52842809364549,78.83533021143651,53.56056509003626
i7,Chunks,GMSC,OzaBagAdwinExecutorMAXChunk,100,8,2000,16.398000717163086,93.48378378378378,78.24473430760857,53.154525862021714
i7,Chunks,GMSC,OzaBagAdwinExecutorMAXChunk,100,8,50,15.755000114440918,93.40113371123708,78.26953896729896,51.46731162056933
i7,Chunks,GMSC,OzaBagAdwinExecutorMAXChunk,100,8,500,16.37700080871582,93.52575250836121,78.83030096498496,53.51734817723821
i7,Chunks,GMSC,OzaBagAdwinExecutorMAXChunk,150,8,2000,23.965999603271484,93.48986486486487,78.46882523925754,53.176517910232576
i7,Chunks,GMSC,OzaBagAdwinExecutorMAXChunk,150,8,50,23.895999908447266,93.42580860286762,77.62801748282291,52.064126593439994
i7,Chunks,GMSC,OzaBagAdwinExecutorMAXChunk,150,8,500,24.58300018310547,93.50434782608696,78.45205344830158,53.296962599642406
i7,Chunks,GMSC,OzaBagExecutorCHUNK,100,8,2000,16.040000915527344,93.49459459459459,79.75229114650124,52.84653634466297
i7,Chunks,GMSC,OzaBagExecutorCHUNK,100,8,50,18.606000900268555,93.47649216405468,78.73700874235111,52.65171881708164
i7,Chunks,GMSC,OzaBagExecutorCHUNK,100,8,500,15.458999633789062,93.44882943143813,78.56417582020173,52.296914200692214
i7,Chunks,GMSC,OzaBagExecutorCHUNK,150,8,2000,22.923999786376953,93.4722972972973,78.84292804208495,52.7502877479618
i7,Chunks,GMSC,OzaBagExecutorCHUNK,150,8,50,29.22800064086914,93.49049683227743,78.41740231730535,52.99733659529733
i7,Chunks,GMSC,OzaBagExecutorCHUNK,150,8,500,23.47599983215332,93.48628762541806,79.3318699891834,52.706962519082644
i7,Chunks,GMSC,OzaBagExecutorMAXChunk,100,8,2000,14.355999946594238,93.43243243243244,77.85827405628048,52.34957546442861
i7,Chunks,GMSC,OzaBagExecutorMAXChunk,100,8,50,17.347000122070312,93.49583194398133,79.23367436883919,52.8241907024716
i7,Chunks,GMSC,OzaBagExecutorMAXChunk,100,8,500,15.192000389099121,93.4648829431438,78.43265575321834,52.611926666275465
i7,Chunks,GMSC,OzaBagExecutorMAXChunk,150,8,2000,21.343000411987305,93.47094594594594,78.60637651380063,52.80108016832498
i7,Chunks,GMSC,OzaBagExecutorMAXChunk,150,8,50,25.760000228881836,93.49649883294433,78.86000195246578,52.94960386218411
i7,Chunks,GMSC,OzaBagExecutorMAXChunk,150,8,500,21.22599983215332,93.45551839464883,78.25885907253148,52.5001294218787
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,100,7,1,1416.2340087890625,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,150,7,1,2164.239013671875,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LBagExecutorRUNPER,100,7,1,1444.7249755859375,63.45694988533195,62.96134630322674,62.02728162813577
i7,Interleaved,airlines,LBagExecutorRUNPER,150,7,1,2099.674072265625,63.46862989749399,62.97686904623476,62.0322028333409
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,100,7,1,626.426025390625,66.9429700231561,66.77838062835907,65.53751563674084
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,150,7,1,908.4569702148438,66.91386269126019,66.75174543875023,65.50201790930082
i7,Interleaved,airlines,OzaBagExecutorRUNPER,100,7,1,329.81298828125,65.32148769983482,66.28569909685919,62.95017202154081
i7,Interleaved,airlines,OzaBagExecutorRUNPER,150,7,1,509.7969970703125,65.3046165711563,66.2693533666253,62.930784103936034
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,100,7,1,629.2589721679688,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,150,7,1,869.9669799804688,92.59309618389982,89.96421869137717,82.16024449224271
