,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
130,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,215,124.64905548095705,14962.0,120.03299713134766,12575.0,65.83344472664082,128,3.613793103448276,838.4,214.57550588568523,25757.0,433.77441721949083,0.028991740223198156,0
103,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,43,39.965667724609375,4796.0,120.00299835205078,117.0,68.76563803169307,128,3.280603448275863,761.1000000000001,39.94640523963682,4800.0,393.68225019718045,0.08208554007447466,0
104,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,43,39.965667724609375,4796.0,120.00299835205078,117.0,68.76563803169307,128,3.280603448275863,761.1000000000001,39.94540794247861,4800.0,393.68225019718045,0.08208554007447466,0
197,OzaBagASHT,covtypeNorm,1,1,388,104.19913482666016,12504.0,120.0009994506836,19517.0,66.17882277671146,128,3.423175965665236,797.5999999999999,384.07028062286616,46123.0,410.78453717538724,0.032852250253949715,0
198,OzaBagASHT,covtypeNorm,1,1,388,104.19913482666016,12504.0,120.0009994506836,19517.0,66.17882277671146,128,3.423175965665236,797.5999999999999,384.02231380875065,46123.0,410.78453717538724,0.032852250253949715,0
245,OzaBagASHT,covtypeNorm,1,1,215,102.55726623535156,12308.0,120.01100158691406,14828.0,64.8115047123822,127,3.3965367965367963,784.5999999999999,214.56656836773794,25757.0,407.6217828791895,0.0331184418978867,0
246,OzaBagASHT,covtypeNorm,1,1,215,102.55726623535156,12308.0,120.01100158691406,14828.0,64.8115047123822,127,3.3965367965367963,784.5999999999999,214.57014328557148,25757.0,407.6217828791895,0.0331184418978867,0
153,OzaBagASHT,covtypeNorm,1,1,43,39.96500396728516,4796.0,120.00499725341795,94.0,68.82819015846539,128,3.2350649350649348,747.3,39.94540794247861,4800.0,388.22395864709625,0.08094744759113767,0
154,OzaBagASHT,covtypeNorm,1,1,43,39.96500396728516,4796.0,120.00499725341795,94.0,68.82819015846539,128,3.2350649350649348,747.3,39.946072801717676,4800.0,388.22395864709625,0.08094744759113767,0
73,OzaBag,covtypeNorm,1,1,390,74.50611114501953,8942.0,120.01699829101562,29355.0,65.8242004025945,128,3.455793991416309,805.1999999999999,388.9513248919857,46722.0,414.7540215619132,0.04638269084789904,0
74,OzaBag,covtypeNorm,1,1,390,74.50611114501953,8942.0,120.01699829101562,29355.0,65.8242004025945,128,3.455793991416309,805.1999999999999,389.0517270092929,46722.0,414.7540215619132,0.04638269084789904,0
26,OzaBag,covtypeNorm,1,1,217,122.6292495727539,14716.0,120.00399780273438,13859.0,64.87496602337592,128,3.443965517241378,798.9999999999998,214.54869556525503,25757.0,413.28963036372727,0.028084372816235884,0
27,OzaBag,covtypeNorm,1,1,217,122.6292495727539,14716.0,120.00399780273438,13859.0,64.87496602337592,128,3.443965517241378,798.9999999999998,214.5594188894257,25757.0,413.28963036372727,0.028084372816235884,0
149,OzaBag,covtypeNorm,1,1,43,39.97333526611328,4797.0,120.00499725341795,94.0,68.81384198457368,128,3.2066371681415937,724.7000000000002,39.94441069511596,4800.0,384.81248455553987,0.08021940474370229,0
150,OzaBag,covtypeNorm,1,1,43,39.97333526611328,4797.0,120.00499725341795,94.0,68.81384198457368,128,3.2066371681415937,724.7000000000002,39.94673768308922,4800.0,384.81248455553987,0.08021940474370229,0
65,LeveragingBag,covtypeNorm,1,1,264,59.337215423583984,7121.0,120.00900268554688,26174.0,73.41665496419041,128,3.431896551724137,796.1999999999998,259.4412700528078,31148.0,411.85848249238103,0.057837169286951415,0
66,LeveragingBag,covtypeNorm,1,1,264,59.337215423583984,7121.0,120.00900268554688,26174.0,73.41665496419041,128,3.431896551724137,796.1999999999998,259.4520753333944,31148.0,411.85848249238103,0.057837169286951415,0
2,LeveragingBag,covtypeNorm,1,1,146,62.48749923706055,7499.0,120.00800323486328,17088.0,72.54300573409787,128,3.4379310344827583,797.5999999999999,144.73903479536062,17371.0,412.5792387074437,0.05501790088110998,0
3,LeveragingBag,covtypeNorm,1,1,146,62.48749923706055,7499.0,120.00800323486328,17088.0,72.54300573409787,128,3.4379310344827583,797.5999999999999,144.74506503570507,17371.0,412.5792387074437,0.05501790088110998,0
247,LeveragingBag,covtypeNorm,1,1,29,24.991043090820312,2999.0,120.00299835205078,123.0,71.49049683227743,128,3.2620689655172423,756.8000000000002,24.968996828937403,3000.0,391.45805669324164,0.13052952874066076,0
248,LeveragingBag,covtypeNorm,1,1,29,24.991043090820312,2999.0,120.00299835205078,123.0,71.49049683227743,128,3.2620689655172423,756.8000000000002,24.968996828937403,3000.0,391.45805669324164,0.13052952874066076,0
