,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
104,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,4,1,5,5.002251148223877,600.0,119.9459991455078,109.0,77.16666666666666,126,3.217808219178083,704.7000000000002,4.994713927759788,600.0,385.96322190794234,0.6432720365132373,0
99,StreamingRandomPatches,covtypeNorm,1,1,53,40.73963165283203,4889.0,120.00599670410156,8948.0,82.94129678870935,126,3.5385964912280694,806.7999999999998,49.92760497278945,6000.0,424.65279886346104,0.0868588257033056,0
45,StreamingRandomPatches,covtypeNorm,1,1,29,24.973751068115234,2997.0,120.00599670410156,467.0,79.9466132799466,125,3.3881057268722463,769.0999999999999,24.968996828937403,3000.0,406.5930046921784,0.13566666823229176,0
134,StreamingRandomPatches,covtypeNorm,1,1,5,5.000458240509033,600.0,119.98899841308594,107.0,77.0,124,3.199555555555556,719.9000000000001,4.994713927759788,600.0,383.9114664781359,0.6398524441302265,0
54,OzaBagExecutorRUNPER,covtypeNorm,4,1,150,120.65015411376952,14482.0,120.03299713134766,7269.0,65.12222068775031,128,3.5939914163090134,837.4000000000001,149.71631382938838,17970.0,431.3975613639079,0.029788534826951246,0
7,OzaBagExecutorRUNPER,covtypeNorm,4,1,83,79.86302185058594,9585.0,120.01799774169922,191.0,63.53677621283255,128,3.4159482758620685,792.4999999999999,79.86688851913478,9600.0,409.9752724581751,0.042772589719162764,0
81,OzaBagExecutorRUNPER,covtypeNorm,4,1,16,15.004250526428224,1800.0,119.96600341796876,67.0,67.38888888888889,128,3.187500000000001,739.5000000000002,14.982769814713079,1800.0,382.39163589477556,0.21243979771931976,0
94,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,182,113.1910400390625,13587.0,120.03600311279295,12323.0,73.73960403326709,128,3.6536480686695287,851.3000000000002,179.66257029785461,21564.0,438.5693109438655,0.03227859799395492,0
107,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,101,99.83251190185548,11981.0,120.01100158691406,379.0,74.66822468909106,128,3.6004310344827584,835.3,99.83527180152748,12000.0,432.09133459288495,0.03606471367939946,0
10,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,20,20.00333404541016,2400.0,119.9800033569336,85.0,70.08333333333333,128,3.232327586206897,749.9000000000001,19.97619503425085,2400.0,387.81467464381257,0.16158944776825523,0
72,OzaBagAdwin,covtypeNorm,1,1,182,90.71061706542967,10886.0,120.00800323486328,14727.0,70.50339886092229,128,3.432327586206896,796.2999999999998,179.65807978138434,21564.0,411.90678006862765,0.0378382123891813,0
124,OzaBagAdwin,covtypeNorm,1,1,101,91.37799835205078,10966.0,120.00700378417967,2919.0,70.34470180558088,127,3.419111111111111,769.3,99.83166947217546,11980.0,410.31728004964185,0.03741722415189147,0
71,OzaBagAdwin,covtypeNorm,1,1,20,20.000333786010746,2400.0,119.9980010986328,74.0,68.79166666666666,128,3.1978448275862075,741.9000000000001,19.97619503425085,2400.0,383.73498713394696,0.1598895779724779,0
110,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,157,135.4076385498047,16250.0,120.00800323486328,4071.0,67.0276923076923,128,3.6081896551724135,837.0999999999999,154.73135124325046,18569.0,433.01163580993125,0.02664686989599577,0
35,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,87,84.86100769042969,10184.0,120.00800323486328,197.0,64.1987431264729,128,3.4178571428571423,765.5999999999999,84.86351118617557,10200.0,410.1702110563005,0.04027594374079934,0
43,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,17,15.005126953125,1800.0,119.95899963378906,54.0,67.38888888888889,128,3.1806034482758623,737.9000000000001,14.982769814713079,1800.0,381.5420078869524,0.211967782159418,0
58,OzaBagASHT,covtypeNorm,1,1,157,108.75941467285156,13052.0,120.00800323486328,9715.0,64.91725406068035,128,3.4060344827586198,790.1999999999998,154.71716978145128,18569.0,408.7513972249523,0.03131714658481093,0
83,OzaBagASHT,covtypeNorm,1,1,87,84.8617172241211,10184.0,120.00700378417967,203.0,64.29693637077769,128,3.349356223175965,780.3999999999999,84.86562942008487,10200.0,401.9462049492438,0.039468401899965026,0
78,OzaBagASHT,covtypeNorm,1,1,17,15.003500938415527,1800.0,119.97200012207033,52.0,67.11111111111111,128,3.1625,733.7,14.982769814713079,1800.0,379.4114503860474,0.2107841391033597,0
26,OzaBag,covtypeNorm,1,1,150,130.43731689453125,15653.0,120.00399780273438,4177.0,65.40599246150897,128,3.4246696035242286,777.3999999999999,149.7387695922806,17970.0,410.9740435764127,0.026255289310446094,0
121,OzaBag,covtypeNorm,1,1,83,79.91261291503906,9584.0,119.93099975585938,178.0,63.6373121869783,127,3.311688311688312,765.0,79.86267353299002,9584.0,397.17409010057327,0.04144137000214663,0
50,OzaBag,covtypeNorm,1,1,16,15.004000663757324,1800.0,119.96800231933594,57.0,67.11111111111111,128,3.1512931034482765,731.1000000000001,14.982769814713079,1800.0,378.05433834339016,0.21003018796855008,0
131,LeveragingBag,covtypeNorm,1,1,135,64.23210144042969,7711.0,120.04900360107422,18629.0,72.49383996887563,128,3.4543103448275856,801.3999999999999,134.75590957947625,16173.0,414.68651502543474,0.053778565040258686,0
112,LeveragingBag,covtypeNorm,1,1,75,63.69060516357422,7643.0,120.0019989013672,4049.0,72.4061232500327,127,3.4443478260869558,792.1999999999998,74.88019169329074,9000.0,413.32862404201336,0.054079369886433776,0
33,LeveragingBag,covtypeNorm,1,1,15,15.0024995803833,1800.0,119.9800033569336,74.0,68.83333333333333,127,3.2411504424778768,732.5000000000001,14.98301924485583,1800.0,388.8732409688225,0.2160406894271236,0
65,LBagExecutorRUNPER,covtypeNorm,4,1,135,101.89830017089844,12228.0,120.0019989013672,9718.0,74.65652600588813,128,3.678969957081545,857.2,134.75254124312616,16173.0,441.48374874786253,0.03610433012331228,0
8,LBagExecutorRUNPER,covtypeNorm,4,1,75,74.8827133178711,8986.0,120.0009994506836,270.0,73.38081460048966,128,3.5461206896551727,822.7,,,425.5380269313681,0.04735566736382908,0
75,LBagExecutorRUNPER,covtypeNorm,4,1,15,15.004250526428224,1800.0,119.96600341796876,76.0,68.5,128,3.242241379310345,752.2,14.98301924485583,1800.0,388.95874039222457,0.21608818910679142,0
143,AdaptiveRandomForestSequential,covtypeNorm,1,1,177,94.33773803710938,11321.0,120.00499725341795,16973.0,74.70188145923505,125,3.460176991150442,781.9999999999999,174.65593655236762,20965.0,415.2385303193488,0.03667860880835163,0
111,AdaptiveRandomForestSequential,covtypeNorm,1,1,98,89.63282012939453,10758.0,120.02300262451172,4939.0,76.27811860940696,125,3.447136563876651,782.4999999999998,94.84271915739731,11400.0,413.7356808532176,0.03845841985993843,0
29,AdaptiveRandomForestSequential,covtypeNorm,1,1,19,15.001874923706056,1800.0,119.98500061035156,137.0,68.66666666666667,126,3.2393013100436687,741.8000000000002,14.982769814713079,1800.0,388.6675696627022,0.2159264275903901,0
22,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,177,169.80078125,20362.0,119.91699981689452,2996.0,77.53658776151656,126,3.6986899563318776,847.0,174.66030175035198,20965.0,443.53580281619935,0.021782526412739384,0
126,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,98,94.8373565673828,11382.0,120.01599884033205,697.0,76.18169038833246,125,3.502202643171806,795.0,94.84271915739731,11400.0,420.3203483615153,0.036928514176903474,0
18,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,19,15.003625869750977,1800.0,119.97100067138672,79.0,67.94444444444444,126,3.226315789473685,735.6000000000003,14.982894528746348,1800.0,387.06433374505303,0.21503574096947392,0
96,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,69,27.7946720123291,3336.0,120.02300262451172,18326.0,71.76258992805755,126,3.773684210526316,860.4000000000001,64.90210599013156,7800.0,452.92890990407847,0.135770056925683,0
30,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,38,27.23015594482422,3268.0,120.01399993896484,7444.0,71.78702570379437,126,3.801746724890829,870.5999999999999,34.953395472703065,4200.0,456.2628312090078,0.13961530942748096,0
135,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,7,4.984870433807373,598.0,119.96299743652344,50.0,75.75250836120402,125,3.2668141592920357,738.3000000000001,4.994672349493873,600.0,391.89681861674893,0.6553458505296805,0
32,StreamingRandomPatches,airlines,1,1,69,14.606685638427734,1754.0,120.08200073242188,38493.0,74.51539338654504,126,3.4030701754385957,775.8999999999999,64.90372613955965,7800.0,408.6474752995005,0.23298031659036517,0
114,StreamingRandomPatches,airlines,1,1,38,14.257620811462402,1711.0,120.00599670410156,24534.0,74.10870835768556,125,3.406167400881057,773.1999999999999,34.953395472703065,4200.0,408.7605138837503,0.23890152769360043,0
34,StreamingRandomPatches,airlines,1,1,7,4.984787464141846,598.0,119.96499633789062,156.0,75.58528428093646,126,3.2852173913043483,755.6000000000001,4.9946307719201855,600.0,394.1110923170007,0.659048649359533,0
6,OzaBagExecutorRUNPER,airlines,4,1,409,83.1402816772461,9977.0,120.0019989013672,22177.0,63.37576425779292,127,3.8978260869565218,896.5,404.07581991105485,48519.0,467.74692180467696,0.04688252198102405,0
52,OzaBagExecutorRUNPER,airlines,4,1,227,84.2970962524414,10117.0,120.01599884033205,19158.0,62.8051794010082,129,3.908119658119658,914.5,224.5744707440826,26955.0,469.03688435676776,0.046361261674089924,0
129,OzaBagExecutorRUNPER,airlines,4,1,45,44.93258666992188,5392.0,120.0019989013672,421.0,66.58011869436203,127,3.4795652173913045,800.3000000000001,44.93671412760363,5400.0,417.55478139462684,0.0774396849767483,0
28,OzaBagAdwinExecutorRUNPER,airlines,4,1,118,80.74565124511719,9694.0,120.05599975585938,8840.0,64.31813492882196,127,3.810434782608696,876.4000000000001,114.8134281792088,13800.0,457.46555733058767,0.047190587717205246,0
9,OzaBagAdwinExecutorRUNPER,airlines,4,1,65,64.4723129272461,7737.0,120.00499725341795,691.0,65.10275300504071,127,3.630434782608696,835.0,64.90156595829659,7800.0,435.67031611566955,0.05630998011059449,0
48,OzaBagAdwinExecutorRUNPER,airlines,4,1,13,9.98716163635254,1198.0,119.9540023803711,34.0,74.20701168614357,128,3.2326180257510733,753.2,9.988845788869096,1200.0,387.76547035577477,0.3236773542201793,0
95,OzaBagAdwin,airlines,1,1,118,72.3618392944336,8684.0,120.00800323486328,12831.0,64.42883463841548,129,3.5354700854700853,827.3,114.8096074010599,13800.0,424.28470545385636,0.048858211130107826,0
36,OzaBagAdwin,airlines,1,1,65,64.10107421875,7697.0,120.07599639892578,2720.0,64.89541379758347,128,3.473275862068965,805.8,64.90210599013156,7800.0,417.05705990626893,0.05418436532496673,0
31,OzaBagAdwin,airlines,1,1,13,9.986745834350586,1198.0,119.95899963378906,80.0,75.12520868113522,127,3.2747787610619477,740.1000000000001,9.988762642027718,1200.0,392.8391841989704,0.3279125076786063,0
62,OzaBagASHTExecutorRUNPER,airlines,4,1,250,81.8538589477539,9825.0,120.03099822998048,18092.0,63.36895674300255,128,3.8538793103448277,894.1,249.5230319339493,29950.0,462.5849806785584,0.04708244078153266,0
100,OzaBagASHTExecutorRUNPER,airlines,4,1,139,80.76644897460938,9817.0,121.5479965209961,9813.0,63.359478455740046,129,3.811111111111111,891.8,134.7787382380592,16200.0,463.23292007446287,0.04718681064219852,0
39,OzaBagASHTExecutorRUNPER,airlines,4,1,27,24.989580154418945,2998.0,119.97000122070312,165.0,70.91394262841895,128,3.3143497757847538,739.1000000000001,24.9685812019875,3000.0,397.62254664673407,0.1326292683945077,0
1,OzaBagASHT,airlines,1,1,250,74.3868408203125,8932.0,120.0749969482422,14962.0,63.994626063591575,128,3.515948275862068,815.6999999999998,249.53134763590919,29950.0,422.17747849431527,0.04726572755198335,0
119,OzaBagASHT,airlines,1,1,139,74.57762145996094,8952.0,120.03600311279295,13598.0,64.29848078641645,128,3.4991416309012875,815.3,134.78210226800007,16200.0,420.02297569897036,0.04691945662410303,0
87,OzaBagASHT,airlines,1,1,27,24.990205764770508,2998.0,119.96700286865234,692.0,71.41427618412276,128,3.3120689655172417,768.4000000000001,24.9685812019875,3000.0,397.3389870873813,0.13253468548611785,0
79,OzaBag,airlines,1,1,409,69.47196197509766,8344.0,120.1060028076172,15831.0,64.58533077660594,128,3.529741379310344,818.8999999999999,404.08255046971817,48519.0,423.9431280136108,0.05080814094122853,0
125,OzaBag,airlines,1,1,227,74.83067321777344,8982.0,120.03099822998048,15420.0,64.21732353596082,128,3.508810572687224,796.4999999999998,224.585697502937,26955.0,421.166035639557,0.04689000619456212,0
23,OzaBag,airlines,1,1,45,44.987831115722656,5398.0,119.98799896240234,1594.0,67.41385698406818,128,3.378540772532189,787.2,44.937088076692625,5400.0,405.3843467090263,0.07509898975713715,0
90,LeveragingBag,airlines,1,1,71,23.779766082763672,2854.0,120.01799774169922,25595.0,70.42747021723896,128,3.5060344827586203,813.3999999999999,69.8928309924782,8400.0,420.78723863404366,0.14743771500842454,0
140,LeveragingBag,airlines,1,1,39,23.756568908691406,2852.0,120.0510025024414,9641.0,70.40673211781207,128,3.4844827586206892,808.3999999999999,34.953395472703065,4200.0,418.3156483748863,0.14667449101503727,0
37,LeveragingBag,airlines,1,1,7,4.985618591308594,598.0,119.94499969482422,88.0,75.91973244147158,128,3.2407725321888416,755.1000000000001,4.994589195038708,600.0,388.71446038438535,0.6500241812447916,0
82,LBagExecutorRUNPER,airlines,4,1,71,40.95964050292969,4917.0,120.04499816894533,11164.0,65.8531624974578,127,4.018018018018018,892.0,69.89457568168014,8400.0,482.3429656157623,0.09809700337924798,0
136,LBagExecutorRUNPER,airlines,4,1,39,33.53663635253906,4025.0,120.01799774169922,804.0,68.04968944099379,128,3.779310344827586,876.8,34.95281370150297,4200.0,453.58526043069776,0.11269199016911746,0
85,LBagExecutorRUNPER,airlines,4,1,7,4.985743045806885,598.0,119.94200134277344,30.0,75.91973244147158,127,3.2186956521739134,740.3000000000001,4.994672349493873,600.0,386.05679823502254,0.6455799301589006,0
137,AdaptiveRandomForestSequential,airlines,1,1,75,19.17389869689941,2373.0,123.76200103759766,35738.0,72.52423093131057,129,3.5288209606986896,808.0999999999999,74.88704537322872,9000.0,436.7339433994876,0.18404295971322698,0
60,AdaptiveRandomForestSequential,airlines,1,1,41,19.287166595458984,2315.0,120.02799987792967,19778.0,72.48380129589633,126,3.4558951965065496,791.3999999999999,39.944743105370904,4800.0,414.8041882244259,0.17918107482696582,0
56,AdaptiveRandomForestSequential,airlines,1,1,8,4.980303764343262,598.0,120.072998046875,90.0,72.40802675585284,125,3.23495575221239,731.1000000000001,4.994672349493873,600.0,388.4308357171253,0.649549892503554,0
