,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPI,PERC,tput
308,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,25,2533,78.22181362306728,120.00599670410156,9.0,2492.7919921875,,299150.0,25,125,4.584513274336283,1036.1,2523.302086281823,303094.0,573.0641592920354,41.260619469026544,4.775296027123027,50,13.333999633789062
69,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,25,1407,82.02598972499244,120.0199966430664,13.0,1378.7286376953125,,165475.0,25,124,3.929777777777778,884.2,1400.5225364652238,168319.0,487.29244444444447,51.08711111111111,4.060093801648973,10,9.232307434082031
212,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,25,281,71.86670246725738,119.96299743652344,52.0,279.6195678710937,,33544.0,25,126,3.351818181818182,737.4000000000001,279.3447756097967,33544.0,422.32909090909095,174.29454545454547,3.5204946519659934,90,2.306980719933143
479,LBagExecutorMAXChunk,covtypeNorm,4,2000,588,91.353125,121.8769989013672,3419.0,541.5296020507812,,66000.0,25,127,5.044782608695651,1160.2999999999997,583.2813163216898,70083.0,640.6873913043477,17248.11173913043,5.256835966422542,50,0.035646972477732436
236,LBagExecutorMAXChunk,covtypeNorm,4,2000,327,84.55843321319811,119.89700317382812,5366.0,315.21221923828125,,37793.0,25,128,4.355603448275862,1010.5,324.247572411266,38935.0,557.5172413793103,23372.168103448275,4.649968111137984,10,0.02234383212333733
54,LBagExecutorMAXChunk,covtypeNorm,4,2000,65,64.17241379310344,119.99600219726562,20211.0,65.00216674804688,,7800.0,25,130,3.4923728813559323,824.2,64.90102593544843,7800.0,454.00847457627117,70584.34830508474,3.7835300031905295,90,0.00593716303979346
367,LBagExecutorMAXChunk,covtypeNorm,4,500,669,90.56538461538462,120.197998046875,720.0,653.0890502929688,,78500.0,25,126,5.202183406113537,1191.3,662.9193849021435,79667.0,655.4751091703057,3745.572052401747,5.453294728874623,50,0.16694166395399307
252,LBagExecutorMAXChunk,covtypeNorm,4,500,371,86.59471546570529,119.9229965209961,1140.0,369.6205139160156,,44326.0,25,126,4.406986899563318,1009.1999999999998,369.0604054785396,44326.0,555.280349344978,5023.965065502182,4.630307492756485,10,0.10519561098332991
267,LBagExecutorMAXChunk,covtypeNorm,4,500,74,68.89818688981869,120.0009994506836,4587.0,69.89108276367188,,8387.0,25,127,3.5443478260869568,815.2,69.88876038971304,8400.0,450.1321739130435,16257.923478260871,3.751070207528003,90,0.026161107357899192
225,LBagExecutorMAXChunk,covtypeNorm,4,250,695,90.9308868501529,120.01399993896484,347.0,683.2536010742188,,82000.0,25,125,5.212775330396477,1183.3000000000002,692.7275298894278,83261.0,651.5969162995597,1808.8330396475776,5.429340882154918,50,0.3458616712938468
420,LBagExecutorMAXChunk,covtypeNorm,4,250,386,87.0963495963496,119.9530029296875,552.0,382.0996398925781,,45834.0,25,126,4.339301310043668,993.7,384.0191164471384,46123.0,546.7519650655022,2395.2943231441045,4.55805150110323,10,0.21730616472769473
170,LBagExecutorMAXChunk,covtypeNorm,4,250,77,71.5315934065934,120.0009994506836,2167.0,74.8827133178711,,8986.0,25,126,3.5219298245614037,803.0,74.8814377236043,9000.0,443.7631578947369,7632.021929824562,3.697995516088253,90,0.055376557199207935
259,LBagExecutorMAXChunk,covtypeNorm,4,100,667,90.58076923076923,120.05500030517578,140.0,650.53515625,,78100.0,25,126,5.168636363636364,1137.1000000000001,663.007656458056,79667.0,651.2481818181818,723.6090909090909,5.424581901317986,50,0.8575357164655413
344,LBagExecutorMAXChunk,covtypeNorm,4,100,370,86.94117647058823,120.03299713134766,221.0,369.065185546875,,44300.0,25,126,4.498689956331878,1030.2,369.0542599515432,44326.0,566.8349344978167,994.2104803493451,4.722325927407696,10,0.5431357336260075
41,LBagExecutorMAXChunk,covtypeNorm,4,100,74,73.39759036144578,120.1790008544922,937.0,69.89573669433594,,8400.0,25,126,3.6611353711790398,838.4000000000001,69.89573885620615,8400.0,461.30305676855903,3430.48384279476,3.8384664000251245,90,0.12825933922571206
390,LBagExecutorMAXChunk,covtypeNorm,4,75,630,90.30376344086022,120.04100036621094,111.0,620.4130249023438,,74475.0,25,126,5.084782608695652,1169.5,628.1072893867395,75474.0,640.6826086956521,564.4108695652174,5.337198180131053,50,1.081450453749648
263,LBagExecutorMAXChunk,covtypeNorm,4,75,350,86.25492772667542,119.95500183105467,166.0,349.5477294921875,,41930.0,25,125,4.4850678733031675,991.2,349.14898577757054,41930.0,560.6334841628959,744.5212669683258,4.6736982668925755,10,0.7226204929581607
480,LBagExecutorMAXChunk,covtypeNorm,4,75,70,73.3933933933934,120.16200256347656,716.0,69.90562438964844,,8400.0,25,126,3.5982532751091703,824.0,69.89050487569475,8400.0,453.3799126637555,2576.349344978166,3.77307221077856,90,0.16782402592664325
126,LBagExecutorMAXChunk,covtypeNorm,4,50,601,90.32816901408451,120.02100372314452,77.0,591.979736328125,,71050.0,25,126,4.994298245614036,1138.7000000000003,598.1327075740177,71880.0,629.2815789473685,384.5609649122808,5.2430954535170216,50,1.558714334066812
197,LBagExecutorMAXChunk,covtypeNorm,4,50,333,85.12815317597001,119.97100067138672,119.0,329.5296325683594,,39534.0,25,126,4.3131818181818184,948.9000000000001,329.1811687122184,39534.0,543.4609090909091,513.2686363636363,4.529935618187483,10,1.0081596695074515
92,LBagExecutorMAXChunk,covtypeNorm,4,50,66,73.78064516129032,120.08899688720705,503.0,64.95182800292969,,7800.0,25,126,3.539301310043668,810.5,64.89994591671173,7800.0,445.9519650655022,1780.2685589519651,3.713512283597141,90,0.23874552065051102
406,LBagExecutorMAXChunk,covtypeNorm,4,25,528,89.00601684717209,120.0009994506836,45.0,519.5789794921875,,62350.0,25,126,5.05,1131.2,523.4358095174687,62895.0,636.3,227.25,5.30245583714074,50,2.6666888766818575
503,LBagExecutorMAXChunk,covtypeNorm,4,25,293,83.76657060518731,120.03299713134766,69.0,289.2954406738281,,34725.0,25,126,4.341484716157205,994.1999999999999,289.3310126002482,34742.0,547.0270742358078,299.56244541484716,4.55730580181395,10,1.7396086540775022
102,LBagExecutorMAXChunk,covtypeNorm,4,25,58,74.26615969581749,120.0979995727539,283.0,54.95512008666992,,6600.0,25,125,3.500442477876106,791.0999999999999,54.91533885260224,6600.0,437.55530973451323,990.6252212389379,3.6433188836708936,90,0.4243745567941834
461,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,799,91.54418604651163,120.9209976196289,2587.0,727.7478637695312,,88000.0,25,124,,0.0,792.1387629965343,95082.0,,,,50,0.04674178493221063
132,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,444,89.80434782608697,120.36499786376952,4091.0,398.7870178222656,,48000.0,25,124,,0.0,438.8461058152604,52712.0,,,,10,0.02942190121333892
436,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,88,78.1375,120.20800018310548,16244.0,83.18914031982422,,10000.0,25,124,,0.0,84.86492333036583,10200.0,,,,90,0.007400147758132571
289,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,867,90.6469387755102,120.16400146484376,577.0,819.7130737304688,,98500.0,25,124,,0.0,861.8150314056746,103454.0,,,,50,0.2082565016721729
449,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,482,89.27037037037037,119.95500183105467,920.0,454.3370361328125,,54500.0,25,124,,0.0,478.65353721168333,57504.0,,,,10,0.13038587155549422
380,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,96,76.29523809523809,119.81600189208984,3391.0,91.80743408203124,,11000.0,25,124,,0.0,94.83929568427456,11381.0,,,,90,0.035333530490147404
312,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,250,849,90.76306068601583,120.28800201416016,300.0,789.7711791992188,,95000.0,25,124,,0.0,841.9658254950804,101062.0,,,,50,0.40096000671386717
381,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,250,472,88.96111111111111,119.99199676513672,484.0,452.1134948730469,,54250.0,25,124,,0.0,468.6581823327202,56306.0,,,,10,0.247917348688299
235,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,250,94,75.81904761904762,120.0780029296875,1826.0,89.52513885498047,,10750.0,25,124,,0.0,89.85024958402661,10800.0,,,,90,0.06576013303925932
333,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,100,869,90.75840336134455,120.00900268554688,125.0,794.1071166992188,,95300.0,25,124,,0.0,861.9514593036334,103454.0,,,,50,0.960072021484375
428,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,100,482,88.89048473967685,120.05599975585938,164.0,464.7831115722656,,55800.0,25,124,,0.0,478.5977644796964,57504.0,,,,10,0.7320487789991426
62,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,100,96,76.5625,119.81400299072266,693.0,94.31285095214844,,11300.0,25,124,,0.0,94.84008599856669,11381.0,,,,90,0.172891779207392
313,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,75,925,90.85297577040696,120.0009994506836,84.0,886.2426147460938,,106350.0,25,124,,0.0,921.4636137232527,110630.0,,,,50,1.4285833267938524
103,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,75,514,88.85080988917306,120.03700256347656,129.0,489.2241516113281,,58725.0,25,124,,0.0,508.45511134782464,61098.0,,,,10,0.9305193997168726
398,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,75,102,75.38396624472574,119.81600189208984,501.0,99.5276107788086,,11925.0,25,124,,0.0,99.82917378442565,11980.0,,,,90,0.23915369639139689
207,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,804,90.44578976334617,119.95700073242188,65.0,757.7715454101562,,90900.0,25,124,,0.0,797.1606152000401,95680.0,,,,50,1.8454923189603365
36,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,446,88.35926993275697,120.02799987792967,95.0,434.0653991699219,,52100.0,25,123,,0.0,443.7886570046701,53311.0,,,,10,1.2634526302939966
148,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,89,75.73399014778325,120.09500122070312,384.0,84.9327621459961,,10200.0,25,123,,0.0,84.86633552155355,10200.0,,,,90,0.31274739901224774
478,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,25,793,90.72793910346772,119.99700164794922,31.0,739.1851196289062,,88700.0,25,124,,0.0,787.228901608885,94484.0,,,,50,3.8708710209015877
150,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,25,441,88.18789346246973,120.0019989013672,44.0,430.4094848632813,,51650.0,25,124,,0.0,438.76574244404304,52712.0,,,,10,2.7273181568492544
163,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,25,88,75.58620689655172,120.00900268554688,185.0,84.78530883789062,,10175.0,25,123,,0.0,84.86068703877801,10200.0,,,,90,0.6486973118137669
419,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,253,63.7625,140.53700256347656,27306.0,71.1556396484375,,10000.0,25,145,5.739147286821705,1480.6999999999998,249.53134763590919,29950.0,832.1763565891472,156713.1558139535,5.921403910783402,50,0.005146744399160498
475,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,141,63.18333333333334,121.4489974975586,28582.0,65.87126922607422,,8000.0,25,127,5.542173913043478,1274.7,139.77752077942608,16800.0,703.8560869565217,158406.41478260868,5.795487006557389,10,0.004249142729604597
287,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,28,68.10000000000001,119.96199798583984,51849.0,25.00791931152344,,3000.0,25,136,3.854655870445344,952.0999999999999,24.968373393701313,3000.0,524.2331983805668,199860.05222672064,4.369993891252516,90,0.0023136800707022286
331,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,245,65.88571428571429,124.1520004272461,8210.0,60.40982055664063,,7500.0,25,128,5.158189655172414,1196.7,244.53664592133435,29351.0,660.248275862069,42348.73706896552,5.31806393445089,50,0.01512204633705799
31,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,136,66.01428571428572,120.9250030517578,7940.0,62.02191162109375,,7500.0,25,125,5.28546255506608,1199.8000000000002,134.7809809060277,16200.0,660.68281938326,41966.572687224674,5.463574965555117,10,0.015229849250851107
108,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,27,72.36,127.95700073242188,15675.0,23.445375442504883,,3000.0,25,132,3.909205020920502,934.3,24.968789013732835,3000.0,516.0150627615062,61276.78870292887,4.032722397429231,90,0.008163126043535685
491,StreamingRandomPatchesExecutorMAXChunk,airlines,4,250,223,65.61212121212121,120.59500122070312,3530.0,70.48384857177734,,8500.0,25,125,5.740969162995594,1303.1999999999998,219.59673387768706,26356.0,717.6211453744492,20265.621145374447,5.950670741825505,50,0.03416288986422185
352,StreamingRandomPatchesExecutorMAXChunk,airlines,4,250,124,65.71764705882353,121.13999938964844,3432.0,72.23047637939453,,8750.0,25,125,5.720264317180617,1298.5,119.80531636091352,14400.0,715.0330396475771,19631.94713656388,5.9025346149100075,10,0.03529720261936143
439,StreamingRandomPatchesExecutorMAXChunk,airlines,4,250,24,74.18604651162791,119.9530029296875,8644.0,20.007835388183597,,2400.0,25,126,3.757017543859649,856.6,19.97602876548142,2400.0,473.38421052631577,32475.65964912281,3.94641400352268,90,0.013877024864609845
276,StreamingRandomPatchesExecutorMAXChunk,airlines,4,100,221,66.32926829268293,120.7760009765625,1452.0,68.72225952148438,,8300.0,25,125,5.733480176211454,1301.5,219.60039327434217,26356.0,716.6850220264317,8325.013215859031,5.934001922828277,50,0.08317906403344524
173,StreamingRandomPatchesExecutorMAXChunk,airlines,4,100,123,65.44705882352942,120.65899658203124,1398.0,71.2752456665039,,8600.0,25,125,5.710572687224669,1296.3,119.80631312711117,14400.0,713.8215859030836,7983.380616740087,5.916024549547656,10,0.08630829512305525
66,StreamingRandomPatchesExecutorMAXChunk,airlines,4,100,24,74.86956521739131,120.91300201416016,3421.0,19.848981857299805,,2400.0,25,125,3.9694690265486723,897.0999999999999,19.975363718081034,2400.0,496.18362831858406,13579.553539823008,4.103641627064026,90,0.03534434434789832
11,StreamingRandomPatchesExecutorMAXChunk,airlines,4,75,214,66.17366946778711,121.46800231933594,1010.0,74.09358978271484,,9000.0,25,125,5.729074889867841,1300.5,209.62903709629038,25158.0,716.1343612334801,5786.36563876652,5.895662623567178,50,0.12026534883102569
386,StreamingRandomPatchesExecutorMAXChunk,airlines,4,75,119,65.68115942028986,122.0790023803711,1050.0,71.26532745361328,,8700.0,25,127,5.578695652173913,1283.1,114.81438341348154,13800.0,708.4943478260869,5857.630434782608,5.803572555570004,10,0.11626571655273438
46,StreamingRandomPatchesExecutorMAXChunk,airlines,4,75,23,74.10752688172043,120.64900207519533,2631.0,19.892414093017575,,2400.0,25,125,3.669162995594713,832.8999999999999,19.975696236245902,2400.0,458.6453744493391,9653.56784140969,3.801485023170645,90,0.04585670926461244
215,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,210,65.82558139534885,120.5770034790039,696.0,71.73838806152344,,8650.0,25,124,5.676785714285714,1271.6,209.62729037687583,25158.0,703.9214285714286,3951.042857142857,5.837940969349122,50,0.17324282109052286
120,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,117,66.09580838323353,120.27999877929688,714.0,69.83705139160156,,8400.0,25,125,5.601754385964911,1277.1999999999998,114.8134281792088,13800.0,700.2192982456139,3999.6526315789465,5.821577197805382,10,0.16845938204383315
86,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,23,74.04255319148936,120.45800018310548,1753.0,19.9239559173584,,2400.0,25,124,3.9441964285714284,883.5,19.975696236245902,2400.0,489.0803571428571,6914.176339285714,4.060173308534237,90,0.06871534522709953
432,StreamingRandomPatchesExecutorMAXChunk,airlines,4,25,207,65.82558139534885,120.05599975585938,347.0,71.84147644042969,,8625.0,25,124,5.604867256637167,1266.6999999999998,204.6276391874552,24559.0,695.0035398230087,1944.888938053097,5.788994646134617,50,0.34598270823014227
496,StreamingRandomPatchesExecutorMAXChunk,airlines,4,25,115,66.4896755162242,120.36499786376952,353.0,70.61853790283203,,8500.0,25,125,5.588938053097345,1263.1,114.81151775834671,13800.0,698.6172566371681,1972.8951327433629,5.804156266657115,10,0.34097733105883715
77,StreamingRandomPatchesExecutorMAXChunk,airlines,4,25,23,74.52631578947368,120.2249984741211,873.0,19.962570190429688,,2400.0,25,124,3.7836283185840713,855.1000000000001,19.975363718081034,2400.0,469.1699115044248,3303.1075221238943,3.9024322516869527,90,0.1377147748844457
110,OzaBagExecutorMAXChunk,airlines,4,2000,5592,60.79755244755245,120.33999633789062,830.0,2393.21923828125,,288000.0,25,125,5.789380530973451,1308.4,5569.951878394845,539383.0,723.6725663716815,4805.185840707964,6.013566464966092,50,0.14498794739504894
194,OzaBagExecutorMAXChunk,airlines,4,2000,3107,62.09594594594594,120.52799987792967,802.0,2472.45458984375,,298000.0,25,126,5.645414847161571,1292.7999999999997,3096.1869802981496,371979.0,711.3222707423579,4527.622707423579,5.901718036164066,10,0.1502842891246006
358,OzaBagExecutorMAXChunk,airlines,4,2000,621,65.41666666666667,120.19100189208984,2437.0,615.6867065429688,,74000.0,25,126,4.03710407239819,892.2,618.3328754693106,74276.0,508.6751131221719,9838.422624434388,4.232222921137406,90,0.04931924574972911
191,OzaBagExecutorMAXChunk,airlines,4,500,5571,62.02908163265306,120.16100311279295,305.0,1635.305908203125,,196500.0,25,126,4.978602620087336,1140.1,5546.7540080005765,539383.0,627.3039301310043,1518.4737991266375,5.220528406725812,50,0.39397050200915723
275,OzaBagExecutorMAXChunk,airlines,4,500,3095,63.78901601830663,120.18499755859376,273.0,1822.1907958984373,,219000.0,25,126,4.985526315789473,1136.6999999999998,3085.830087552848,370781.0,628.1763157894736,1361.048684210526,5.226744839622923,10,0.44023808629521527
49,OzaBagExecutorMAXChunk,airlines,4,500,619,64.21279910354346,119.94000244140624,653.0,614.2821044921875,,73677.0,25,125,4.140969162995595,940.0,613.3463200219775,73677.0,517.6211453744494,2704.0528634361235,4.315667290629918,90,0.18367534830230664
57,OzaBagExecutorMAXChunk,airlines,4,250,5446,63.088030888030886,120.03900146484376,115.0,2159.71484375,,259250.0,25,125,5.545814977973569,1258.9,5422.6786504202355,539383.0,693.2268722466961,637.7687224669604,5.7750136521230875,50,1.0438174040421198
430,OzaBagExecutorMAXChunk,airlines,4,250,3025,63.415412511332725,120.06800079345705,108.0,2298.697509765625,,276000.0,25,126,5.519298245614036,1258.4,3016.6149184653677,362395.0,695.4315789473685,596.0842105263158,5.7919809970323515,10,1.1117407480875652
314,OzaBagExecutorMAXChunk,airlines,4,250,605,61.90449819324648,119.93900299072266,315.0,604.298828125,,72479.0,25,126,4.1017467248908295,939.3,603.3732091273112,72479.0,516.8200873362446,1292.0502183406113,4.309024374466585,90,0.3807587396530878
281,OzaBagExecutorMAXChunk,airlines,4,100,5121,62.15542168674699,120.0250015258789,48.0,2075.40087890625,,249100.0,25,125,5.352863436123347,1215.1,5102.575017974042,539383.0,669.1079295154184,256.9374449339207,5.574737938004944,50,2.500520865122477
104,OzaBagExecutorMAXChunk,airlines,4,100,2845,63.413203650981785,120.0009994506836,48.0,2046.84130859375,,245623.0,25,126,5.32719298245614,1214.6,2836.830496483416,340831.0,671.2263157894736,255.7052631578947,5.593506044633613,10,2.5000208218892417
30,OzaBagExecutorMAXChunk,airlines,4,100,569,63.47988077496274,120.00700378417967,129.0,559.9673461914062,,67200.0,25,126,4.126637554585153,945.0,563.5792909360376,67687.0,519.9563318777292,532.3362445414847,4.332716553883951,90,0.9302868510401525
407,OzaBagExecutorMAXChunk,airlines,4,75,5106,63.409349957800764,120.0009994506836,39.0,1916.125732421875,,229937.0,25,125,5.29295154185022,1201.5,5082.477432485913,539383.0,661.6189427312776,206.42511013215858,5.513445269288619,50,3.076948703863682
184,OzaBagExecutorMAXChunk,airlines,4,75,2836,63.61324857811977,120.02100372314452,40.0,1868.4229736328125,,224250.0,25,31770,4.825597874224978,5448.1,2827.706499929231,339633.0,153309.24446412755,193.02391496899912,1277.3534607140086,10,3.000525093078613
39,OzaBagExecutorMAXChunk,airlines,4,75,567,65.54753594036562,119.9489974975586,98.0,564.2981567382812,,67687.0,25,125,4.076211453744493,925.3,563.518294967323,67687.0,509.52643171806164,399.46872246696034,4.247859026320186,90,1.2239693622199856
147,OzaBagExecutorMAXChunk,airlines,4,50,4735,63.34842282687214,120.01300048828124,28.0,1730.6458740234375,,207700.0,25,125,5.114601769911504,1155.8999999999999,4718.020713061124,539383.0,639.325221238938,143.20884955752211,5.327133049234656,50,4.286178588867187
412,OzaBagExecutorMAXChunk,airlines,4,50,2630,64.72298136645963,120.04399871826172,29.0,1676.8851318359375,,201300.0,25,126,5.050655021834061,1156.6,2623.4304746044963,315074.0,636.3825327510916,146.46899563318777,5.3012440400678,10,4.139448231664197
268,OzaBagExecutorMAXChunk,airlines,4,50,526,61.50051714535763,119.96900177001952,65.0,524.2604370117188,,62895.0,25,125,3.9277533039647583,891.6000000000001,523.6406324150161,62895.0,490.9691629955948,255.30396475770928,4.092466851868804,90,1.8456769503079926
469,OzaBagExecutorMAXChunk,airlines,4,25,4311,61.941890853189854,120.0019989013672,18.0,1355.39404296875,,162650.0,25,125,5.007929515418502,1136.8,4294.52391465538,515476.0,625.9911894273127,90.14273127753304,5.216506351213628,50,6.666777716742622
143,OzaBagExecutorMAXChunk,airlines,4,25,2395,63.98791388644089,120.01799774169922,15.0,1654.7518310546875,,198600.0,25,125,4.958149779735683,1125.5,2389.6940016324356,286921.0,619.7687224669603,74.37224669603525,5.163964856344433,10,8.001199849446614
248,OzaBagExecutorMAXChunk,airlines,4,25,479,65.07218309859155,120.7750015258789,35.0,470.50299072265625,,56825.0,25,127,3.945217391304348,907.4000000000001,473.8134887593672,56905.0,501.0426086956522,138.08260869565217,4.14856222202814,90,3.450714329310826
152,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,857,84.06923076923077,140.1320037841797,9926.0,199.8115997314453,,28000.0,25,145,5.8247148288973385,1531.9,852.2469152237763,102429.0,844.5836501901141,57816.11939163498,6.027057541337063,50,0.014117671144890155
100,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,476,84.37692307692308,122.10399627685548,8565.0,229.31272888183597,,28000.0,25,128,5.830172413793103,1352.6,473.8608353873826,56905.0,746.2620689655172,49935.42672413793,6.111692423837313,10,0.014256158351063104
1,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,95,77.77541018538248,120.0009994506836,14917.0,94.8825454711914,,11386.0,25,130,3.8792372881355934,915.5,94.84982111656544,11400.0,504.3008474576271,57866.582627118645,4.202472060783776,90,0.008044579972560407
165,OzaBagAdwinExecutorMAXChunk,airlines,4,500,674,85.33939393939394,122.14600372314452,1817.0,274.2619323730469,,33500.0,25,128,5.04655172413793,1170.7999999999997,668.1539319576129,80266.0,645.958620689655,9169.584482758619,5.288413873562179,50,0.06722399764619952
272,OzaBagAdwinExecutorMAXChunk,airlines,4,500,374,85.29253731343283,130.22500610351562,1905.0,261.0865783691406,,34000.0,25,136,5.061133603238865,1250.0999999999997,369.17720939142316,44326.0,688.3141700404856,9641.459514170037,5.285576024418427,10,0.06835958325643865
19,OzaBagAdwinExecutorMAXChunk,airlines,4,500,74,81.30379746835443,119.98999786376952,4734.0,70.0058364868164,,8400.0,25,127,3.613913043478261,831.2,69.89341254586755,8400.0,458.9669565217392,17108.264347826087,3.8250434593958964,90,0.02534642962901764
229,OzaBagAdwinExecutorMAXChunk,airlines,4,250,630,86.16222222222221,120.3479995727539,663.0,375.9929504394531,,45250.0,25,126,5.853711790393013,1340.5,628.3059863639769,75474.0,737.5676855895197,3881.0109170305677,6.128624390999024,50,0.18152036134653682
112,OzaBagAdwinExecutorMAXChunk,airlines,4,250,350,86.42168674698794,120.00800323486328,699.0,347.8934631347656,,41750.0,25,126,5.58296943231441,1278.5,349.2478635326259,41930.0,703.4541484716157,3902.495633187773,5.861726964116812,10,0.1716852692916499
434,OzaBagAdwinExecutorMAXChunk,airlines,4,250,70,82.83435582822086,119.98600006103516,2313.0,70.00817108154297,,8400.0,25,126,3.651754385964913,832.6000000000001,69.89515726410384,8400.0,460.121052631579,8446.507894736844,3.8347894954204826,90,0.05187462172980335
490,OzaBagAdwinExecutorMAXChunk,airlines,4,100,613,85.87362162390099,120.0009994506836,252.0,396.07171630859375,,47529.0,25,125,5.867400881057269,1331.9,608.4256098576305,73078.0,733.4251101321586,1478.5850220264317,6.111825013870587,50,0.47619444226461743
121,OzaBagAdwinExecutorMAXChunk,airlines,4,100,341,86.18226600985221,120.1750030517578,284.0,338.6727600097656,,40700.0,25,126,5.5736842105263165,1270.8000000000002,339.25522434055455,40732.0,702.2842105263159,1582.9263157894738,5.843845997023617,10,0.42315141919633026
504,OzaBagAdwinExecutorMAXChunk,airlines,4,100,68,83.8961038961039,120.33499908447266,993.0,64.81904602050781,,7800.0,25,126,3.5921397379912663,822.6,64.90156595829659,7800.0,452.60960698689956,3566.9947598253275,3.7612466068095207,90,0.12118328205888484
87,OzaBagAdwinExecutorMAXChunk,airlines,4,75,614,85.3850296176629,120.00499725341795,193.0,387.4838562011719,,46500.0,25,125,5.891363636363636,1296.1,608.3800231437158,73078.0,736.4204545454545,1137.0331818181817,6.136581570768545,50,0.6217875505358443
456,OzaBagAdwinExecutorMAXChunk,airlines,4,75,341,86.02460024600246,120.01799774169922,209.0,339.3240966796875,,40725.0,25,126,5.406167400881056,1227.1999999999998,339.2806570376664,40732.0,681.1770925110131,1129.8889867841408,5.675624534055562,10,0.5742487930224843
273,OzaBagAdwinExecutorMAXChunk,airlines,4,75,68,84.40129449838187,120.64199829101562,758.0,64.65409851074219,,7800.0,25,126,3.6441048034934505,834.5000000000001,64.90102593544843,7800.0,459.15720524017473,2762.2314410480353,3.8059482746015556,90,0.15915830909104964
417,OzaBagAdwinExecutorMAXChunk,airlines,4,50,614,85.25714285714285,120.08300018310548,122.0,408.4674682617188,,49050.0,25,126,5.757399103139014,1283.9,608.3901529342224,73078.0,725.4322869955158,702.4026905829597,6.04109062806025,50,0.9842868867467662
47,OzaBagAdwinExecutorMAXChunk,airlines,4,50,341,86.44839122306406,120.0009994506836,138.0,339.1805114746094,,40702.0,25,126,5.260262008733625,1204.6000000000001,339.25522434055455,40732.0,662.7930131004368,725.9161572052403,5.523229107544414,10,0.8695724597875623
355,OzaBagAdwinExecutorMAXChunk,airlines,4,50,68,84.99354838709678,120.27899932861328,501.0,64.84922790527344,,7800.0,25,126,3.6030567685589525,825.1000000000001,64.89994591671173,7800.0,453.985152838428,1805.1314410480352,3.7744340688942617,90,0.24007784297128398
257,OzaBagAdwinExecutorMAXChunk,airlines,4,25,647,85.7898832684825,120.01200103759766,66.0,374.9624938964844,,45000.0,25,125,5.307798165137614,1157.1,643.158569371499,77271.0,663.4747706422017,350.31467889908254,5.528403533862807,50,1.818363652084813
335,OzaBagAdwinExecutorMAXChunk,airlines,4,25,359,86.2570754716981,120.04299926757812,68.0,353.4150390625,,42425.0,25,125,5.11101321585903,1160.1999999999998,354.2135158995886,42529.0,638.8766519823788,347.54889867841405,5.322065059023648,10,1.7653382245232077
144,OzaBagAdwinExecutorMAXChunk,airlines,4,25,71,86.06567164179104,120.0469970703125,231.0,69.97259521484375,,8400.0,25,126,3.7017543859649122,844.0,69.89341254586755,8400.0,466.42105263157896,855.1052631578947,3.8853204496101834,90,0.5196839700013528
214,OzaBagASHTExecutorMAXChunk,airlines,4,2000,4332,64.83971962616822,120.1760025024414,1105.0,1797.36376953125,,216000.0,25,126,5.7864035087719285,1319.2999999999997,4314.128623792069,517868.0,729.086842105263,6393.975877192981,6.066825546892787,50,0.10875656335062571
