arch,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
Xeon,covtypeNorm,OzaBagAdwin,150,1,1,1454.1290283203125,84.32132210694444,72.95261829331098,80.03902203279348
Xeon,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,2000,348.15899658203125,82.07066520210289,69.92232385085842,65.1034626529263
Xeon,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,50,652.583984375,83.2588017804951,73.14286519501587,78.9939140637228
Xeon,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,500,339.80999755859375,84.68972217628577,73.15537341510823,75.44447084007693
Xeon,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,2000,527.5640258789062,81.6385498055308,69.45195053631592,64.13982365556642
Xeon,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,50,892.5650024414062,83.27653099514254,72.50065795515764,78.8132286957077
Xeon,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,500,507.22100830078125,85.17016013450196,74.15709331045186,75.11295535364084
Xeon,covtypeNorm,OzaBagAdwinExecutorRUNPER,100,8,1,1451.2349853515625,86.0051083282273,78.46066260073606,82.42025724462462
Xeon,covtypeNorm,OzaBagAdwinExecutorRUNPER,150,8,1,1834.916015625,86.0844526446958,78.0630239497454,82.46902667445171
Xeon,covtypeNorm,OzaBagASHT,100,1,1,679.4719848632812,81.1644165697094,70.21211570754862,77.7271204806604
Xeon,covtypeNorm,OzaBagASHT,150,1,1,1276.1080322265625,80.45892339573021,69.60163659001871,77.50599111063818
Xeon,covtypeNorm,OzaBagASHTExecutorMAXChunk,100,8,2000,385.906005859375,76.93363868106361,64.04866228768638,65.12859472466077
Xeon,covtypeNorm,OzaBagASHTExecutorMAXChunk,100,8,50,717.8099975585938,79.01274093658449,68.69155110290997,74.27664415180152
Xeon,covtypeNorm,OzaBagASHTExecutorMAXChunk,100,8,500,422.59698486328125,79.02403395623175,67.65404055094909,72.51808065691355
Xeon,covtypeNorm,OzaBagASHTExecutorMAXChunk,150,8,2000,615.5130004882812,75.93486836196833,63.359570835357694,64.34264117798571
Xeon,covtypeNorm,OzaBagASHTExecutorMAXChunk,150,8,50,818.822998046875,78.08755133726476,67.76134689573023,73.81584073171688
Xeon,covtypeNorm,OzaBagASHTExecutorMAXChunk,150,8,500,553.531005859375,78.0531668595998,66.91340495707611,71.9452638061977
Xeon,covtypeNorm,OzaBagASHTExecutorRUNPER,100,8,1,1460.1619873046875,82.36714560112355,72.5774470038167,78.9448065107654
Xeon,covtypeNorm,OzaBagASHTExecutorRUNPER,150,8,1,2064.8359375,81.4940138930005,71.68460036565206,78.53884432767248
Xeon,covtypeNorm,OzaBagExecutorMAXChunk,100,8,2000,314.1759948730469,79.35517744019123,65.85942474233963,61.61365497339588
Xeon,covtypeNorm,OzaBagExecutorMAXChunk,100,8,50,626.9879760742188,83.55210839951667,72.65192382959036,72.12108357440728
Xeon,covtypeNorm,OzaBagExecutorMAXChunk,100,8,500,361.01300048828125,82.8723609503335,71.1717270863717,69.54201220201736
Xeon,covtypeNorm,OzaBagExecutorMAXChunk,150,8,2000,480.0740051269531,79.32840770139478,65.71219217026095,61.32399236598608
Xeon,covtypeNorm,OzaBagExecutorMAXChunk,150,8,50,830.5549926757812,83.5486658335657,72.65222481812266,72.22342512473767
Xeon,covtypeNorm,OzaBagExecutorMAXChunk,150,8,500,539.0269775390625,82.78416294581335,71.0785427873579,69.42179330749927
Xeon,covtypeNorm,OzaBagExecutorRUNPER,100,8,1,1413.5670166015625,87.24811191507233,77.90676059822565,76.49361137379366
Xeon,covtypeNorm,OzaBagExecutorRUNPER,150,8,1,1832.39501953125,87.35654341046313,78.14113852240276,76.57410741300274
Xeon,covtypeNorm,StreamingRandomPatches,100,1,1,4141.77197265625,95.34760039379564,93.34924207514506,90.18555598461808
Xeon,covtypeNorm,StreamingRandomPatches,150,1,1,6047.44287109375,95.1080184230274,93.24874089369621,89.83547529868888
Xeon,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,100,8,2000,849.7249755859375,86.7992373215063,83.23768627239726,69.66014606207294
Xeon,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,100,8,50,1008.5999755859375,93.68943235530035,91.57529006106738,86.53339337633089
Xeon,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,100,8,500,863.5759887695312,92.51660603053857,89.35007226429718,82.11766106110282
Xeon,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,150,8,2000,1306.9549560546875,86.03914944767985,82.42534141964698,68.84361269886257
Xeon,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,150,8,50,1401.81396484375,93.22003848788734,91.44640996127357,85.88873678899978
Xeon,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,150,8,500,1316.02294921875,92.03840747478088,89.20376309063317,81.51257238279825
Xeon,covtypeNorm,StreamingRandomPatchesExecutorRUNPER,100,8,1,3627.43505859375,95.32780734304971,93.34112821654162,90.05448521076113
Xeon,covtypeNorm,StreamingRandomPatchesExecutorRUNPER,150,8,1,4840.7470703125,95.08134083289157,93.15798460517641,89.68819143920614
Xeon,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,17.775999069213867,76.1890469154045,75.97695529646306,74.85887496706114
Xeon,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,50,26.336999893188477,80.23286642216428,79.96808677574556,79.31735638095584
Xeon,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,500,18.56999969482422,78.38302240471302,78.06596656640411,77.35558773285483
Xeon,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,23.368999481201172,76.20982637606207,75.9276093534306,74.97428024872205
Xeon,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,50,36.15299987792969,80.48694268923158,80.18754103926285,79.64802319293184
Xeon,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,500,25.082000732421875,78.21788806569668,77.88066719846036,77.2059640252314
Xeon,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,8,1,62.94300079345703,89.1353283898305,89.08274043318453,88.61255686810398
Xeon,elecNormNew,AdaptiveRandomForestExecutorRUNPER,150,8,1,87.49500274658203,88.88815324858757,88.79907576390403,88.39029403179026
Xeon,elecNormNew,AdaptiveRandomForestSequential,100,1,1,83.37899780273438,89.04925847457628,89.0178834691058,88.49892068910229
Xeon,elecNormNew,AdaptiveRandomForestSequential,150,1,1,123.08599853515625,88.97201624293785,88.8961426027675,88.4645239870374
Xeon,elecNormNew,LBagExecutorMAXChunk,100,8,2000,11.920999526977539,75.27475064647211,75.00057734184342,73.9233260931893
Xeon,elecNormNew,LBagExecutorMAXChunk,100,8,50,18.27199935913086,80.80288100393265,80.55422354047923,79.915006340074
Xeon,elecNormNew,LBagExecutorMAXChunk,100,8,500,12.505999565124512,77.70463268767294,77.35645432839087,76.65637859176167
Xeon,elecNormNew,LBagExecutorMAXChunk,150,8,2000,16.98200035095215,75.17085334318435,74.80351926364804,73.94625523262204
Xeon,elecNormNew,LBagExecutorMAXChunk,150,8,50,27.336000442504883,80.51124563651628,80.23257514396018,79.6418286174291
Xeon,elecNormNew,LBagExecutorMAXChunk,150,8,500,17.98900032043457,77.42568954744264,77.03896344619743,76.4148608690637
Xeon,elecNormNew,LBagExecutorRUNPER,100,8,1,52.448001861572266,89.21477754237289,89.24611870594656,88.61274566216002
Xeon,elecNormNew,LBagExecutorRUNPER,150,8,1,68.427001953125,88.69835805084746,88.6902688349554,88.10269489559784
Xeon,elecNormNew,LeveragingBag,100,1,1,46.89400100708008,89.15960451977402,89.1826382935279,88.56208057429278
Xeon,elecNormNew,LeveragingBag,150,1,1,71.35800170898438,88.70939265536724,88.71871726593564,88.09728715202124
Xeon,elecNormNew,OBExecutorMAXChunk,100,8,2000,5.553999900817871,75.35325083117843,74.86918326318141,74.39562718716431
Xeon,elecNormNew,OBExecutorMAXChunk,100,8,50,11.276000022888184,78.89841368034996,78.51022113278327,78.06647172132625
Xeon,elecNormNew,OBExecutorMAXChunk,100,8,500,7.183000087738037,76.87449790234758,76.36738463892681,76.09628676771851
Xeon,elecNormNew,OBExecutorMAXChunk,150,8,2000,8.42199993133545,75.12698559290727,74.60700618089626,74.25038368664532
Xeon,elecNormNew,OBExecutorMAXChunk,150,8,50,15.53499984741211,78.98236931642437,78.6031880750595,78.1407794537869
Xeon,elecNormNew,OBExecutorMAXChunk,150,8,500,9.65999984741211,77.12666250111577,76.62923881411876,76.35057722108179
Xeon,elecNormNew,OzaBag,100,1,1,15.461000442504883,82.82574152542372,82.55528322552207,82.1433195088703
Xeon,elecNormNew,OzaBag,150,1,1,23.054000854492188,82.66905014124293,82.37038053975687,82.02080602203199
Xeon,elecNormNew,OzaBagAdwin,100,1,1,19.29400062561035,84.93997175141243,85.03081225451147,84.00282134475295
Xeon,elecNormNew,OzaBagAdwin,150,1,1,29.854000091552734,84.72590042372882,84.74972931498725,83.83454134781712
Xeon,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,2000,6.7210001945495605,75.54488363502033,75.07951920809236,74.56391516012381
Xeon,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,50,11.57699966430664,80.58415447837038,80.57033061838429,79.4040866319706
Xeon,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,500,7.084000110626221,77.7916629474248,77.38160732724259,76.86842736907649
Xeon,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,2000,9.213000297546387,75.2886036202438,74.81318323005539,74.29872391439618
Xeon,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,50,15.836999893188477,80.24170385754054,80.15992168090574,79.10109710261943
Xeon,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,500,10.020000457763672,77.27171293403553,76.79600336944148,76.44604404505971
Xeon,elecNormNew,OzaBagAdwinExecutorRUNPER,100,8,1,36.2760009765625,86.33474576271186,86.395557363363,85.52075406379454
Xeon,elecNormNew,OzaBagAdwinExecutorRUNPER,150,8,1,49.638999938964844,86.43847104519774,86.51456726789635,85.61769482756618
Xeon,elecNormNew,OzaBagASHT,100,1,1,17.93199920654297,81.68697033898306,82.46292599317195,80.03465856161357
Xeon,elecNormNew,OzaBagASHT,150,1,1,25.424999237060547,81.31400070621469,82.07517812021044,79.63902407029518
Xeon,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,2000,6.561999797821045,72.19477281123015,71.75835688466802,70.6845048894055
Xeon,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,50,12.131999969482422,77.6633820865185,78.01409720530644,75.91472978503595
Xeon,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,500,7.874000072479248,73.48924395251272,73.32017203527764,71.7054306238638
Xeon,elecNormNew,OzaBagASHTExecutorMAXChunk,150,8,2000,8.949000358581543,71.28278537125969,70.76882090147399,69.76916839767013
Xeon,elecNormNew,OzaBagASHTExecutorMAXChunk,150,8,50,16.349000930786133,76.94092174450974,77.18202761840031,75.20033496543137
Xeon,elecNormNew,OzaBagASHTExecutorMAXChunk,150,8,500,10.020000457763672,72.4136392037847,72.15389743877584,70.58441432617917
Xeon,elecNormNew,OzaBagASHTExecutorRUNPER,100,8,1,37.43199920654297,82.94270833333334,83.49296234573185,81.52312196390076
Xeon,elecNormNew,OzaBagASHTExecutorRUNPER,150,8,1,53.55799865722656,82.4262888418079,82.99006580885388,80.95786059851604
Xeon,elecNormNew,OzaBagExecutorRUNPER,100,8,1,32.1879997253418,82.3534604519774,81.99024862300475,81.8065788947085
Xeon,elecNormNew,OzaBagExecutorRUNPER,150,8,1,43.111000061035156,82.19897598870057,81.83067431533021,81.64985749986133
Xeon,elecNormNew,StreamingRandomPatches,100,1,1,163.75599670410156,89.85919844632768,89.83117384669491,89.35465945275341
Xeon,elecNormNew,StreamingRandomPatches,150,1,1,225.26800537109375,89.72016242937853,89.64803850672803,89.25430245356017
Xeon,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,2000,33.020999908447266,76.31141485038788,76.17363631243138,74.907336523392
Xeon,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,50,46.112998962402344,81.5916221112633,81.4935528333816,80.58321128136757
Xeon,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,500,33.606998443603516,78.71552262786754,78.53853424934084,77.52999275619315
Xeon,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,150,8,2000,49.150001525878906,75.97432582194311,75.65630846110479,74.76498877525317
Xeon,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,150,8,50,57.492000579833984,81.3927798152976,81.18217408617853,80.50330539335953
Xeon,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,150,8,500,52.15399932861328,78.54369365348568,78.24507474220547,77.50410722152021
Xeon,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,8,1,112.24299621582031,89.89009533898306,89.85134476323829,89.39854539861587
Xeon,elecNormNew,StreamingRandomPatchesExecutorRUNPER,150,8,1,157.2239990234375,89.57229872881356,89.47279621784571,89.1285533515904
Xeon,GMSC,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,54.222999572753906,93.53108108108108,77.74762157186981,54.285136581905704
Xeon,GMSC,AdaptiveRandomForestExecutorMAXChunk,100,8,50,81.2040023803711,93.53251083694565,77.47366410910934,54.24724801594516
Xeon,GMSC,AdaptiveRandomForestExecutorMAXChunk,100,8,500,56.09199905395508,93.52508361204013,77.36151931560293,54.245875196171546
Xeon,GMSC,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,85.93900299072266,93.52297297297298,77.41322323954587,54.33230817527199
Xeon,GMSC,AdaptiveRandomForestExecutorMAXChunk,150,8,50,112.72699737548828,93.5245081693898,77.15630623831757,54.28927707166126
Xeon,GMSC,AdaptiveRandomForestExecutorMAXChunk,150,8,500,87.24099731445312,93.54983277591973,78.21232413540042,54.22663857799158
Xeon,GMSC,AdaptiveRandomForestExecutorRUNPER,100,8,1,221.343994140625,93.54866666666666,77.9254403452319,54.30076772315338
Xeon,GMSC,AdaptiveRandomForestExecutorRUNPER,150,8,1,308.5989990234375,93.55066666666667,77.96548985632806,54.31572882429041
Xeon,GMSC,AdaptiveRandomForestSequential,100,1,1,175.91600036621094,93.57133333333333,78.40366505145589,54.45180757130779
Xeon,GMSC,AdaptiveRandomForestSequential,150,1,1,270.3489990234375,93.53733333333332,77.7978574671291,54.15580043133086
Xeon,GMSC,LBagExecutorMAXChunk,100,8,2000,43.332000732421875,93.53716216216216,77.32215651356766,54.69116136034653
Xeon,GMSC,LBagExecutorMAXChunk,100,8,50,55.45600128173828,93.4324774924975,75.6249236214816,53.13762198721671
Xeon,GMSC,LBagExecutorMAXChunk,100,8,500,41.935001373291016,93.56923076923077,77.9124917548764,54.77092967015648
Xeon,GMSC,LBagExecutorMAXChunk,150,8,2000,68.25399780273438,93.53918918918919,77.07502316593826,54.92641390736631
Xeon,GMSC,LBagExecutorMAXChunk,150,8,50,81.43800354003906,93.48582860953651,76.8483391277662,53.643272961967234
Xeon,GMSC,LBagExecutorMAXChunk,150,8,500,66.7300033569336,93.54180602006689,77.07317524672158,54.8119455291325
Xeon,GMSC,LBagExecutorRUNPER,100,8,1,175.67999267578125,93.54466666666667,76.96631486664194,54.88661218155442
Xeon,GMSC,LBagExecutorRUNPER,150,8,1,244.77699279785156,93.55799999999999,77.22624186810513,54.96783355773596
Xeon,GMSC,LeveragingBag,100,1,1,136.13600158691406,93.522,76.58754948530967,54.6846442637201
Xeon,GMSC,LeveragingBag,150,1,1,222.8769989013672,93.55733333333333,77.25528864770348,54.930437752409134
Xeon,GMSC,OBExecutorMAXChunk,100,8,2000,15.133000373840332,93.46891891891892,78.81722786225212,52.70164407467921
Xeon,GMSC,OBExecutorMAXChunk,100,8,50,32.459999084472656,93.50316772257419,79.21170964323561,52.948545430913576
Xeon,GMSC,OBExecutorMAXChunk,100,8,500,18.45800018310547,93.47959866220735,78.59700325071583,52.814800318667906
Xeon,GMSC,OBExecutorMAXChunk,150,8,2000,23.66699981689453,93.45135135135135,78.0255761578129,52.645396664703156
Xeon,GMSC,OBExecutorMAXChunk,150,8,50,45.84199905395508,93.4704901633878,77.88292027790385,52.82913908080401
Xeon,GMSC,OBExecutorMAXChunk,150,8,500,24.659000396728516,93.46889632107023,78.56164812955909,52.64193266747571
Xeon,GMSC,OzaBag,100,1,1,41.49300003051758,93.46266666666668,78.6356904499682,52.45368600000837
Xeon,GMSC,OzaBag,150,1,1,67.68800354003906,93.48733333333334,78.5129116675683,52.9159957183465
Xeon,GMSC,OzaBagAdwin,100,1,1,49.63800048828125,93.46466666666666,78.49325918270388,52.52883481985802
Xeon,GMSC,OzaBagAdwin,150,1,1,81.69999694824219,93.49733333333333,78.59619819792178,53.060248591777025
Xeon,GMSC,OzaBagAdwinExecutorMAXChunk,100,8,2000,15.253999710083008,93.44662162162162,78.35907241819542,52.45552904666877
