arch,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,64,50,16.770000457763672,80.51124563651628,80.2578582448739,79.6042781369236
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,50,16.256000518798828,80.47147717732314,80.2073789512125,79.57655389996393
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,96,50,17.465999603271484,80.34775308205559,80.09061583603292,79.43150956196456
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,128,1,75.75800323486328,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,16,1,51.250999450683594,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,2,1,71.0979995727539,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,32,1,49.90599822998047,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,4,1,51.757999420166016,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,64,1,55.78499984741211,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,8,1,40.99800109863281,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,96,1,69.0790023803711,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestSequential,100,1,1,49.11600112915039,89.04925847457628,89.0178834691058,88.49892068910229
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,128,50,12.616999626159668,80.87358048694269,80.61351886842402,80.00851999393102
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,16,50,10.506999969482422,80.74985639167514,80.49174818329826,79.87098575203278
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,2,50,27.055999755859375,80.71229729132605,80.46983414280892,79.80763056773714
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,32,50,9.442999839782715,80.85369625734612,80.61384352484573,79.95779013095488
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,4,50,20.077999114990234,80.75648446820732,80.49058882815345,79.889716335716
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,64,50,12.758999824523926,80.71229729132605,80.46741946421353,79.81104424778309
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,8,50,11.032999992370605,80.74985639167514,80.48481385214991,79.88122679217064
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,96,50,12.92300033569336,80.79846228624453,80.5558415229218,79.90160896960626
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,128,1,68.03900146484375,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,16,1,44.7599983215332,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,2,1,49.292999267578125,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,32,1,49.180999755859375,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,4,1,45.112998962402344,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,64,1,50.4109992980957,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,8,1,34.07099914550781,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,96,1,64.84600067138672,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LeveragingBag,100,1,1,27.80900001525879,89.15960451977402,89.1826382935279,88.56208057429278
AMD-SCAL,elecNormNew,OzaBag,100,1,1,8.085000038146973,82.82574152542372,82.55528322552207,82.1433195088703
AMD-SCAL,elecNormNew,OzaBagAdwin,100,1,1,10.994999885559082,84.93997175141243,85.03081225451147,84.00282134475295
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,128,50,8.550000190734863,80.32124077592682,80.25930926488981,79.16678661667666
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,16,50,6.5970001220703125,80.37868410587248,80.30715007772639,79.23922476738782
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,2,50,12.130000114440918,80.37426538818436,80.32158991819193,79.21490362077304
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,32,50,6.354000091552734,80.3654279528081,80.29308921152895,79.22565936034304
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,4,50,8.619000434875488,80.35217179974372,80.31632929474237,79.17386073678361
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,64,50,7.918000221252441,80.39414961778093,80.38069143863501,79.19735988283011
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,50,6.619999885559082,80.46926781847907,80.41947185726045,79.31519468330193
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,96,50,8.744999885559082,80.27263488135743,80.21630450104283,79.10817122272637
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,128,1,48.22600173950195,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,16,1,31.198999404907227,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,2,1,34.59000015258789,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,32,1,36.01599884033203,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,4,1,30.538999557495117,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,64,1,42.86399841308594,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,8,1,25.885000228881836,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,96,1,44.0629997253418,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagASHT,100,1,1,10.72599983215332,81.68697033898306,82.46292599317195,80.03465856161357
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,128,50,7.0929999351501465,77.58163580928814,77.90706607543605,75.84302432175403
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,16,50,5.9730000495910645,77.44907427864433,77.77183523520594,75.69917741919603
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,2,50,10.376999855041504,77.5661702973797,77.87917766323517,75.83504947764081
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,32,50,6.4730000495910645,77.4336087667359,77.75802848883828,75.68096153494496
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,4,50,8.029999732971191,77.71419733993196,78.05450715521513,75.97799565619255
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,64,50,7.304999828338623,77.57058901506782,77.87845285943278,75.84366769604422
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,50,6.60099983215332,77.49105209668154,77.81872920960693,75.74179317349987
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,96,50,7.454999923706055,77.51314568512217,77.78563111143772,75.80673181781098
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,128,1,43.30500030517578,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,16,1,35.17100143432617,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,2,1,33.457000732421875,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,32,1,35.073001861572266,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,4,1,30.447999954223633,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,64,1,42.83300018310547,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,8,1,28.761999130249023,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,96,1,46.917999267578125,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,128,50,7.955999851226807,79.00667226370908,78.62225983903974,78.17827998287234
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,16,50,5.959000110626221,79.07516238787504,78.70525080123552,78.22481352695326
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,2,50,10.067000389099121,79.11051212938006,78.71236598280566,78.32243418656645
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,32,50,6.36899995803833,78.95585701029562,78.5756114480756,78.11364863969736
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,4,50,7.848999977111816,79.07295302903098,78.69451453601948,78.23927965800428
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,64,50,7.10699987411499,79.00888162255313,78.60481614261354,78.22321188462088
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,8,50,6.464000225067139,78.88294816844152,78.49073675510662,78.05781414120385
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,96,50,8.163000106811523,78.99783482833281,78.61473311050422,78.16582269812987
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,128,1,43.26300048828125,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,16,1,28.385000228881836,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,2,1,28.4689998626709,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,32,1,29.94700050354004,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,4,1,26.677000045776367,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,64,1,34.5620002746582,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,8,1,20.725000381469727,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,96,1,38.77199935913086,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,StreamingRandomPatches,100,1,1,112.37300109863281,89.85919844632768,89.83117384669491,89.35465945275341
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,128,50,32.00600051879883,81.4833635279042,81.34901459641416,80.50690529229941
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,16,50,27.399999618530273,81.64022800583271,81.52690663826748,80.65275045146493
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,2,50,84.99099731445312,81.47010737483981,81.34157964280936,80.48582978915354
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,32,50,29.447999954223633,81.48557288674827,81.35755270772856,80.50199746537703
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,4,50,47.93600082397461,81.44580442755512,81.33315282035015,80.44150189997619
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,64,50,30.29400062561035,81.35301135610446,81.22460754620933,80.35883329882823
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,50,38.70600128173828,81.34638327957227,81.20206182442962,80.3701430995494
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,96,50,29.992000579833984,81.54964429322611,81.46977992977227,80.51806523876044
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,128,1,101.3290023803711,89.80843926553672,89.74549691922947,89.33782039853988
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,16,1,82.20099639892578,89.68485169491525,89.63858243300461,89.1888594960046
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,2,1,111.15399932861328,89.74664548022598,89.6942064286484,89.26095430411323
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,32,1,79.5469970703125,89.74443855932203,89.72026576846662,89.22904581600125
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,4,1,98.80699920654297,89.74002471751412,89.6870384325115,89.25452005515697
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,64,1,81.3740005493164,89.76871468926554,89.72023527927227,89.2801297595303
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,8,1,76.68699645996094,89.5700918079096,89.50714665645614,89.085057453849
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,96,1,96.47000122070312,89.7311970338983,89.67981619857646,89.24344181133443
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,128,50,639.5280151367188,66.35214236844399,65.97616643931896,65.19329939702705
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,16,50,687.4249877929688,66.3931189079845,66.02279973211297,65.22832115475425
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,2,50,1623.907958984375,66.36753174754743,65.99096840021626,65.2122927664328
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,32,50,648.8779907226562,66.33508426148595,65.95759986584389,65.17693655260946
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,4,50,1055.3929443359375,66.30337843224872,65.92351712814836,65.14560626626161
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,64,50,658.2559814453125,66.35232778265005,65.9741024625349,65.19842052201919
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,50,628.3460083007812,66.36827340437169,65.9939880472145,65.20821223282954
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,96,50,632.1820068359375,66.36159849295333,65.98101859116423,65.21431262673923
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,128,1,1266.9840087890625,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,16,1,1135.0,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,2,1,1861.95703125,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,32,1,1171.3079833984375,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,4,1,1482.6510009765625,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,64,1,1205.238037109375,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,8,1,1105.2669677734375,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,96,1,1278.949951171875,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestSequential,100,1,1,2368.029052734375,66.41458852058742,66.04330383595975,65.25418108381913
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,128,50,442.5039978027344,63.46246196691098,62.9088224849878,62.22748374236113
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,16,50,568.1060180664062,63.48508250005099,62.9338025662628,62.24656914696681
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,2,50,2154.826904296875,63.463018209529174,62.90985093804109,62.225979127618245
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,32,50,521.1840209960938,63.4650577657959,62.91328753261312,62.22216811200349
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,4,50,1202.1070556640625,63.49639276662099,62.946242131829365,62.25639844132799
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,64,50,503.7659912109375,63.4472580020136,62.89303015562191,62.20992674291177
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,8,50,521.2930297851562,63.45745578334721,62.904018732327124,62.2198174627301
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,96,50,452.68701171875,63.46209113849884,62.90938541953942,62.2225639163174
AMD-SCAL,airlines,LBagExecutorRUNPER,100,128,1,1056.9110107421875,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,16,1,979.2369995117188,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,2,1,2047.321044921875,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,32,1,942.5180053710938,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,4,1,1488.4000244140625,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,64,1,964.989013671875,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,8,1,969.8159790039062,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,96,1,1029.5350341796875,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LeveragingBag,100,1,1,2755.052001953125,63.5064508892568,62.952776923560315,62.284959237423834
AMD-SCAL,airlines,OzaBag,100,1,1,267.5690002441406,65.07361188617364,65.95395312608329,62.70690503742987
AMD-SCAL,airlines,OzaBagAdwin,100,1,1,821.2940063476562,66.57514233856091,66.30346136413216,65.26324161120071
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,128,50,362.1889953613281,67.06394750552998,67.1183603445852,65.45703432561541
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,16,50,355.8110046386719,67.05115392531144,67.09591957877096,65.45102627586303
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,2,50,830.7360229492188,67.0238980370198,67.06229923132526,65.42612378847356
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,32,50,353.114013671875,67.05078309689931,67.08618356819032,65.45871650038617
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,4,50,590.6959838867188,67.04002907294752,67.07462425659803,65.44742353300472
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,64,50,353.3479919433594,67.02964587740784,67.06540714292136,65.43482724982881
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,8,50,288.8210144042969,67.0120315278316,67.05850123127911,65.40592600929556
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,96,50,358.4100036621094,67.05857049355407,67.11024536976035,65.45337351547174
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,128,1,969.1740112304688,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,16,1,929.6890258789062,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,2,1,1500.988037109375,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,32,1,937.3690185546875,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,4,1,1098.0699462890625,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,64,1,900.5170288085938,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,8,1,802.0239868164062,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,96,1,977.6370239257812,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagASHT,100,1,1,385.8330078125,68.29284571445523,68.81142303543997,66.49539611733009
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,128,50,179.99200439453125,68.19608664776678,68.71792302196832,66.3875788147679
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,16,50,181.10000610351562,68.15195806672317,68.670101603371,66.3410763521302
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,2,50,331.1940002441406,68.17476401406924,68.69949719689863,66.36241696114466
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,32,50,154.37899780273438,68.19756996141531,68.72876975082058,66.38383945360434
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,4,50,257.94500732421875,68.17142655836005,68.70134605005933,66.35576396983862
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,64,50,178.8070068359375,68.14843519680791,68.67666782936459,66.33139026368563
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,8,50,207.87600708007812,68.18978256476055,68.72620867274408,66.37227350707683
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,96,50,178.052001953125,68.18106809707545,68.71795140608387,66.36241006457595
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,128,1,992.5130004882812,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,16,1,932.6950073242188,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,2,1,862.4609985351562,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,32,1,912.823974609375,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,4,1,853.2000122070312,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,64,1,954.9760131835938,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,8,1,873.8200073242188,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,96,1,989.3250122070312,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,128,50,245.51499938964844,65.06499694993632,65.939047339429,62.70084363084215
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,16,50,210.98800659179688,65.06314280787565,65.93669243991116,62.698967156677455
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,2,50,347.4530029296875,65.05665331066336,65.93293557689074,62.690290998386104
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,32,50,203.8090057373047,65.02772869451712,65.89123718931475,62.66335167960614
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,4,50,278.614990234375,65.09929857805845,65.96489093179716,62.74389004344217
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,64,50,242.17999267578125,65.06944689088189,65.92605073545752,62.71414963920067
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,8,50,157.24099731445312,65.07704887333058,65.95788973632799,62.711382573146594
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,96,50,228.38699340820312,65.06351363628778,65.93655400516721,62.69962904356874
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,128,1,634.3460083007812,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,16,1,486.51800537109375,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,2,1,533.7319946289062,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,32,1,566.9409790039062,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,4,1,490.89300537109375,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,64,1,569.4550170898438,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,8,1,400.7720031738281,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,96,1,613.1439819335938,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,StreamingRandomPatches,100,1,1,2531.97900390625,68.53293485334169,68.45407276344967,67.20801832086785
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,128,50,654.0460205078125,68.4410188139795,68.35544680637413,67.1144177939913
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,16,50,742.3740234375,68.49515976215066,68.41405605601956,67.16937460649095
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,2,50,1640.10498046875,68.41839828083948,68.34085358975639,67.08112561163657
