,algorithm,dataset,cores_x,instances,time,delay,acc,ensemble_size,inc_rate_x,cores_y,duration,avg_measure,sum_measure,inc_rate_y,prod_rate,tt_inst_prod,avg_times_duration,joules,IPS,JPI,tput
17,LBagExecutorMAXChunk,covtypeNorm,4,24593.0,599.2849731445312,2385.0,80.93709327548807,25,100,4,613,2.9117647058823524,3217.4999999999995,,,,1784.911764705882,1744.9768335678996,41.03723787859576,0.07257804109729932,41.03723787859576
19,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50208.0,599.5289916992188,722.0,87.31160896130346,25,100,4,611,3.1557168784029033,3477.5999999999995,,,,1928.143012704174,1891.9437581970988,83.74574156572089,0.03840310334417173,83.74574156572089
8,StreamingRandomPatchesExecutorMAXChunk,airlines,4,7128.0,599.2139892578125,7268.0,66.81938325991189,25,100,4,611,3.1547186932849365,3476.5,,,,1927.5331215970962,1890.3515731894602,11.895583427264029,0.27041710460116386,11.895583427264029
21,OzaBagExecutorMAXChunk,airlines,4,194747.0,599.3820190429688,253.0,64.43619489559165,25,100,4,613,3.235203619909502,3574.8999999999996,,,,1983.1798190045247,1939.1228777164783,324.91298339404955,0.010183365181515119,324.91298339404955
4,OzaBagAdwinExecutorMAXChunk,airlines,4,30651.0,599.2760009765625,1799.0,67.13204373423045,25,100,4,613,2.985701357466063,3299.2,,,,1830.2349321266968,1789.2591696125564,51.14671695521268,0.059712078957511884,51.14671695521268
3,OzaBagASHTExecutorMAXChunk,airlines,4,151493.0,599.3070068359375,151.0,63.71499421391965,25,100,4,613,3.0051583710407237,3320.7,,,,1842.1620814479636,1801.0124684163777,252.78029169025177,0.012160047536506397,252.78029169025177
7,LBagExecutorMAXChunk,airlines,4,10891.0,599.218017578125,2685.0,61.586854460093896,25,100,4,612,3.5944746376811594,3968.3,,,,2199.8184782608696,2153.8739666261536,18.175354679784892,0.20198498560838027,18.175354679784892
11,AdaptiveRandomForestExecutorMAXChunk,airlines,4,10809.0,599.2119750976562,4394.0,65.55670103092783,25,100,4,611,3.131125226860254,3450.5,,,,1913.1175136116153,1876.2077314650298,18.038691563596352,0.17699301633931125,18.038691563596352
9,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,34914.0,599.4030151367188,1047.0,93.564457392571,25,100,4,612,2.8363224637681155,3131.2999999999997,,,,1735.8293478260866,1700.100236682615,58.24795524599824,0.04971728669949266,58.24795524599824
10,OzaBagExecutorMAXChunk,GMSC,4,149845.0,408.2229919433594,105.0,93.29094863643968,25,100,4,421,2.9855072463768115,2266.0,,,,1256.8985507246377,1218.7527005845222,367.0665370577434,0.008387991262468803,367.0665370577434
18,OzaBagAdwinExecutorMAXChunk,GMSC,4,90329.0,599.2890014648438,312.0,93.39,25,100,4,613,2.803891402714932,3098.3,,,,1718.7854298642535,1680.3412789488918,150.72694439445505,0.01902805776510593,150.72694439445505
16,OzaBagASHTExecutorMAXChunk,GMSC,4,150000.0,335.28399658203125,108.0,93.1259803103621,25,100,4,348,2.9728139904610495,1869.9,,,,1034.5392686804453,996.7369558167572,447.38192555904084,0.0068969284578696355,447.38192555904084
1,LBagExecutorMAXChunk,GMSC,4,53023.0,599.5289916992188,971.0,93.37596899224806,25,100,4,612,2.8695376246600177,3165.0999999999995,,,,1756.1570262919308,1720.3709987553916,88.44109414912403,0.03312066511310056,88.44109414912403
20,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,44073.0,599.3790283203125,891.0,93.40127388535032,25,100,4,612,2.9981867633726202,3307.0,,,,1834.8902991840437,1797.0502689531038,73.53110121905544,0.041632979356613885,73.53110121905544
