dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,260,31148.0,119.83799743652344,1144.0,259.9175720214844,93.53628295484208
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,40,4700.0,120.76899719238281,1267.0,38.917274475097656,68.68817204301075
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,234,27353.0,119.9280014038086,2161.0,228.07850646972656,65.80642758723421
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,74,5000.0,127.93699645996094,12434.0,39.08173751831055,66.75555555555556
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,758,42036.0,60.750999450683594,2359.0,691.939208984375,74.46298331501649
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,206,20000.0,121.40299987792969,10882.0,164.74057006835938,52.511111111111106
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,1956,149621.0,76.94499969482422,24.0,1944.518798828125,93.38641849021535
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,190,22500.0,120.59400177001953,2631.0,186.57644653320312,64.76818181818182
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,2342,147908.0,64.19499969482422,206.0,2304.04248046875,93.38841853902095
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,1327,38602.0,34.47700119018555,1676.0,1119.6448974609375,75.11064969127371
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,158,18230.0,119.97000122070312,290.0,151.95465087890625,70.86358635863587
airlines,OzaBagExecutorMAXChunk,25,4,500,186,21000.0,122.76699829101562,2887.0,171.0557403564453,63.02926829268293
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,22,2400.0,119.9520034790039,50239.0,20.00800323486328,61.5
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,2275,142156.0,66.54499816894531,894.0,2136.23876953125,93.36025571506036
elecNormNew,LBagExecutorMAXChunk,25,4,500,335,39206.0,119.87999725341797,1242.0,327.0437316894531,77.08623985945331
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,991,118000.0,120.12300109863281,1650.0,982.326416015625,93.51206896551723
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,1263,149526.0,119.47699737548828,1317.0,1251.5045166015625,93.32384341637011
elecNormNew,LBagExecutorMAXChunk,25,4,2000,598,39440.0,76.20800018310547,3673.0,517.5309448242188,75.34722222222221
GMSC,LBagExecutorMAXChunk,25,4,500,818,95000.0,120.30400085449219,610.0,789.6661987304688,93.43280423280423
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,206,24000.0,123.83899688720703,9746.0,193.80001831054688,56.00454545454545
GMSC,OzaBagExecutorMAXChunk,25,4,2000,240,28752.0,119.84200286865234,5021.0,239.91587829589844,93.48459928229666
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,67,7800.0,119.9990005493164,4713.0,65.00054168701172,93.4931506849315
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,206,21947.0,120.0009994506836,11155.0,182.89013671875,62.76633077655788
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,138,16173.0,119.85399627685547,211.0,134.93917846679688,82.95602555355703
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,218,22350.0,120.0469970703125,268.0,186.1770782470703,66.89686098654708
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,39,4100.0,120.18499755859375,1327.0,34.11407470703125,70.17283950617283
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,192,20000.0,123.4260025024414,11626.0,162.0404052734375,52.31666666666667
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,37,4200.0,120.31900024414062,1103.0,34.907203674316406,76.8433734939759
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,8,600.0,120.39199829101562,6146.0,4.983719825744629,77.45454545454545
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,737,42525.0,61.78300094604492,2348.0,688.296142578125,76.15545959284393
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,40,4000.0,136.28900146484375,55377.0,29.349397659301758,65.0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,207,24500.0,120.44999694824219,2042.0,203.40390014648438,79.65416666666667
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,157,18569.0,119.81700134277344,1903.0,154.97801208496094,80.03209917538325
elecNormNew,LBagExecutorMAXChunk,25,4,2000,332,37335.0,119.87699890136719,5180.0,311.4442443847656,73.8587802462148
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,24,2400.0,120.03199768066406,1511.0,19.99466896057129,72.08510638297872
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,22,2000.0,120.94599914550781,70970.0,16.536306381225586,100.0
airlines,LBagExecutorMAXChunk,25,4,500,5,600.0,119.93299865722656,57733.0,5.002793312072754,76.0
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,20,2000.0,122.27300262451172,72290.0,16.356840133666992,100.0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,202,23960.0,119.91899871826172,184.0,199.80152893066406,81.34671685487244
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,186,22000.0,120.89600372314453,2611.0,181.97457885742188,80.51627906976744
GMSC,OzaBagExecutorMAXChunk,25,4,50,1029,122590.0,119.9020004272461,35.0,1022.4183349609375,93.451934062347
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,95,11381.0,119.81099700927734,448.0,94.99127960205078,68.95243138293178
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,177,20965.0,119.98799896240234,268.0,174.72581481933594,83.1986612479082
