,algorithm,dataset,cores_x,instances,time,delay,acc,ensemble_size,inc_rate_x,cores_y,duration,avg_measure,sum_measure,inc_rate_y,prod_rate,tt_inst_prod,avg_times_duration,joules,IPS,JPI,tput
17,LBagExecutorMAXChunk,covtypeNorm,4,21001.0,599.2479858398438,8093.0,77.41904761904762,25,100,4,612,2.983046237533998,3290.2999999999997,,,,1825.6242973708067,1787.5844495093725,35.04559130151632,0.08693035081047601,35.04559130151632
19,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,34276.0,599.2940063476562,6426.0,83.128125,25,100,4,611,2.8754990925589836,3168.8,,,,1756.929945553539,1723.2693714287234,57.19396429290528,0.05125831326740399,57.19396429290528
8,StreamingRandomPatchesExecutorMAXChunk,airlines,4,6324.0,599.208984375,16902.0,66.8,25,100,4,612,3.168177697189483,3494.5,,,,1938.9247506799636,1898.4005402524365,10.553913851268762,0.30659784166349835,10.553913851268762
21,OzaBagExecutorMAXChunk,airlines,4,185556.0,599.3300170898438,894.0,65.73387314439945,25,100,4,612,3.4613780598368082,3817.8999999999996,,,,2118.3633726201265,2074.5077717564045,309.60571756609323,0.01141630220860617,309.60571756609323
4,OzaBagAdwinExecutorMAXChunk,airlines,4,28501.0,599.239990234375,6400.0,65.49473684210525,25,100,4,613,3.180814479638009,3514.8,,,,1949.8392760180996,1906.0712377156392,47.56191252999099,0.06841301273703027,47.56191252999099
3,OzaBagASHTExecutorMAXChunk,airlines,4,184010.0,599.5070190429688,556.0,66.0820652173913,25,100,4,613,2.9617540687160937,3275.7,,,,1815.5552441229654,1775.5923528743695,306.93552227920014,0.009866611836981497,306.93552227920014
7,LBagExecutorMAXChunk,airlines,4,11209.0,733.0009765625,66316.0,59.0204081632653,25,100,4,746,4.0817843866171,5490.0,,,,3045.0111524163567,2991.9519415078994,15.291930513607241,0.27165769938588247,15.291930513607241
11,AdaptiveRandomForestExecutorMAXChunk,airlines,4,11258.0,599.2210083007812,9299.0,65.8,25,100,4,612,3.2807796917497734,3618.7,,,,2007.8371713508614,1965.9121149030254,18.78772580408096,0.17834759027810101,18.78772580408096
9,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,26501.0,599.2379760742188,6268.0,93.6,25,100,4,611,3.053720508166969,3365.2,,,,1865.8232304900182,1829.9052968103094,44.22450021211225,0.07040576697068104,44.22450021211225
10,OzaBagExecutorMAXChunk,GMSC,4,149501.0,409.2860107421875,701.0,93.29565217391304,25,100,4,423,2.91480996068152,2224.0,,,,1232.964613368283,1192.9909408789317,365.27268481250843,0.008247199773702403,365.27268481250843
18,OzaBagAdwinExecutorMAXChunk,GMSC,4,121778.0,599.344970703125,869.0,93.42268041237112,25,100,4,612,2.93143115942029,3236.3,,,,1794.0358695652176,1756.9385223609816,203.1851537139545,0.014732019490919686,203.1851537139545
16,OzaBagASHTExecutorMAXChunk,GMSC,4,149501.0,310.1919860839844,558.0,93.27224080267558,25,100,4,323,2.903259005145798,1692.6000000000001,,,,937.7526586620927,900.5676769223876,481.96280596212006,0.006272551077665652,481.96280596212006
1,LBagExecutorMAXChunk,GMSC,4,68097.0,599.2860107421875,1463.0,93.36236162361624,25,100,4,613,3.0552941176470587,3376.1,,,,1872.895294117647,1830.9950234087776,113.6302179249355,0.02750334514174849,113.6302179249355
20,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,47001.0,599.2550048828125,4699.0,93.44255319148937,25,100,4,611,2.893375680580762,3188.5,,,,1767.8525408348457,1733.8698575942356,78.43238624129856,0.037613083569176094,78.43238624129856
