dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,958,28200.0,599.2550048828125,574.0,47.05842971801758,93.56660746003553
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,963,25500.0,599.239990234375,6375.0,42.55390167236328,80.904
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,236,7175.0,599.2470092773438,1279.0,11.973360061645508,66.43356643356644
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,898,20950.0,599.35400390625,391.0,34.95429992675781,93.610513739546
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,7285,142950.0,599.3270263671875,108.0,238.5175323486328,93.34009797060881
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,3066,126100.0,599.4639892578125,63.0,210.35458374023438,93.50703946063851
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,918,21450.0,599.3350219726562,716.0,35.78966522216797,89.5607476635514
airlines,OzaBagExecutorMAXChunk,25,4,2000,6220,168000.0,599.677001953125,4283.0,280.15081787109375,62.69457831325301
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,4733,145000.0,599.3380126953125,1123.0,241.93359375,93.44567474048444
elecNormNew,LBagExecutorMAXChunk,25,4,50,1316,37900.0,599.2949829101562,417.0,63.2409782409668,90.35138705416117
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,3557,134000.0,599.3709716796875,4844.0,223.56771850585938,81.79545454545455
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,291,6000.0,599.2100219726562,93817.0,10.01318359375,84.325
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,220,7950.0,599.2139892578125,2268.0,13.267380714416504,65.46835443037975
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,3944,45300.0,264.1629943847656,69.0,171.4850311279297,76.53009387078961
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,1820,58500.0,599.2990112304688,2802.0,97.61404418945312,93.4
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,25,253,7775.0,599.2269897460938,1093.0,12.97504997253418,82.36129032258064
airlines,LBagExecutorMAXChunk,25,4,25,210,7375.0,599.4199829101562,1166.0,12.303560256958008,63.074829931972786
GMSC,LBagExecutorMAXChunk,25,4,500,2271,60000.0,599.2689819335938,2814.0,100.12198638916016,93.39831932773109
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,4856,140500.0,599.302001953125,1309.0,234.43939208984375,66.485
elecNormNew,LBagExecutorMAXChunk,25,4,500,1471,39000.0,599.2949829101562,4125.0,65.07646942138672,88.29090909090908
