,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,frequency_maximum,PERC,tput
47,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,361,350.8720703125,42105.0,120.0009994506836,2867.0,85.93991212445079,25,123,4.566511627906976,981.8,359.0828101843372,43128.0,561.6809302325581,547.9859593520054,0.000108455329008597,0.013340005468057432,1200,90,350.87207767218433
6,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,200,199.79820251464844,23960.0,119.9209976196289,373.0,79.59933222036727,25,124,4.165333333333334,937.2,199.6017960829397,23960.0,516.5013333333334,499.51092875162766,0.0001738452977184196,0.02155681691708403,1200,50,199.7982044478771
98,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,40,40.003665924072266,4800.0,119.98899841308594,44.0,75.70833333333333,25,125,3.613215859030836,820.1999999999998,39.94640523963682,4800.0,451.6519823788545,433.54615197538794,0.0007527533039647575,0.09409416299559469,1200,10,40.00366753187694
143,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,139,52.24607849121094,6270.0,120.00900268554688,20209.0,66.77830940988837,25,124,5.0568888888888885,1137.8,134.7776169320621,16200.0,627.0542222222222,606.8721922471788,0.0008065213538897748,0.10000864788233209,1200,90,52.24608037472775
53,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,77,49.584449768066406,5984.0,120.68299865722656,10272.0,67.09558823529412,25,125,4.948898678414097,1123.4,74.88642225957298,9000.0,618.6123348017621,597.2479325617988,0.0008270218379702703,0.10337772974628377,1200,50,49.58444906557412
48,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,15,14.985580444335938,1798.0,119.98200225830078,39.0,74.36040044493882,25,124,3.8481818181818177,846.5999999999999,14.982395685070042,1800.0,477.1745454545454,461.71255959944284,0.0021402568510466174,0.26539184952978057,1200,10,14.98558088845036
49,StreamingRandomPatches,airlines,1,1,139,26.783109664916992,3214.0,120.0009994506836,25647.0,71.84194150591163,25,124,4.179555555555555,940.4,134.788830831697,16200.0,518.2648888888888,501.5508439263237,0.0013004217658853625,0.16125229896978494,1200,90,26.783110263351155
104,StreamingRandomPatches,airlines,1,1,77,26.61600112915039,3194.0,120.00299835205078,20733.0,71.82216656230432,25,124,4.078666666666667,917.7,74.8851760633695,9000.0,505.7546666666667,489.45222927856446,0.001276977666457942,0.15834523064078482,1200,50,26.61600163214102
112,StreamingRandomPatches,airlines,1,1,15,14.97325325012207,1797.0,120.01399993896484,136.0,74.29048414023373,25,123,3.776681614349776,842.2,14.98252039287498,1800.0,464.53183856502244,453.25466703406363,0.002101659217779508,0.2585040837868795,1200,10,14.973253128084181
31,OzaBagExecutorRUNPER,airlines,4,1,724,138.08082580566406,16656.0,120.625,24621.0,61.67747358309318,25,126,5.089912280701754,1160.5,717.9683533240664,86256.0,641.328947368421,613.9706688596491,0.0003055903146434771,0.038504379645078114,1200,90,138.08082901554405
83,OzaBagExecutorRUNPER,airlines,4,1,402,131.73928833007812,16000.0,121.4520034790039,21004.0,61.70625,25,127,4.956709956709956,1144.9999999999998,399.077258758963,47920.0,629.5021645021644,602.0023549067508,0.00030979437229437226,0.03934388528138528,1200,50,131.73928417546452
137,OzaBagExecutorRUNPER,airlines,4,1,80,79.78975677490234,9579.0,120.0530014038086,183.0,63.10679611650486,25,125,4.25022026431718,964.8,79.87419813793277,9600.0,531.2775330396476,510.25169935856616,0.0004437018753854453,0.055462734423180664,1200,10,79.78975858987657
2,OzaBagAdwinExecutorRUNPER,airlines,4,1,205,144.1913604736328,17307.0,120.02799987792967,8826.0,63.28075345236032,25,125,4.948230088495575,1118.3,204.63275423905344,24559.0,618.5287610619469,593.9261604579148,0.00028590917481340354,0.03573864685167544,1200,90,144.19135549706306
103,OzaBagAdwinExecutorRUNPER,airlines,4,1,114,109.20147705078124,13108.0,120.03500366210938,267.0,63.86939273725969,25,125,4.558849557522124,1030.3,109.82153999750406,13200.0,569.8561946902655,547.2215233321739,0.00034779139132759567,0.04347392391594946,1200,50,109.20147956922763
60,OzaBagAdwinExecutorRUNPER,airlines,4,1,22,19.9899959564209,2398.0,119.95999908447266,18.0,72.22685571309424,25,126,3.5982532751091703,824.0,19.975363718081034,2400.0,453.3799126637555,431.6464595877968,0.0015005226334900627,0.18906585181974792,1200,10,19.98999681811761
100,OzaBagAdwin,airlines,1,1,205,125.95931243896484,15116.0,120.00700378417967,11727.0,63.409632177824825,25,125,4.303070175438596,981.0999999999999,204.63104919344087,24559.0,537.8837719298245,516.3985588274503,0.0002846698978194361,0.03558373722742952,1200,90,125.9593150678487
30,OzaBagAdwin,airlines,1,1,114,106.4539031982422,12775.0,120.00499725341795,859.0,63.73385518590998,25,125,4.06986301369863,891.3,109.82976386600768,13200.0,508.7328767123287,488.40389978069135,0.0003185802750449025,0.03982253438061281,1200,50,106.45390019069515
37,OzaBagAdwin,airlines,1,1,22,19.989330291748047,2398.0,119.96399688720705,32.0,72.72727272727273,25,126,3.6017543859649113,821.1999999999998,19.97552997577967,2400.0,453.8210526315788,432.0808519463789,0.0015019826463573442,0.18924981344102537,1200,10,19.98933065105071
54,OzaBagASHTExecutorRUNPER,airlines,4,1,499,138.9442138671875,16674.0,120.00499725341795,24200.0,62.768381911958734,25,125,4.978318584070796,1125.1,493.7594191555441,59301.0,622.2898230088495,597.4231080080555,0.0002985677452363438,0.03732096815454297,1200,90,138.94421383793744
87,OzaBagASHTExecutorRUNPER,airlines,4,1,277,138.29795837402344,16597.0,120.00900268554688,13858.0,62.7161535217208,25,126,4.835267857142857,1083.1,274.44561070292065,32945.0,609.24375,580.2756732531956,0.00029133384690864956,0.036708064710489846,1200,50,138.2979578914444
108,OzaBagASHTExecutorRUNPER,airlines,4,1,55,54.894508361816406,6588.0,120.01200103759766,86.0,65.43715846994536,25,126,3.9344978165938858,900.9999999999999,54.91808052987626,6600.0,495.7467248908296,472.18695604749115,0.0005972218908005291,0.07524995824086667,1200,10,54.89451007433911
9,OzaBagASHT,airlines,1,1,499,123.08230590820312,14770.0,120.0009994506836,24678.0,63.87271496276236,25,125,4.245814977973569,963.8000000000002,493.75119688933665,59301.0,530.7268722466961,509.5020408395104,0.00028746208381676163,0.0359327604770952,1200,90,123.08230821085768
134,OzaBagASHT,airlines,1,1,277,127.7363510131836,15329.0,120.00499725341795,15722.0,63.38965359775589,25,125,4.263274336283186,963.5,274.45932886800625,32945.0,532.9092920353983,511.614225016231,0.0002781182292571718,0.03476477865714647,1200,50,127.73634724251788
58,OzaBagASHT,airlines,1,1,55,54.91621017456055,6590.0,120.0009994506836,269.0,65.9939301972686,25,125,3.7233480176211455,845.2,54.920822480923334,6600.0,465.4185022026432,446.8054834172589,0.0005649996991837854,0.07062496239797317,1200,10,54.916209282975764
107,OzaBag,airlines,1,1,724,108.33062744140624,13000.0,120.00299835205078,16801.0,64.75384615384615,25,126,4.302272727272728,946.5,717.9026217228464,86256.0,542.0863636363637,516.2856270009821,0.000330944055944056,0.04169895104895105,1200,90,108.3306265553642
4,OzaBag,airlines,1,1,402,122.63089752197266,14720.0,120.03500366210938,18234.0,62.989130434782616,25,126,4.255263157894737,970.2,399.09387700712904,47920.0,536.1631578947369,510.7805287411338,0.0002890803775743707,0.03642412757437071,1200,50,122.63089557972464
