dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
GMSC,OzaBagExecutorMAXChunk,25,4,25,6653,44300.0,74.70500183105469,41.0,592.9991455078125,93.33709768492378
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1699,150000.0,383.75,80.0,390.8794860839844,93.51717239079693
airlines,OzaBagExecutorMAXChunk,25,4,50,5027,310350.0,351.4750061035156,46.0,882.9931030273438,60.93844666451821
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,844,69625.0,600.14599609375,126.0,116.01343536376953,88.71264367816092
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,2708,119050.0,600.0339965820312,144.0,198.40542602539062,71.65126050420169
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1801,150000.0,306.3340148925781,2947.0,489.6615905761719,93.5027027027027
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,3708,116500.0,526.9099731445312,1275.0,221.1003875732422,71.69396551724138
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,2528,42000.0,167.53199768066406,4440.0,250.69837951660156,80.3575
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,4141,21450.0,74.3489990234375,99.0,288.50421142578125,79.80373831775701
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,1574,150000.0,348.25799560546875,37.0,430.7151794433594,93.5069178196366
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,6863,86425.0,159.08399963378906,41.0,543.2664794921875,93.24768518518518
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,519,44000.0,386.8550109863281,11910.0,113.73770141601562,89.06428571428572
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,996,87700.0,600.0120239257812,212.0,146.1637420654297,85.80832857957786
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,3799,32850.0,600.1710205078125,913.0,54.734397888183594,62.22256097560975
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,970,28000.0,601.35498046875,37822.0,46.56151580810547,64.18846153846154
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,2794,32500.0,35.62799835205078,422.0,912.2039184570312,82.371875
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,2523,28500.0,99.76000213623047,106.0,285.6856384277344,84.36555360281194
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,3926,28550.0,92.01000213623047,45.0,310.2923583984375,78.32778264680104
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,753,33000.0,2147.1298828125,31695.0,15.369354248046875,65.38153846153845
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,276,27500.0,611.97802734375,8693.0,44.93625259399414,66.7925925925926
elecNormNew,LBagExecutorMAXChunk,25,4,25,1258,43400.0,112.16699981689453,44.0,386.9230651855469,90.12564841498559
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,276,25000.0,599.2100219726562,7470.0,41.72159957885742,87.02857142857144
GMSC,OzaBagExecutorMAXChunk,25,4,2000,8410,104000.0,125.91899871826172,1398.0,825.9277954101562,93.20980392156862
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1080,138000.0,599.3389892578125,5762.0,230.253662109375,90.01544117647059
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,930,45000.0,253.3990020751953,1816.0,177.58554077148438,88.95730337078652
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,292
airlines,OzaBagExecutorMAXChunk,25,4,500,6170,428500.0,490.2229919433594,535.0,874.0919799804688,60.26752336448599
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,4540,108000.0,186.4759979248047,2186.0,579.1630249023438,93.46415094339623
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,25,496,45300.0,334.4679870605469,120.0,135.43896484375,89.63445610160133
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,2709,105875.0,600.010009765625,77.0,176.45538330078125,75.84034010392064
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,974,150000.0,538.8250122070312,5352.0,278.3835144042969,93.48783783783784
elecNormNew,LBagExecutorMAXChunk,25,4,2000,1402,42000.0,132.29100036621094,4077.0,317.4819030761719,85.7225
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,239,28550.0,600.5239868164062,888.0,47.541812896728516,68.38596491228071
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,2679,100300.0,600.0250244140625,81.0,167.15969848632812,72.22139117427075
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,4027,108050.0,107.74199676513672,34.0,1002.8587036132812,93.33604940786489
covtypeNorm,LBagExecutorMAXChunk,25,4,500,782,92500.0,599.6270141601562,2097.0,154.26255798339844,90.98478260869565
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,4202,16000.0,26.582000732421875,1921.0,601.9110717773438,76.79285714285714
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,4162,30450.0,92.1520004272461,82.0,330.4323425292969,77.26644736842105
airlines,LBagExecutorMAXChunk,25,4,2000,440
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,25,794,86800.0,600.0009765625,110.0,144.6664276123047,85.24805531547105
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,255,35150.0,599.72802734375,537.0,58.609901428222656,89.47578347578347
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,8617,72500.0,45.597999572753906,211.0,1589.9820556640625,93.30555555555556
covtypeNorm,LBagExecutorMAXChunk,25,4,50,667,95250.0,600.0250244140625,209.0,158.74337768554688,90.86344537815127
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,277,44000.0,610.4829711914062,27113.0,72.07408142089844,69.31666666666668
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,266,31000.0,604.9089965820312,8567.0,51.247379302978516,68.1344262295082
airlines,OzaBagAdwinExecutorMAXChunk,25,4,25,717,111900.0,599.4359741210938,99.0,186.67547607421875,68.85899441340783
covtypeNorm,LBagExecutorMAXChunk,25,4,25,575,86075.0,599.4099731445312,113.0,143.59954833984375,89.540964555491
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,683,110200.0,599.8079833984375,198.0,183.7254638671875,68.48388561053109
airlines,OzaBagExecutorMAXChunk,25,4,25,4800,369575.0,601.7529907226562,33.0,614.1639404296875,60.573670680557434
GMSC,LBagExecutorMAXChunk,25,4,2000,2224,148000.0,245.14300537109375,3264.0,603.729248046875,93.53561643835616
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,1019,150000.0,565.9819946289062,1297.0,265.0260925292969,93.47892976588629
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,2675,105550.0,600.02001953125,162.0,175.91079711914062,78.99905213270142
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,1154,122500.0,600.0130004882812,1601.0,204.16224670410156,83.05737704918033
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,4455,29500.0,27.211999893188477,330.0,1084.08056640625,75.3
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,1149,186000.0,600.0540161132812,4316.0,309.97210693359375,85.89184782608696
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,494,45000.0,393.24798583984375,2952.0,114.43161010742188,89.43146067415731
airlines,LBagExecutorMAXChunk,25,4,500,245,19000.0,599.2249755859375,13118.0,31.707624435424805,55.97297297297297
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,882,45300.0,140.5970001220703,53.0,322.1974792480469,88.58752070679182
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,958,109750.0,599.3720092773438,162.0,183.1083221435547,93.48131267092069
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,963,91000.0,599.5430297851562,2014.0,151.7822723388672,88.58674033149171
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,236,38975.0,600.3839721679688,378.0,64.91678619384766,69.19640564826702
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,898,122125.0,599.4819946289062,73.0,203.71754455566406,93.5004095004095
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,7285,118850.0,229.35000610351562,53.0,518.20361328125,93.26683501683502
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,3066,127150.0,250.86700439453125,30.0,506.8422546386719,93.50324483775812
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,918,45300.0,276.6929931640625,190.0,163.7193603515625,88.5767955801105
airlines,OzaBagExecutorMAXChunk,25,4,2000,6220,372000.0,601.5709838867188,2408.0,618.380859375,62.138108108108106
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,4733,148000.0,134.26800537109375,292.0,1102.2730712890625,93.42372881355932
elecNormNew,LBagExecutorMAXChunk,25,4,50,1316,43850.0,260.197998046875,165.0,168.5255126953125,90.35844748858447
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,3557,176000.0,599.7369995117188,3900.0,293.46197509765625,73.75114942528735
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,291,42000.0,599.6539916992188,18190.0,70.04039001464844,91.3375
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,220,27450.0,600.0009765625,846.0,45.74992370605469,66.86131386861314
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,3944,14150.0,28.136999130249023,30.0,502.89654541015625,76.63008849557522
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,1820,150000.0,517.989013671875,1066.0,289.5814208984375,93.52307692307691
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,25,253,52725.0,599.9340209960938,189.0,87.8846664428711,92.47438330170779
airlines,LBagExecutorMAXChunk,25,4,25,210,30225.0,601.9639892578125,365.0,50.21064376831055,64.2615894039735
GMSC,LBagExecutorMAXChunk,25,4,500,2271,145500.0,160.38699340820312,415.0,907.1807861328125,93.46206896551725
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,4856,99000.0,602.7420043945312,3041.0,164.24937438964844,66.79187817258884
elecNormNew,LBagExecutorMAXChunk,25,4,500,1471,44000.0,236.48399353027344,1623.0,186.05909729003906,88.36091954022989
