dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,LBagExecutorRUNPER,25,4,1,7,598.0,119.94200134277344,30.0,4.985743045806885,75.91973244147158
GMSC,LeveragingBag,25,1,1,248,29351.0,119.98200225830078,580.0,244.62835693359375,93.48914858096829
airlines,OzaBagASHT,25,1,1,27,2998.0,119.96700286865234,692.0,24.990205764770508,71.41427618412276
elecNormNew,LeveragingBag,25,1,1,183,21564.0,119.91300201416016,986.0,179.8303680419922,90.92005193841588
elecNormNew,OzaBagASHTExecutorRUNPER,25,4,1,71,8387.0,120.00499725341797,41.0,69.88875579833984,88.61333015380947
airlines,LeveragingBag,25,1,1,71,2854.0,120.01799774169922,25595.0,23.779766082763672,70.42747021723896
GMSC,AdaptiveRandomForestSequential,25,1,1,39,4200.0,119.99099731445312,102.0,35.00262451171875,93.80952380952381
elecNormNew,LBagExecutorRUNPER,25,4,1,183,21564.0,119.92500305175781,408.0,179.8123779296875,91.01279910962715
elecNormNew,LBagExecutorRUNPER,25,4,1,36,4200.0,119.99099731445312,29.0,35.00262451171875,91.21428571428571
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,4,1,182,13587.0,120.03600311279297,12323.0,113.1910400390625,73.73960403326709
airlines,OzaBagAdwin,25,1,1,118,8684.0,120.00800323486328,12831.0,72.3618392944336,64.42883463841548
airlines,StreamingRandomPatchesExecutorRUNPER,25,4,1,69,3336.0,120.02300262451172,18326.0,27.7946720123291,71.76258992805755
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,4,1,234,27554.0,119.98799896240234,3707.0,229.63963317871094,89.07236698845902
GMSC,StreamingRandomPatches,25,1,1,20,2400.0,119.9990005493164,104.0,20.000165939331055,93.95833333333333
covtypeNorm,StreamingRandomPatches,25,1,1,53,4889.0,120.00599670410156,8948.0,40.73963165283203,82.94129678870935
airlines,OzaBagASHTExecutorRUNPER,25,4,1,139,9817.0,121.5479965209961,9813.0,80.76644897460938,63.359478455740046
GMSC,AdaptiveRandomForestExecutorRUNPER,25,4,1,39,4200.0,119.99400329589844,73.0,35.00175094604492,93.85714285714286
GMSC,StreamingRandomPatches,25,1,1,184,17545.0,120.01399993896484,9007.0,146.1912841796875,93.59931604445711
elecNormNew,OzaBag,25,1,1,74,8387.0,120.00900268554688,24.0,69.88642120361328,87.57601049242876
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,4,1,5,600.0,119.94599914550781,109.0,5.002251148223877,77.16666666666666
elecNormNew,OzaBagASHT,25,1,1,645,44580.0,70.47100067138672,788.0,632.6006469726562,82.96769851951548
GMSC,OzaBagAdwinExecutorRUNPER,25,4,1,93,10783.0,120.00299835205078,30.0,89.85608673095703,93.41556153204118
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,4,1,101,11981.0,120.01100158691406,379.0,99.83251190185547,74.66822468909106
elecNormNew,OzaBagExecutorRUNPER,25,4,1,373,44326.0,119.9749984741211,366.0,369.4602966308594,82.20683120516176
elecNormNew,StreamingRandomPatches,25,1,1,67,7788.0,120.01599884033203,764.0,64.89134979248047,91.49974319465845
covtypeNorm,OzaBagASHTExecutorRUNPER,25,4,1,157,16250.0,120.00800323486328,4071.0,135.4076385498047,67.0276923076923
covtypeNorm,AdaptiveRandomForestSequential,25,1,1,98,10758.0,120.02300262451172,4939.0,89.63282012939453,76.27811860940696
covtypeNorm,LeveragingBag,25,1,1,75,7643.0,120.00199890136719,4049.0,63.69060516357422,72.4061232500327
GMSC,OzaBagAdwin,25,1,1,838,99883.0,120.0009994506836,989.0,832.3513793945312,93.40528418249352
airlines,StreamingRandomPatches,25,1,1,38,1711.0,120.00599670410156,24534.0,14.257620811462402,74.10870835768556
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,4,1,122,14335.0,120.21900177001953,1410.0,119.24071502685547,91.29403557725846
elecNormNew,OzaBagExecutorRUNPER,25,4,1,74,8387.0,120.00800323486328,47.0,69.88700866699219,87.86216764039585
GMSC,StreamingRandomPatchesExecutorRUNPER,25,4,1,184,21475.0,120.00599670410156,1551.0,178.9493865966797,93.59720605355064
GMSC,LBagExecutorRUNPER,25,4,1,447,53183.0,120.0009994506836,3645.0,443.18798828125,93.42082996446233
airlines,OzaBagASHT,25,1,1,139,8952.0,120.03600311279297,13598.0,74.57762145996094,64.29848078641645
elecNormNew,AdaptiveRandomForestSequential,25,1,1,130,15574.0,119.99800109863281,3085.0,129.78549194335938,89.59162707075896
