,dataset,algorithm,batch_size,acc,instances,time,JPI,joules,cores,label,delay,IPS,delay_s
42,elecNormNew,OBMB,500,77.5283406230474,45312.0,109.26699829101562,0.008175023540489641,348.92594787597653,4,MB-500,720.0,414.69062670980077,0.72
74,elecNormNew,OBAdwinMB,500,78.50352584129251,45312.0,108.23500061035156,0.007681879848890329,327.60507840243247,4,MB-500,705.0,418.6446135213157,0.705
5,elecNormNew,OBASHTMB,500,77.222618941355,45312.0,119.0979995727539,0.009571020834875288,409.92595311460536,4,MB-500,774.0,380.45979078196075,0.774
19,elecNormNew,LBagMB,500,77.41676336695528,45312.0,251.1649932861328,0.017584973085036735,775.7009835566573,4,MB-500,1725.0,180.4073067952569,1.725
39,elecNormNew,ARFMB,500,77.50511247443764,41576.0,599.2880249023438,0.04641727530178079,1911.6244321380814,4,MB-500,4100.0,69.37565623270207,4.1
38,covtypeNorm,SRPMB,500,58.33066067992303,12972.0,599.281005859375,0.14597467749641665,1872.5885056715747,4,MB-500,13432.0,21.645938838655535,13.432
87,covtypeNorm,OBMB,500,75.58663527119195,49764.0,599.343994140625,0.03578639530231042,1761.3139300335893,4,MB-500,3773.0,83.03078113155131,3.773
8,covtypeNorm,OBAdwinMB,500,73.24750786289248,38018.0,599.875,0.04770570226834816,1795.3440988106129,4,MB-500,4770.0,63.37653677849552,4.77
21,covtypeNorm,OBASHTMB,500,76.75469810921541,52489.0,599.3380126953125,0.034956894377188616,1817.680674982814,4,MB-500,3567.0,87.57829286340296,3.567
93,covtypeNorm,LBagMB,500,71.0300011673606,26199.0,599.31298828125,0.07042469337106551,1824.6969463882376,4,MB-500,6885.0,43.715054591316715,6.885
3,covtypeNorm,ARFMB,500,69.40451745379876,31668.0,599.3189697265625,0.05814689200269138,1827.1248663840106,4,MB-500,5340.0,52.839976038883655,5.34
24,airlines,SRPMB,500,65.10355958038197,11653.0,599.27197265625,0.18237166816959824,2091.229954853996,4,MB-500,16880.0,19.445261136356045,16.88
81,airlines,OBMB,500,62.00689655172413,15000.0,600.1400146484375,0.12220999999999999,1815.4235443115233,4,MB-500,11482.0,24.99416741739344,11.482
46,airlines,OBAdwinMB,500,64.79868591947437,26678.0,599.27197265625,0.07101818872450388,1873.5884583357158,4,MB-500,6773.0,44.51734974647786,6.773
52,airlines,OBASHTMB,500,64.42395025501293,29126.0,599.2979736328125,0.06596045751954563,1899.917266409738,4,MB-500,6238.0,48.60019770039367,6.238
35,airlines,LBagMB,500,63.898056472313904,5954.0,599.25,0.3157208911307272,1849.7068306010929,4,MB-500,28334.0,9.935753024614101,28.334
78,airlines,ARFMB,500,64.99755740107474,8688.0,599.27001953125,0.2271203023957887,1948.092750249715,4,MB-500,18848.0,14.497638321362661,18.848
71,GMSC,SRPMB,500,93.46731098667894,39611.0,599.3099975585938,0.044844835086292105,1759.6422687254294,4,MB-500,4352.0,66.09434209568194,4.352
22,GMSC,OBMB,500,93.4494983277592,150000.0,354.34600830078125,0.007171525423728813,1058.8339197191142,4,MB-500,666.0,423.31505502010555,0.666
32,GMSC,OBAdwinMB,500,93.44414715719064,150000.0,252.3179931640625,0.0051367467811158805,753.5428134901841,4,MB-500,481.0,594.4879242221415,0.481
9,GMSC,OBASHTMB,500,93.36722408026756,150000.0,220.27099609375,0.004524052159739201,661.4054041631647,4,MB-500,444.0,680.9793511632289,0.444
47,GMSC,LBagMB,500,93.42328009953292,98558.0,599.3419799804688,0.02019712161456109,1968.7176576830964,4,MB-500,1715.0,164.4436787211398,1.715
76,GMSC,ARFMB,500,93.48599615905788,103079.0,599.677978515625,0.01820391980730168,1859.9352980170058,4,MB-500,1745.0,171.89058743686084,1.745
14,elecNormNew,SRPMB,2000,77.45297711752725,27041.0,599.2960205078125,0.0691623952394634,1849.5306947924716,4,MB-500,25202.0,45.12127408602989,25.202
25,elecNormNew,OBMB,2000,76.05513483561138,45312.0,189.1490020751953,0.012668773340993967,553.9821620100636,4,MB-500,4828.0,239.55717187440632,4.828
12,elecNormNew,OBAdwinMB,2000,76.79857776135944,45312.0,133.0989990234375,0.009736170425730682,419.4190504659818,4,MB-500,3324.0,340.4383228458463,3.324
44,elecNormNew,OBASHTMB,2000,76.6231067602512,45312.0,177.1320037841797,0.01185445569353686,519.9251135171178,4,MB-500,4410.0,255.80922155213028,4.41
16,elecNormNew,LBagMB,2000,75.69033985962321,45312.0,515.3510131835938,0.03425694494371252,1529.5486910903946,4,MB-500,12081.0,87.92453850063085,12.081
86,elecNormNew,ARFMB,2000,76.19366457332842,45312.0,466.2699890136719,0.03256064162754303,1457.4768013394494,4,MB-500,12876.0,97.17974793070238,12.876
28,covtypeNorm,SRPMB,2000,46.00651216242099,7221.0,599.2670288085938,0.25190036068926813,1784.0429595393407,4,MB-500,67010.0,12.04972016290653,67.01
56,covtypeNorm,OBMB,2000,61.01688306624556,27647.0,599.3070068359375,0.06469083988400999,1760.0413244473261,4,MB-500,24469.0,46.131614822865686,24.469
95,covtypeNorm,OBAdwinMB,2000,62.91274009064096,29802.0,599.301025390625,0.06126552734385743,1796.756872024953,4,MB-500,24403.0,49.72793093516739,24.403
11,covtypeNorm,OBASHTMB,2000,66.30107166778299,37832.0,599.3070068359375,0.048172095456979994,1796.3899442129762,4,MB-500,19097.0,63.12624342527777,19.097
51,covtypeNorm,LBagMB,2000,56.5879618301933,18348.0,599.2789916992188,0.09769004975839508,1772.5377429389255,4,MB-500,37937.0,30.616791601479928,37.937
15,covtypeNorm,ARFMB,2000,41.4047341870392,17462.0,599.2839965820312,0.1039371546611788,1794.8363795162666,4,MB-500,35308.0,29.13810497125425,35.308
91,airlines,SRPMB,2000,62.64999999999999,12000.0,603.3920288085938,0.17945061700182813,2140.6076809954598,4,MB-500,75884.0,19.88756799405218,75.884
37,airlines,OBMB,2000,62.49750489041479,27049.0,599.281005859375,0.0767316656733278,2015.9102299528302,4,MB-500,27283.0,45.135753904316495,27.283
83,airlines,OBAdwinMB,2000,62.83333333333333,26000.0,600.8090209960938,0.07381353888342006,1899.5779915204648,4,MB-500,25456.0,43.274982717293526,25.456
34,airlines,OBASHTMB,2000,63.48241934851633,27511.0,599.2940063476562,0.06962948551329592,1885.0470944653011,4,MB-500,25263.0,45.90568186667397,25.263
40,airlines,LBagMB,2000,60.02120890774125,5772.0,599.2509765625,0.3352178812577043,1849.246088823977,4,MB-500,142552.0,9.632024353318677,142.552
55,airlines,ARFMB,2000,61.793159831039645,9339.0,599.2550048828125,0.21384823442293935,1939.6909978354176,4,MB-500,85534.0,15.584350441639266,85.534
20,GMSC,SRPMB,2000,93.50168994324342,33362.0,599.2899780273438,0.0542388678398974,1789.4809709861318,4,MB-500,20429.0,55.669210604549434,20.429
17,GMSC,OBMB,2000,93.4831081081081,150000.0,222.6309967041016,0.004454004842615011,652.3681167343915,4,MB-500,1739.0,673.7606273189564,1.739
26,GMSC,OBAdwinMB,2000,93.4581081081081,150000.0,312.5719909667969,0.006245874564459931,920.8893622368471,4,MB-500,2417.0,479.88944734313645,2.417
58,GMSC,OBASHTMB,2000,93.41013513513514,150000.0,334.5790100097656,0.006544242818428185,963.1523240996571,4,MB-500,2552.0,448.3245975162095,2.552
29,GMSC,LBagMB,2000,93.50548189592357,121393.0,599.3380126953125,0.015221170166771105,1824.419972466115,4,MB-500,5885.0,202.54513718240156,5.885
13,GMSC,ARFMB,2000,93.48933099680444,99010.0,599.35400390625,0.018998539250773307,1863.4910326768018,4,MB-500,7160.0,165.1945250297969,7.16
49,elecNormNew,SRPMB,50,82.48203162434116,20920.0,599.5260009765625,0.08769479734241395,1817.976048607481,4,MB-500,792.0,34.89423305398532,0.792
75,elecNormNew,OBMB,50,78.6664310017233,45312.0,57.20800018310547,0.0052947993625959726,214.45665709666716,4,MB-500,41.0,792.057052422214,0.041
54,elecNormNew,OBAdwinMB,50,80.14670142724582,45312.0,103.3560028076172,0.007584752450350968,325.88460885250214,4,MB-500,72.0,438.4070471875927,0.072
65,elecNormNew,OBASHTMB,50,79.41761300870488,45312.0,131.13800048828125,0.009587394067796611,412.8224255371094,4,MB-500,87.0,345.52913595818603,0.087
89,elecNormNew,LBagMB,50,81.17626264857938,45312.0,390.5159912109375,0.02576900993448227,1151.4752329081048,4,MB-500,240.0,116.03109992882389,0.24
82,elecNormNew,ARFMB,50,79.81931300803318,42001.0,599.3670043945312,0.04383643608852139,1824.0314647027703,4,MB-500,396.0,70.07559590709967,0.396
67,covtypeNorm,SRPMB,50,77.03739679456046,10345.0,599.2919921875,0.1666592547914223,1710.6512008400769,4,MB-500,1687.0,17.26203609402371,1.687
77,covtypeNorm,OBMB,50,71.98130126716255,34063.0,599.2869873046875,0.054141564346195964,1826.80910511384,4,MB-500,514.0,56.83921179934081,0.514
72,covtypeNorm,OBAdwinMB,50,82.43657705414616,52870.0,599.4340209960938,0.037393451073231665,1955.5711536617068,4,MB-500,346.0,88.19986545332323,0.346
30,covtypeNorm,OBASHTMB,50,75.55613776020579,42036.0,599.5079956054688,0.042363332847520425,1764.619639127261,4,MB-500,421.0,70.11749686098189,0.421
92,covtypeNorm,LBagMB,50,73.94975182929949,19593.0,599.4310302734375,0.1002786485398724,1943.461795041153,4,MB-500,870.0,32.685995569936416,0.87
84,covtypeNorm,ARFMB,50,78.67024194039857,32868.0,599.5399780273438,0.054468121533075564,1777.038697040092,4,MB-500,515.0,54.82203223235425,0.515
73,airlines,SRPMB,50,66.55231560891939,6463.0,599.9990234375,0.2859946054059681,1833.1042574902615,4,MB-500,2855.0,10.771684198704751,2.855
0,airlines,OBMB,50,63.69047619047619,23738.0,599.260986328125,0.07527576315922749,1767.024915678787,4,MB-500,741.0,39.61212316765482,0.741
53,airlines,OBAdwinMB,50,67.59516418885802,36776.0,599.5670166015625,0.05026058121434555,1831.7843993916847,4,MB-500,492.0,61.33759693528838,0.492
18,airlines,OBASHTMB,50,64.49805519540655,21646.0,599.2689819335938,0.08971004972113722,1920.2948915586364,4,MB-500,795.0,36.120674776387204,0.795
85,airlines,LBagMB,50,65.56354009077155,5338.0,599.2540283203125,0.36723265494340807,1938.4660527826666,4,MB-500,3249.0,8.907741538195783,3.249
66,airlines,ARFMB,50,65.44627383015597,9282.0,599.2750244140625,0.21295492038738925,1957.9430105627184,4,MB-500,1981.0,15.488714900267066,1.981
7,GMSC,SRPMB,50,93.54198131677576,35804.0,599.3759765625,0.05172821651827124,1834.8603289850919,4,MB-500,468.0,59.73546054571731,0.468
41,GMSC,OBMB,50,93.4484828276092,150000.0,259.4049987792969,0.0056739874739039665,833.1287058915873,4,MB-500,51.0,578.2463742251197,0.051
6,GMSC,OBAdwinMB,50,93.36445481827276,150000.0,287.34100341796875,0.005812456603773584,855.0292386612801,4,MB-500,55.0,522.0278283145294,0.055
50,GMSC,OBASHTMB,50,93.35778592864288,150000.0,422.3039855957031,0.008276884283246978,1225.0097737603855,4,MB-500,80.0,355.19437447034653,0.08
94,GMSC,LBagMB,50,93.34862983338982,115109.0,599.3300170898438,0.015547985885039948,1772.9401440474444,4,MB-500,146.0,192.0627979872137,0.146
61,GMSC,ARFMB,50,93.5187566594408,108918.0,599.5809936523438,0.016325339075205357,1762.1965684200186,4,MB-500,160.0,181.65685896166707,0.16
4,elecNormNew,SRPMB,500,81.14318133465713,14601.0,599.5250244140625,0.12161001741967249,1759.5592375562128,4,MB-500,11133.0,24.35427948027705,11.133
42,elecNormNew,OBMB,500,77.09095777916629,45312.0,173.125,0.012782540033274408,557.0801380368098,4,MB-500,1028.0,261.729963898917,1.028
74,elecNormNew,OBAdwinMB,500,77.98357582790324,45312.0,105.24099731445312,0.0075588461256083225,324.7362060697952,4,MB-500,679.0,430.5546427369055,0.679
5,elecNormNew,OBASHTMB,500,77.34758546817817,45312.0,162.11199951171875,0.011764388547321,511.34150957095073,4,MB-500,992.0,279.5104627447673,0.992
19,elecNormNew,LBagMB,500,78.17325716325985,45312.0,348.2049865722656,0.023905760954616585,1065.485462041864,4,MB-500,2198.0,130.13024438866287,2.198
39,elecNormNew,ARFMB,500,77.18241042345278,37340.0,599.3200073242188,0.05147180876940389,1903.9132012491486,4,MB-500,4535.0,62.303943708990666,4.535
38,covtypeNorm,SRPMB,500,57.87058823529412,9000.0,601.1240234375,0.20244260789715335,1813.3080045841941,4,MB-500,19698.0,14.971951958489223,19.698
87,covtypeNorm,OBMB,500,71.12923177905127,40111.0,599.7509765625,0.045422246117619386,1806.1245036627806,4,MB-500,4501.0,66.87942424020386,4.501
8,covtypeNorm,OBAdwinMB,500,80.3894540653879,52008.0,599.6859741210938,0.03456811416021155,1779.086678577364,4,MB-500,3395.0,86.72539002804507,3.395
21,covtypeNorm,OBASHTMB,500,68.44529867594117,33278.0,599.322998046875,0.05388026541641543,1773.2716178474845,4,MB-500,5365.0,55.52598533420074,5.365
93,covtypeNorm,LBagMB,500,66.60893985490289,21865.0,599.2860107421875,0.08146032095393654,1761.3964405391375,4,MB-500,7862.0,36.485083262533074,7.862
3,covtypeNorm,ARFMB,500,65.27688860435339,25492.0,599.2880249023438,0.07255310894441429,1832.0619785133852,4,MB-500,6901.0,42.53714231008373,6.901
24,airlines,SRPMB,500,64.54166666666666,12500.0,602.7459716796875,0.17430157442922373,2163.5002439176656,4,MB-500,18279.0,20.738421469936885,18.279
81,airlines,OBMB,500,63.62857142857143,28500.0,600.6380004882812,0.07352299840510367,2063.2461351318357,4,MB-500,7236.0,47.4495452782396,7.236
46,airlines,OBAdwinMB,500,63.63351768757174,19666.0,599.260009765625,0.09714219219202438,1889.1507175990512,4,MB-500,8569.0,32.81714060594752,8.569
52,airlines,OBASHTMB,500,64.82898550724637,35000.0,602.5560302734375,0.0611169968717414,2119.9416539547215,4,MB-500,5729.0,58.08588453445091,5.729
35,airlines,LBagMB,500,62.89222373806276,6364.0,599.260986328125,0.2987534475001116,1870.8622359145534,4,MB-500,29226.0,10.619746896914453,29.226
78,airlines,ARFMB,500,64.9857142857143,7500.0,603.3930053710938,0.257534598540146,1916.8738741798124,4,MB-500,24623.0,12.429709879363637,24.623
71,GMSC,SRPMB,500,93.37772260467216,44805.0,599.3040161132812,0.043214413901322676,1917.992578057867,4,MB-500,3972.0,74.76172158928249,3.972
22,GMSC,OBMB,500,93.4675585284281,150000.0,327.45001220703125,0.00740449751243781,1088.8934734287545,4,MB-500,627.0,458.08518677092627,0.627
32,GMSC,OBAdwinMB,500,93.4428093645485,150000.0,437.5910034179688,0.009116522319566125,1350.781540463177,4,MB-500,802.0,342.7858407242578,0.802
9,GMSC,OBASHTMB,500,93.36789297658864,150000.0,176.26100158691406,0.004450972809667673,643.0597749738895,4,MB-500,338.0,851.0107093998056,0.338
47,GMSC,LBagMB,500,93.4428190265894,109190.0,599.572998046875,0.016040896598055725,1735.7940552988584,4,MB-500,1566.0,182.11293763343136,1.566
76,GMSC,ARFMB,500,93.49550240655276,81321.0,599.3280029296875,0.02145770417854193,1728.602591034691,4,MB-500,2086.0,135.68696874245754,2.086
14,elecNormNew,SRPMB,2000,77.23571428571428,30000.0,603.1890258789062,0.06351234094368341,1893.4075979460972,4,MB-500,23018.0,49.73565285987593,23.018
25,elecNormNew,OBMB,2000,76.12209087550794,45312.0,112.09100341796876,0.008681168589139986,370.5230390760634,4,MB-500,2734.0,404.24296882274365,2.734
12,elecNormNew,OBAdwinMB,2000,76.0020317694865,45312.0,259.1600036621094,0.01823618283604049,805.0697530428569,4,MB-500,6157.0,174.84179410291028,6.157
44,elecNormNew,OBASHTMB,2000,75.88889915035094,45312.0,86.0719985961914,0.007014717681275698,294.1727005275748,4,MB-500,2217.0,526.4429865580582,2.217
16,elecNormNew,LBagMB,2000,75.88428149242704,45312.0,453.2720031738281,0.030507024541597833,1359.1614651125692,4,MB-500,10944.0,99.96646535132022,10.944
86,elecNormNew,ARFMB,2000,76.6690546067987,45273.0,599.3040161132812,0.04048575418102578,1815.6549628407226,4,MB-500,15067.0,75.54262741907345,15.067
28,covtypeNorm,SRPMB,2000,45.78947368421053,7130.0,599.197998046875,0.2554331250796889,1788.987331986861,4,MB-500,93312.0,11.899238687780501,93.312
56,covtypeNorm,OBMB,2000,72.58363546473302,50544.0,599.3309936523438,0.03580069014112705,1792.5545053959333,4,MB-500,15013.0,84.33403333937916,15.013
95,covtypeNorm,OBAdwinMB,2000,75.31322154510012,54838.0,599.35498046875,0.03366323945575559,1825.7823649535685,4,MB-500,14369.0,91.49502679882914,14.369
11,covtypeNorm,OBASHTMB,2000,71.12756905206761,46423.0,599.3380126953125,0.03924403027736965,1801.7975991907845,4,MB-500,15277.0,77.45712605684535,15.277
51,covtypeNorm,LBagMB,2000,49.2018779342723,14780.0,599.2760009765625,0.12067538510019092,1760.8863316366117,4,MB-500,39982.0,24.66309342592553,39.982
15,covtypeNorm,ARFMB,2000,69.96061053668143,42620.0,599.35400390625,0.04374623911952277,1847.065107180196,4,MB-500,16601.0,71.10989452348191,16.601
91,airlines,SRPMB,2000,61.52647975077882,7136.0,599.2620239257812,0.28074686940966015,1936.398915594166,4,MB-500,106448.0,11.907979673485526,106.448
37,airlines,OBMB,2000,60.187353629976585,16945.0,599.2639770507812,0.10820917943077872,1801.3330364712801,4,MB-500,40257.0,28.276353408381315,40.257
83,airlines,OBAdwinMB,2000,63.18447442464469,29722.0,599.322021484375,0.06769796150599516,1957.6414185119684,4,MB-500,24725.0,49.592704647137495,24.725
34,airlines,OBASHTMB,2000,63.84220273245048,30619.0,599.2869873046875,0.06282887165506977,1899.3124701853862,4,MB-500,22066.0,51.09238252896152,22.066
40,airlines,LBagMB,2000,57.36786839341968,7714.0,599.260009765625,0.3508347764940849,2168.1831747988917,4,MB-500,118545.0,12.872542593017348,118.545
55,airlines,ARFMB,2000,61.40797285835454,7895.0,599.2620239257812,0.25380753147471913,1918.2228632879594,4,MB-500,96448.0,13.174537489093082,96.448
20,GMSC,SRPMB,2000,93.4047237790232,41968.0,599.3079833984375,0.043338688576815214,1795.789428610606,4,MB-500,17286.0,70.02743357766761,17.286
17,GMSC,OBMB,2000,93.46824324324324,150000.0,333.6430053710937,0.006489375816993463,958.0242701611485,4,MB-500,2539.0,449.58233077046776,2.539
26,GMSC,OBAdwinMB,2000,93.45202702702704,150000.0,355.6369934082031,0.007163867279224094,1055.69180401602,4,MB-500,2699.0,421.77839420610763,2.699
58,GMSC,OBASHTMB,2000,93.3304054054054,150000.0,243.5019989013672,0.0048820058997050145,713.2669171358632,4,MB-500,1914.0,616.0113702424222,1.914
29,GMSC,LBagMB,2000,93.57941176470588,138000.0,600.364990234375,0.013353264851090937,1825.6153723189245,4,MB-500,5415.0,229.86017213649737,5.415
13,GMSC,ARFMB,2000,93.47817858359514,81257.0,599.31298828125,0.02241297138419278,1804.091398820606,4,MB-500,8715.0,135.58357917961078,8.715
49,elecNormNew,SRPMB,50,82.32357709702192,23488.0,599.4639892578125,0.0869950276858253,2027.993831794956,4,MB-500,715.0,39.18166965972409,0.715
75,elecNormNew,OBMB,50,79.28497249044348,45307.0,61.22100067138672,0.004620348871950546,191.2782972196253,4,MB-500,45.0,740.0565084388672,0.045
54,elecNormNew,OBAdwinMB,50,80.02960540851045,45312.0,217.2989959716797,0.014406954035014293,633.2790245564777,4,MB-500,134.0,208.523743045299,0.134
65,elecNormNew,OBASHTMB,50,79.55238389819274,45312.0,147.20199584960938,0.009859763228236437,427.0440696798345,4,MB-500,95.0,307.82191327278963,0.095
89,elecNormNew,LBagMB,50,81.33975520304007,45312.0,246.41099548339844,0.01927593774338909,850.6840865955311,4,MB-500,156.0,183.88789798567583,0.156
82,elecNormNew,ARFMB,50,79.73120755151376,34798.0,599.3179931640625,0.050025947844385,1724.4537526495187,4,MB-500,471.0,58.06266522432624,0.471
67,covtypeNorm,SRPMB,50,76.8362282878412,8110.0,599.5130004882812,0.22723714145892693,1826.1792433755318,4,MB-500,2027.0,13.527646595477837,2.027
77,covtypeNorm,OBMB,50,70.97192504700772,30896.0,599.4099731445312,0.05960703748679866,1821.5921013695101,4,MB-500,558.0,51.54402059398214,0.558
72,covtypeNorm,OBAdwinMB,50,76.35158601528131,34602.0,599.3670043945312,0.05147699967797072,1761.7108736310686,4,MB-500,501.0,57.73090568266142,0.501
30,covtypeNorm,OBASHTMB,50,69.0561016439885,23347.0,599.2930297851562,0.07359308769928143,1701.9702323431052,4,MB-500,708.0,38.957569735743114,0.708
92,covtypeNorm,LBagMB,50,72.26439137902378,18099.0,599.2930297851562,0.09548370002262228,1711.8577433753076,4,MB-500,942.0,30.20058485660747,0.942
84,covtypeNorm,ARFMB,50,80.45152442240743,37966.0,599.4910278320312,0.05109679254301411,1922.2762306199381,4,MB-500,449.0,63.33038900898701,0.449
73,airlines,SRPMB,50,66.1509900990099,8130.0,599.2670288085938,0.24289817279474352,1956.0493274888022,4,MB-500,2352.0,13.566573178843662,2.352
0,airlines,OBMB,50,63.82293762575453,24900.0,602.1209716796875,0.0918581186058101,2265.1505276756566,4,MB-500,769.0,41.35381621161361,0.769
53,airlines,OBAdwinMB,50,67.73238180196253,28075.0,599.2739868164062,0.06495871537189436,1803.4744531820108,4,MB-500,620.0,46.84835420463706,0.62
18,airlines,OBASHTMB,50,65.00343245293926,27727.0,599.5750122070312,0.07490361124406728,2058.229455286685,4,MB-500,626.0,46.244422191540494,0.626
85,airlines,LBagMB,50,64.60451490608307,5853.0,599.718017578125,0.3111585196933799,1805.3106446655158,4,MB-500,2842.0,9.75958671983293,2.842
66,airlines,ARFMB,50,65.57897306534299,12339.0,599.260009765625,0.1514254975195694,1844.6143353617388,4,MB-500,1526.0,20.590394484734386,1.526
7,GMSC,SRPMB,50,93.43514644351464,47850.0,599.406005859375,0.04231642077209936,2009.4398954226992,4,MB-500,356.0,79.8290299600801,0.356
41,GMSC,OBMB,50,93.45248416138712,150000.0,134.43099975585938,0.003428603921568627,490.33048185460706,4,MB-500,29.0,1115.8140627713515,0.029
6,GMSC,OBAdwinMB,50,93.44448149383128,150000.0,401.5539855957031,0.007879756584922796,1166.1477870514996,4,MB-500,76.0,373.5487764552401,0.076
50,GMSC,OBASHTMB,50,93.4104701567189,150000.0,315.4010009765625,0.006582713793103448,970.1843549004916,4,MB-500,59.0,475.58504740175675,0.059
94,GMSC,LBagMB,50,93.37560238720864,94051.0,599.4459838867188,0.0185080026139664,1721.8701626899915,4,MB-500,175.0,156.89653868424855,0.175
61,GMSC,ARFMB,50,93.55238897361772,87912.0,599.3740234375,0.01985926498735282,1726.7784651439558,4,MB-500,197.0,146.67302312471182,0.197
4,elecNormNew,SRPMB,500,79.24948200445093,26562.0,599.2880249023438,0.07053538504012866,1855.8720822456553,4,MB-500,6584.0,44.322594305681946,6.584
42,elecNormNew,OBMB,500,77.28287065964474,45312.0,140.35699462890625,0.009693493532560212,419.38247868817547,4,MB-500,860.0,322.83392872440487,0.86
74,elecNormNew,OBAdwinMB,500,77.97911273765955,45312.0,138.24200439453125,0.010710968057366363,465.9287248112605,4,MB-500,929.0,327.77302527156144,0.929
5,elecNormNew,OBASHTMB,500,77.31088684469054,45288.0,126.2490005493164,0.009216815867885387,396.223619492586,4,MB-500,757.0,358.7196714663039,0.757
19,elecNormNew,LBagMB,500,77.92109256449166,45312.0,350.22198486328125,0.024165855863117168,1074.2134886652784,4,MB-500,2252.0,129.380798346194,2.252
39,elecNormNew,ARFMB,500,78.27590823886459,45312.0,567.302978515625,0.03680094231463403,1650.9450280868073,4,MB-500,3700.0,79.8726636665314,3.7
38,covtypeNorm,SRPMB,500,59.25815136105295,10529.0,599.4290161132812,0.17110004609375068,1784.9236308246577,4,MB-500,16760.0,17.56504893318379,16.76
87,covtypeNorm,OBMB,500,72.32573676787173,40913.0,599.3410034179688,0.04352401840827157,1764.042024922502,4,MB-500,4335.0,68.26330881197539,4.335
8,covtypeNorm,OBAdwinMB,500,78.2995696441692,48135.0,599.343017578125,0.03738751686772991,1779.8787747089075,4,MB-500,3773.0,80.31294031672864,3.773
21,covtypeNorm,OBASHTMB,500,70.69129287598945,38400.0,599.3300170898438,0.04656262865965233,1768.325134595642,4,MB-500,4826.0,64.07154473333107,4.826
93,covtypeNorm,LBagMB,500,71.1176900303741,26509.0,599.7310180664062,0.06753642529235958,1774.7310649196995,4,MB-500,6670.0,44.20148233364302,6.67
3,covtypeNorm,ARFMB,500,69.25031766200762,30406.0,599.3090209960938,0.05723371689689544,1723.878615664474,4,MB-500,5454.0,50.73509480879011,5.454
24,airlines,SRPMB,500,64.11968348170129,8588.0,599.2650146484375,0.2314072147309955,1965.2383517894411,4,MB-500,22824.0,14.330888321652154,22.824
81,airlines,OBMB,500,63.48011541839167,24413.0,599.2960205078125,0.08012776352390492,1921.833374855735,4,MB-500,7661.0,40.73612899901068,7.661
46,airlines,OBAdwinMB,500,65.22562435242418,28489.0,599.281982421875,0.06600919268528059,1856.6248375963185,4,MB-500,6550.0,47.53855586458241,6.55
52,airlines,OBASHTMB,500,63.92299734628705,22733.0,599.2659912109375,0.08153661980477622,1832.9746678055424,4,MB-500,7570.0,37.93474072183439,7.57
35,airlines,LBagMB,500,62.91666666666666,6500.0,604.1220092773438,0.28824464060529636,1858.583012148331,4,MB-500,28963.0,10.759415979191619,28.963
78,airlines,ARFMB,500,64.9856938483548,8888.0,599.27001953125,0.21941993469419935,1922.2023299836765,4,MB-500,21662.0,14.831377693401397,21.662
71,GMSC,SRPMB,500,93.46429383670684,35676.0,599.9149780273438,0.0514969076261517,1824.7781509960398,4,MB-500,4843.0,59.468426871605644,4.843
22,GMSC,OBMB,500,93.4742474916388,150000.0,173.23399353027344,0.003638650306748466,525.281603081826,4,MB-500,352.0,865.8808640452361,0.352
32,GMSC,OBAdwinMB,500,93.49163879598662,150000.0,440.5459899902344,0.009249447335811649,1367.3848769857982,4,MB-500,806.0,340.4865857553829,0.806
9,GMSC,OBASHTMB,500,93.35585284280936,150000.0,224.26199340820312,0.0044880481927710835,656.4121527540826,4,MB-500,436.0,668.8605488624594,0.436
47,GMSC,LBagMB,500,93.5145543261832,137607.0,599.5850219726562,0.012495156808889917,1701.2196433134507,4,MB-500,1263.0,229.5037316763985,1.263
76,GMSC,ARFMB,500,93.5468357197508,91990.0,599.3590087890625,0.018736952737360667,1707.5414034080331,4,MB-500,1940.0,153.48063289455757,1.94
14,elecNormNew,SRPMB,2000,77.21028818326336,26533.0,599.301025390625,0.06876277031562965,1807.2963369731397,4,MB-500,25371.0,44.27324312136086,25.371
25,elecNormNew,OBMB,2000,76.33123786632153,45268.0,66.06300354003906,0.00584398370914232,242.73149027968898,4,MB-500,1936.0,685.2246730284409,1.936
12,elecNormNew,OBAdwinMB,2000,76.16826745474695,45312.0,102.0790023803711,0.00758110768703989,321.7035226532907,4,MB-500,2675.0,443.89148545120486,2.675
44,elecNormNew,OBASHTMB,2000,75.59106021425933,45312.0,69.05699920654297,0.005457171661344469,224.68545394012892,4,MB-500,1946.0,656.1536197725025,1.946
16,elecNormNew,LBagMB,2000,75.4155892131511,45312.0,494.2699890136719,0.03244595582720864,1450.4418438666692,4,MB-500,11938.0,91.67459284837672,11.938
86,elecNormNew,ARFMB,2000,75.73098660610597,40749.0,599.3060302734375,0.043890478921516325,1771.6606863775348,4,MB-500,17918.0,67.9936425492131,17.918
28,covtypeNorm,SRPMB,2000,49.93103448275862,10700.0,599.2730102539062,0.16928003274438908,1785.2977242518514,4,MB-500,76346.0,17.854967296902814,76.346
56,covtypeNorm,OBMB,2000,68.5653062241491,42134.0,599.3259887695312,0.042311145058867856,1763.104102735179,4,MB-500,17612.0,70.30230757472205,17.612
95,covtypeNorm,OBAdwinMB,2000,72.55208333333333,50000.0,600.9130249023438,0.03607058371454711,1788.3897334902413,4,MB-500,14096.0,83.20671699223969,14.096
