dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
covtypeNorm,OzaBagAdwin,25,1,1,16,1800.0,119.96099853515625,72.0,15.004877090454102,67.72222222222221
elecNormNew,OzaBagASHT,25,1,1,556,43900.0,81.85700225830078,799.0,536.3010864257812,82.54669703872437
elecNormNew,OzaBagASHT,25,1,1,309,36539.0,119.92400360107422,297.0,304.68463134765625,83.44508607241578
GMSC,OzaBag,25,1,1,785,93887.0,120.00199890136719,950.0,782.378662109375,93.44531191751787
covtypeNorm,LeveragingBag,25,1,1,117,8135.0,120.00199890136719,14723.0,67.79053497314453,73.46035648432698
GMSC,OzaBagAdwin,25,1,1,361,43128.0,119.96199798583984,240.0,359.51385498046875,93.32452235206826
elecNormNew,OzaBag,25,1,1,577,44139.0,79.03399658203125,638.0,558.481201171875,82.70237205192686
airlines,OzaBagASHTExecutorRUNPER,25,2,1,23,2398.0,119.96499633789062,548.0,19.989164352416992,72.18515429524604
GMSC,OzaBagAdwinExecutorRUNPER,25,2,1,361,43128.0,119.96299743652344,919.0,359.5108642578125,93.41031348543869
airlines,StreamingRandomPatchesExecutorRUNPER,25,2,1,28,2328.0,120.00199890136719,9113.0,19.399677276611328,74.05498281786942
airlines,OzaBagExecutorRUNPER,25,2,1,182,7735.0,120.01300048828125,16152.0,64.45134735107422,64.26632191338074
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,2,1,5,600.0,119.94000244140625,275.0,5.002501010894775,77.16666666666666
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,12,1200.0,119.94999694824219,111.0,10.004168510437012,62.083333333333336
airlines,AdaptiveRandomForestSequential,25,1,1,58,2232.0,120.06800079345703,25320.0,18.589466094970703,72.62544802867383
GMSC,StreamingRandomPatchesExecutorRUNPER,25,2,1,88,10184.0,120.00599670410156,711.0,84.8624267578125,93.51924587588374
GMSC,OzaBagASHT,25,1,1,446,53311.0,119.9469985961914,242.0,444.45465087890625,93.33158260021384
covtypeNorm,AdaptiveRandomForestSequential,25,1,1,84,9582.0,120.01699829101562,2191.0,79.83869171142578,75.87142558964726
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,2,1,20,2400.0,119.98699951171875,72.0,20.002166748046875,86.95833333333334
GMSC,LeveragingBag,25,1,1,369,40198.0,120.00199890136719,6576.0,334.9777526855469,93.41509527837206
elecNormNew,AdaptiveRandomForestSequential,25,1,1,184,15653.0,120.0770034790039,12572.0,130.35801696777344,89.40139270427395
elecNormNew,StreamingRandomPatches,25,1,1,10,1200.0,119.95899963378906,102.0,10.00341796875,90.75
GMSC,StreamingRandomPatchesExecutorRUNPER,25,2,1,17,1800.0,119.96399688720703,121.0,15.004501342773438,94.33333333333334
GMSC,StreamingRandomPatches,25,1,1,88,10174.0,121.06099700927734,787.0,84.04027557373047,93.5423628857873
airlines,OzaBagAdwin,25,1,1,10,1198.0,119.9530029296875,183.0,9.987244606018066,75.12520868113522
