dataset,algorithm,ensemble_size,cores,batch_size,instances,time,acc,prec,recall,change
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,2335,43425.0,19.91900062561035,78.33896330809552,78.08810939091315,77.23213577888157,0
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,1366,45312.0,33.19200134277344,79.17900225354602,78.99846243814441,78.06488717230692,0
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,16,1800.0,120.19999694824219,69.48571428571428,?,?,0
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,2196,40425.0,20.95400047302246,75.58880936890046,?,49.443235816091786,0
airlines,OzaBagExecutorMAXChunk,25,4,50,966,24800.0,122.02999877929688,64.29090909090908,60.973894143444305,59.400360290842656,0
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,81,9585.0,120.00900268554688,77.35710540115365,65.12798487804312,?,0
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,2055,150000.0,73.12000274658203,93.48963210702341,78.42661022121547,53.047663123254175,0
GMSC,OzaBagExecutorMAXChunk,25,4,50,393,46722.0,119.91799926757812,93.44360644497772,75.32634391254341,52.99822790640898,0
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,365,43083.0,119.91500091552734,70.93444977241194,48.04936368677154,48.400065815971324,0
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,16,1800.0,119.947998046875,75.72222222222223,?,50.0,0
airlines,OzaBagExecutorMAXChunk,25,4,50,107,12588.0,120.0009994506836,62.76120593396076,62.41623999474781,59.86579358323547,0
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,627,74850.0,120.05500030517578,93.44251336898395,74.8354532687054,53.7360455214557,0
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,58,6600.0,119.99299621582031,46.71739130434783,40.42422859816409,?,0
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,80,8000.0,138.1739959716797,61.28333333333333,61.86053904123856,57.88199324121342,0
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,293,31502.0,119.88700103759766,66.98867873364517,35.686146691371576,33.95284328488648,0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,631,75100.0,120.02300262451172,81.71085942704863,57.49422187511948,58.868264168413134,0
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,811,39600.0,120.06099700927734,67.35777496839444,63.14537283159461,60.75423421074553,0
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,1462,45312.0,31.084999084472656,77.18468267428368,76.78033564473749,76.18937243561047,0
covtypeNorm,LBagExecutorMAXChunk,25,4,50,221,26356.0,119.92500305175781,79.08842089257205,63.92182678335556,?,511.0
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,72,8350.0,120.0989990234375,66.33734939759036,65.003895377303,61.46429589910449,0
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,47,5400.0,119.9739990234375,46.94117647058824,41.58109330496266,?,3.0
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,273,32346.0,119.90699768066406,79.2574931880109,80.44224715551668,77.08309086028666,0
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,411,49118.0,119.89299774169922,93.46332634003866,76.4452805461905,52.97748628707011,0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,639,40305.0,72.66200256347656,76.18848714267067,?,?,0
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,61,7200.0,119.99500274658203,47.05769230769231,?,?,0
airlines,OzaBagExecutorMAXChunk,25,4,2000,1019,26000.0,146.80999755859375,63.74583333333334,59.0020309190852,57.1487308280213,0
airlines,OzaBagExecutorMAXChunk,25,4,2000,113,13200.0,119.99700164794922,60.07142857142858,60.728449546507846,58.95908524214961,0
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,69,7788.0,120.00199890136719,61.9539932799173,?,?,0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,366,43229.0,119.93000030517578,68.75500254675107,47.06794894808691,?,0
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,75,9000.0,121.28399658203125,53.32941176470588,?,?,0
elecNormNew,LBagExecutorMAXChunk,25,4,2000,634,42879.0,72.01599884033203,76.0219183443822,75.76021524356985,74.78963542527688,22.0
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,680,81000.0,120.05799865722656,80.33043478260869,52.82388287113824,?,0
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,349,41331.0,119.96700286865234,75.05632131004577,54.85125612944331,?,0
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,308,35500.0,120.41300201416016,72.99142857142857,52.45858354314563,49.02678565062536,0
airlines,LBagExecutorMAXChunk,25,4,50,75,8550.0,120.52799987792969,62.50588235294118,59.89560219090424,57.60385017236078,130.0
airlines,LBagExecutorMAXChunk,25,4,2000,164,8000.0,790.3300170898438,57.43333333333334,56.07966389195735,53.70694497503641,4.0
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,39,4200.0,119.97799682617188,77.77272727272727,84.17026959307812,72.20216059405512,0
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,61,7200.0,119.98899841308594,60.75000000000001,60.2215192508671,55.94489065506464,0
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,146,17371.0,119.82599639892578,62.80007112797108,54.37817285646377,?,0
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,411,45200.0,120.13500213623047,68.8062015503876,65.80035657648548,60.72959511029406,0
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,310,37138.0,119.93099975585938,93.4938524590164,75.96574884424156,51.848591549295776,0
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,418,33500.0,123.5790023803711,64.89696969696969,62.40469276937607,60.740406151561956,0
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,630,75474.0,119.93699645996094,93.50708245525115,75.94841152524383,54.505148117869375,0
GMSC,LBagExecutorMAXChunk,25,4,50,1216,145300.0,120.00199890136719,93.35490533562822,72.64267159214496,52.59610741308847,2100.0
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,17,1800.0,119.95500183105469,75.72222222222223,?,50.0,0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,389,44835.0,117.94100189208984,80.4443452048677,80.29980008694346,79.41201240618658,0
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,424,48982.0,119.92900085449219,77.98731429057936,47.1210781989951,42.857264948718225,25.0
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,225,26955.0,119.88899993896484,81.62051663259618,81.51146153899533,80.67861769878309,0
elecNormNew,LBagExecutorMAXChunk,25,4,50,114,13179.0,120.00700378417969,83.10610099779116,82.91918113895387,82.79557672822098,259.0
elecNormNew,LBagExecutorMAXChunk,25,4,500,131,15574.0,119.8280029296875,79.34854716730794,79.14841428139421,78.89725494905542,31.0
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,45,5400.0,120.05899810791016,67.06542056074767,60.97549496220462,55.7660406885759,0
elecNormNew,LBagExecutorMAXChunk,25,4,2000,126,14975.0,119.81800079345703,77.7495183044316,77.66439276347806,77.31217941728681,8.0
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,1905,150000.0,79.26300048828125,93.51216216216216,78.63849038822453,53.497566153897644,0
airlines,LBagExecutorMAXChunk,25,4,2000,18,1800.0,119.9469985961914,75.72222222222223,?,50.0,0.0
elecNormNew,LBagExecutorMAXChunk,25,4,500,1186,42329.0,38.375,77.36737670037533,77.10530074699001,76.27278559233075,85.0
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,73,8400.0,119.99400329589844,45.21875,?,?,0
covtypeNorm,LBagExecutorMAXChunk,25,4,50,397,47270.0,120.0009994506836,85.38754764930114,66.13320607305225,?,929.0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,79,9000.0,121.28800201416016,52.90588235294118,?,?,0
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,282,33544.0,119.87300109863281,75.73548059852904,76.12640777008062,73.77464740290145,0
