,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
38,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,210,209.03659057617188,25080.0,119.97899627685548,5854.0,79.86443381180224,126,4.285,942.7,209.57141072097963,25158.0,514.1099990463258,0.02049880378972591,0
43,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,42,39.97433471679688,4797.0,120.0019989013672,62.0,73.71273712737127,126,3.572052401746725,818.0,39.94640523963682,4800.0,428.6534283900366,0.08935864673546728,0
16,OzaBagAdwin,covtypeNorm,1,1,379,214.2547607421875,25711.0,120.0019989013672,11398.0,78.27000116681576,125,4.045814977973568,918.3999999999999,374.0259091514587,44925.0,485.50588454191904,0.018883197251834585,0
41,OzaBagAdwin,covtypeNorm,1,1,210,205.9566192626953,24715.0,120.0009994506836,5423.0,77.13129678332996,125,4.042731277533039,917.6999999999998,209.59760059985004,25158.0,485.1317938145036,0.01962904284096717,0
81,OzaBagAdwin,covtypeNorm,1,1,42,39.97466659545898,4797.0,120.0009994506836,50.0,69.37669376693766,126,3.582456140350877,816.8,39.94574036933166,4800.0,429.8983173303436,0.08961816079431803,0
14,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,388,272.0765380859375,32650.0,120.00299835205078,8423.0,75.90505359877488,126,4.268421052631579,973.2,383.9871457590995,46123.0,512.2233245448062,0.015688310093255935,0
40,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,215,214.68997192382807,25757.0,119.9729995727539,2833.0,71.6348953682494,126,4.193421052631579,956.1,214.5594188894257,25757.0,503.09730215574564,0.019532449514918105,0
3,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,43,39.9900016784668,4799.0,120.00499725341795,41.0,68.72265055219837,126,3.5113537117903926,804.0999999999999,39.94540794247861,4800.0,421.379992539185,0.08780579131885498,0
94,OzaBagASHT,covtypeNorm,1,1,388,219.9898376464844,26399.0,120.0009994506836,10829.0,72.21106860108337,125,4.064125560538116,906.3,384.0063275330947,46123.0,487.69912915764365,0.018474151640503186,0
119,OzaBagASHT,covtypeNorm,1,1,215,214.6095123291016,25754.0,120.00399780273438,1063.0,71.69760037275763,125,4.018502202643171,912.1999999999998,214.58086875385305,25757.0,482.2363294962744,0.018724715752748092,0
