dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,methodology,instances,time,delay,out_rate,acc
GMSC,OzaBagASHTExecutorMAXChunk,25,4,75,7059,138180.0,22.476999282836914,12.0,6147.61767578125,93.31740342493032
GMSC,OzaBagExecutorMAXChunk,25,4,25,5762,148184.0,26.111000061035156,4.0,5675.15625,93.3976336233371
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,78,9000.0,119.99600219726562,15719.0,75.00250244140625,93.48571428571428
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,100,96,11300.0,119.81400299072266,693.0,94.31285095214844,76.5625
elecNormNew,LBagExecutorMAXChunk,25,4,25,572,45312.0,79.65799713134766,33.0,568.831787109375,90.20248636474044
GMSC,OzaBagExecutorMAXChunk,25,4,25,640,76672.0,119.97699737548828,22.0,639.0558471679688,93.26914295406213
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,3206,365509.0,119.8949966430664,616.0,3048.575927734375,77.67345512765846
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,100,24,2400.0,120.91300201416016,3421.0,19.848981857299805,74.86956521739131
airlines,OzaBagASHTExecutorMAXChunk,25,4,25,2812,22725.0,120.75399780273438,132.0,188.19252014160156,60.66079295154185
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,4000,138650.0,37.9119987487793,537.0,3657.153564453125,93.50823271130626
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,1407,165475.0,120.0199966430664,13.0,1378.7286376953125,82.02598972499244
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,100,277,32945.0,119.88899993896484,211.0,274.7958679199219,85.72994367483635
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,100,732,87400.0,120.02799987792969,123.0,728.1634521484375,93.48453608247422
covtypeNorm,OzaBagExecutorMAXChunk,25,4,100,1607,190000.0,120.01699829101562,48.0,1583.109130859375,80.78725645076355
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,75,38,4200.0,120.13400268554688,1269.0,34.960960388183594,91.95151515151515
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,3785,44099.0,12.432000160217285,14.0,3547.216796875,76.13793729710096
elecNormNew,OzaBagExecutorMAXChunk,25,4,75,2111,45312.0,21.503999710083008,27.0,2107.142822265625,77.58472047217985
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,1479,174700.0,120.01499938964844,25.0,1455.6513671875,80.98310907529344
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,23,2400.0,120.2249984741211,873.0,19.962570190429688,74.52631578947368
elecNormNew,OzaBagExecutorMAXChunk,25,4,100,458,45312.0,99.68599700927734,124.0,454.54730224609375,75.30522870034504
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,75,732,87375.0,120.04900360107422,92.0,727.8277587890625,93.50171821305841
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,121,14376.0,119.81500244140625,11293.0,119.98497772216797,66.25727213962507
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,2362,37369.0,19.29199981689453,979.0,1937.0205078125,84.03404110944612
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,2508,149769.0,59.99100112915039,165.0,2496.5244140625,93.66445812593372
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,6779,143259.0,22.225000381469727,7.0,6445.84912109375,93.36983010844291
GMSC,LBagExecutorMAXChunk,25,4,250,1015,121394.0,119.91300201416016,192.0,1012.3505859375,93.51350458957934
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,2312,272196.0,120.0009994506836,19.0,2268.281005859375,79.81230662952974
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,23,2400.0,120.45800018310547,1753.0,19.9239559173584,74.04255319148936
airlines,OzaBagAdwinExecutorMAXChunk,25,4,75,614,46500.0,120.00499725341797,193.0,387.4838562011719,85.3850296176629
GMSC,LBagExecutorMAXChunk,25,4,75,201,23960.0,119.88200378417969,223.0,199.86318969726562,93.48545111994976
elecNormNew,LBagExecutorMAXChunk,25,4,75,1155,43245.0,39.36899948120117,64.0,1098.453125,90.37062775075285
elecNormNew,OzaBagExecutorMAXChunk,25,4,250,476,45312.0,95.49099731445312,301.0,474.51593017578125,76.66104478274377
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,75,418,49717.0,119.9219970703125,106.0,414.57781982421875,93.56794649691793
covtypeNorm,LBagExecutorMAXChunk,25,4,50,66,7800.0,120.08899688720703,503.0,64.95182800292969,73.78064516129032
airlines,LBagExecutorMAXChunk,25,4,75,203,8844.0,120.0009994506836,1038.0,73.69938659667969,61.89987455810241
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,100,811,96800.0,120.0479965209961,103.0,806.3441772460938,93.52223371251293
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,481,57504.0,119.91899871826172,3207.0,479.523681640625,63.6080282502162
GMSC,LBagExecutorMAXChunk,25,4,250,1827,148813.0,82.43599700927734,130.0,1805.1944580078125,93.45597490626872
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,1983,45312.0,22.91699981689453,10.0,1977.22216796875,76.84103605891316
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,250,471,56306.0,119.94400024414062,325.0,469.43572998046875,93.6670472384758
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,112,8350.0,121.23799896240234,724.0,68.87279510498047,65.87951807228916
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,476,28000.0,122.10399627685547,8565.0,229.31272888183594,84.37692307692308
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,365,43250.0,120.03299713134766,106.0,360.3175964355469,88.45833333333334
covtypeNorm,LBagExecutorMAXChunk,25,4,25,58,6600.0,120.0979995727539,283.0,54.95512008666992,74.26615969581749
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,75,514,58725.0,120.03700256347656,129.0,489.2241516113281,88.85080988917306
airlines,OzaBagExecutorMAXChunk,25,4,100,2845,245623.0,120.0009994506836,48.0,2046.84130859375,63.413203650981785
airlines,OzaBagASHTExecutorMAXChunk,25,4,75,3916,142950.0,120.0459976196289,62.0,1190.7935791015625,67.09221347331584
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,250,206,24000.0,120.10800170898438,1170.0,199.82015991210938,86.94736842105263
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,1257,45312.0,36.202999114990234,30.0,1251.6090087890625,85.55963059520127
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,27,3000.0,127.95700073242188,15675.0,23.445375442504883,72.36
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,671,39500.0,67.81199645996094,828.0,582.4927978515625,88.41794871794872
airlines,OzaBagExecutorMAXChunk,25,4,2000,5592,288000.0,120.33999633789062,830.0,2393.21923828125,60.79755244755245
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,250,806,95750.0,121.35700225830078,275.0,788.9944458007812,93.517277486911
airlines,OzaBagAdwinExecutorMAXChunk,25,4,250,350,41750.0,120.00800323486328,699.0,347.8934631347656,86.42168674698794
airlines,LBagExecutorMAXChunk,25,4,100,114,8500.0,125.70800018310547,1469.0,67.61701965332031,62.095238095238095
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,22,2400.0,121.06099700927734,837.0,19.824716567993164,72.58947368421053
GMSC,OzaBagASHTExecutorMAXChunk,25,4,75,3921,150000.0,38.35100173950195,15.0,3911.24072265625,93.25596131399033
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,362,43128.0,119.91200256347656,43.0,359.66375732421875,93.40649142751086
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,2663,312000.0,120.01499938964844,17.0,2599.675048828125,79.38002885077738
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,22,2400.0,120.31600189208984,1649.0,19.947471618652344,73.06382978723404
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,100,431,45312.0,105.50599670410156,129.0,429.47320556640625,77.3046978678227
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,117,8400.0,120.27999877929688,714.0,69.83705139160156,66.09580838323353
airlines,OzaBagAdwinExecutorMAXChunk,25,4,100,341,40700.0,120.17500305175781,284.0,338.6727600097656,86.18226600985221
airlines,LBagExecutorMAXChunk,25,4,250,24,2400.0,119.95700073242188,7681.0,20.007169723510742,71.20930232558139
elecNormNew,LBagExecutorMAXChunk,25,4,2000,710,42240.0,64.30799865722656,2476.0,656.8389892578125,87.09244532803181
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,22,2400.0,120.1729965209961,1471.0,19.971208572387695,79.36170212765957
GMSC,OzaBagASHTExecutorMAXChunk,25,4,100,6951,144391.0,21.566999435424805,14.0,6694.9970703125,93.3647975272193
covtypeNorm,LBagExecutorMAXChunk,25,4,50,601,71050.0,120.02100372314453,77.0,591.979736328125,90.32816901408451
GMSC,OzaBagExecutorMAXChunk,25,4,500,4380,147818.0,34.30400085449219,95.0,4309.06005859375,93.29274087348458
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,2436,77500.0,120.26799774169922,774.0,644.3942260742188,61.789610389610395
GMSC,OzaBagExecutorMAXChunk,25,4,100,763,91000.0,120.00800323486328,76.0,758.2827758789062,93.44444444444444
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,418,49500.0,120.4260025024414,1009.0,411.0408020019531,93.45714285714286
GMSC,LBagExecutorMAXChunk,25,4,25,1656,147985.0,90.8949966430664,14.0,1628.08740234375,93.32522303325223
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,444,48000.0,120.36499786376953,4091.0,398.7870178222656,89.80434782608697
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,1437,44322.0,31.509000778198242,296.0,1406.6456298828125,85.59171192551686
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,739,87950.0,120.00199890136719,52.0,732.9044799804688,93.53583617747441
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,250,274,32346.0,119.86699676513672,557.0,269.8490905761719,85.24738285144566
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,353,41930.0,119.91400146484375,3556.0,349.6672668457031,72.32156273478587
