,index,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
438,438,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,42,39.976680755615234,4800.0,120.06999969482422,715.0,81.34736842105264,123,2.4287822747137597,0.0,19.97469871496105,2400.0,291.6238869836756,0.06075497645493242,0
20,20,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,37,34.98891830444336,4200.0,120.03800201416016,817.0,81.87951807228916,124,4.322222222222222,972.5,34.95135935822647,4200.0,518.8309198167589,0.12353117138494259,0
213,213,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,23,19.9931697845459,2400.0,120.04100036621094,1365.0,80.2127659574468,124,2.4287822747137597,0.0,,,291.5534539283611,0.12148060580348378,0
119,119,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,4,19.991668701171875,2400.0,120.0500030517578,1360.0,78.17021276595744,123,2.4287822747137597,0.0,19.975031210986266,2400.0,291.5753194914421,0.12148971645476754,0
120,120,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,4,19.991668701171875,2400.0,120.0500030517578,1360.0,78.17021276595744,123,2.4287822747137597,0.0,19.975031210986266,2400.0,291.5753194914421,0.12148971645476754,0
264,264,OzaBagExecutorMAXChunk,elecNormNew,4,2000,2515,2102.497314453125,38728.0,18.420000076293945,924.0,75.83315181877587,23,5.644186046511629,242.70000000000002,2481.3537046163956,45312.0,103.96590740736143,0.0026845152707953273,0
260,260,OzaBagExecutorMAXChunk,elecNormNew,4,2000,1397,1327.291259765625,43129.0,32.49399948120117,1265.0,75.86374577548688,38,5.1171428571428565,358.2,1386.451257572976,45312.0,166.27643734523227,0.003855327908025511,0
196,196,OzaBagExecutorMAXChunk,elecNormNew,4,2000,852,832.153564453125,44437.0,53.400001525878906,1721.0,74.588213115913,58,2.4287822747137597,0.0,845.5782185977941,45312.0,129.6969771757424,0.0029186708638238947,0
11,11,OzaBagExecutorMAXChunk,elecNormNew,4,2000,473,468.7092590332031,45312.0,96.67400360107422,2615.0,75.8912079793129,103,2.4287822747137597,0.0,467.78989098116944,45312.0,234.80010637190324,0.005181852630029645,0
42,42,OzaBagExecutorMAXChunk,elecNormNew,4,2000,279,274.8417053222656,32945.0,119.86900329589844,4160.0,76.30958151559219,126,4.2,961.8,274.41360698340776,32945.0,503.44981384277344,0.015281524171885672,0
298,298,OzaBagExecutorMAXChunk,elecNormNew,4,2000,94,89.9909896850586,10782.0,119.81199645996094,11697.0,80.47141881120474,125,2.4287822747137597,0.0,89.84850252495792,10782.0,290.9972533000209,0.026989172073828685,0
12,12,OzaBagExecutorMAXChunk,elecNormNew,4,500,2632,1828.0867919921875,37282.0,20.393999099731445,270.0,76.73862215213964,26,5.226530612244899,256.1,2594.1489666227744,45312.0,106.5898606008413,0.0028590166997704337,0
403,403,OzaBagExecutorMAXChunk,elecNormNew,4,500,1462,1413.058837890625,43932.0,31.09000015258789,301.0,77.46131884324922,36,4.992424242424241,329.49999999999994,1448.7786161913289,45312.0,155.21447045875314,0.003533061787734525,0
6,6,OzaBagExecutorMAXChunk,elecNormNew,4,500,852,848.507568359375,45312.0,53.402000427246094,410.0,77.4390788181737,59,2.4287822747137597,0.0,845.5782185977941,45312.0,129.70183207195194,0.0028624168448082615,0
186,186,OzaBagExecutorMAXChunk,elecNormNew,4,500,473,468.7626037597656,45312.0,96.66300201416016,652.0,77.81397839864323,102,2.4287822747137597,0.0,467.82852895019414,45312.0,234.77338591261264,0.005181262930627927,0
274,274,OzaBagExecutorMAXChunk,elecNormNew,4,500,292,289.8185729980469,34742.0,119.875,998.0,77.25600140178727,128,4.216740088105726,957.1999999999998,289.3695704683452,34742.0,505.4817180616739,0.01454958603597012,0
300,300,OzaBagExecutorMAXChunk,elecNormNew,4,500,94,89.98798370361328,10782.0,119.81600189208984,2964.0,81.36549309472865,125,2.4287822747137597,0.0,89.84625640598308,10782.0,291.0069816225781,0.0269900743482265,0
69,69,OzaBagExecutorMAXChunk,elecNormNew,4,50,2459,2316.42626953125,42884.0,18.51300048828125,21.0,78.8299014801326,24,5.443478260869566,250.40000000000003,2426.345381526104,45312.0,100.77511570142664,0.002349946733080558,0
259,259,OzaBagExecutorMAXChunk,elecNormNew,4,50,1366,1363.91552734375,45312.0,33.22200012207031,28.0,78.70399010207237,38,4.815714285714286,337.1,1360.2305475504324,45312.0,159.98766058785574,0.003530801125261647,0
205,205,OzaBagExecutorMAXChunk,elecNormNew,4,50,852,848.1105346679688,45312.0,53.42699813842773,35.0,79.18563033007821,59,2.4287822747137597,0.0,845.4204526372745,45312.0,129.7625460697783,0.002863756754717918,0
206,206,OzaBagExecutorMAXChunk,elecNormNew,4,50,852,848.1105346679688,45312.0,53.42699813842773,35.0,79.18563033007821,59,2.4287822747137597,0.0,845.4204526372745,45312.0,129.7625460697783,0.002863756754717918,0
36,36,OzaBagExecutorMAXChunk,elecNormNew,4,50,473,468.7335205078125,45312.0,96.66899871826172,61.0,78.46758870575758,102,2.4287822747137597,0.0,467.78023248611487,45312.0,234.78795060124122,0.005181584361785867,0
37,37,OzaBagExecutorMAXChunk,elecNormNew,4,50,473,468.7335205078125,45312.0,96.66899871826172,61.0,78.46758870575758,102,2.4287822747137597,0.0,467.82852895019414,45312.0,234.78795060124122,0.005181584361785867,0
228,228,OzaBagExecutorMAXChunk,elecNormNew,4,50,273,269.7950744628906,32346.0,119.89099884033205,99.0,78.92308645033441,126,4.178508771929825,952.7,269.4152923538231,32346.0,500.9655903297559,0.015487713792424284,0
161,161,OzaBagExecutorMAXChunk,elecNormNew,4,50,94,89.98648071289062,10782.0,119.81800079345705,287.0,84.08497950055907,125,2.4287822747137597,0.0,89.84475905572175,10782.0,291.0118365187877,0.02699052462611646,0
162,162,OzaBagExecutorMAXChunk,elecNormNew,4,50,94,89.98648071289062,10782.0,119.81800079345705,287.0,84.08497950055907,125,2.4287822747137597,0.0,89.84550772461377,10782.0,291.0118365187877,0.02699052462611646,0
295,295,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,2196,1712.8165283203125,38636.0,22.55699920654297,1143.0,75.05459111256687,28,5.535849056603772,293.3999999999999,2171.4669094742894,45312.0,124.87214277735293,0.003232015290851872,0
409,409,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,1220,1114.56396484375,41425.0,37.16699981689453,1482.0,75.88839568801522,43,4.946835443037977,390.8000000000002,1213.0752549995984,45312.0,183.85903200559986,0.004438359251794807,0
163,163,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,668,641.9896850585938,44088.0,68.67400360107422,2126.0,76.47547994677818,73,2.4287822747137597,0.0,662.4464554611775,45312.0,166.79420267991796,0.003783210911810877,0
221,221,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,371,369.67291259765625,44326.0,119.90599822998048,3342.0,76.41402447668099,126,2.4287822747137597,0.0,369.0849896333797,44326.0,291.22556313283604,0.006570084445536165,0
95,95,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,244,239.8758544921875,28752.0,119.86199951171876,4750.0,77.190490430622,126,4.209649122807018,959.8,239.50020824656394,28752.0,504.5769611024021,0.017549282175236578,0
316,316,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,74,69.88875579833984,8387.0,120.00499725341795,15143.0,80.52293721622044,126,2.4287822747137597,0.0,69.88643454386622,8400.0,291.46601020617493,0.034752117587477635,0
192,192,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,2335,1648.56005859375,42246.0,25.625999450683597,301.0,77.77272073971159,31,5.4105263157894745,308.40000000000003,2303.3753558357057,45312.0,138.65014439633023,0.0032819709415407433,0
398,398,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,1297,1287.6199951171875,45077.0,35.007999420166016,318.0,78.1053009399466,40,5.158108108108109,381.70000000000005,1290.940170940171,45312.0,180.5750456578023,0.00400592421096795,0
407,407,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,668,664.2137451171875,45312.0,68.21900177001953,508.0,77.36543782915291,73,2.4287822747137597,0.0,662.33994036134,45312.0,165.68910229769003,0.003656627434182778,0
362,362,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,371,369.6605529785156,44326.0,119.91000366210938,824.0,77.55670150139187,126,2.4287822747137597,0.0,369.0849896333797,44326.0,291.2352914553933,0.006570303917686985,0
452,452,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,259,254.6428985595703,30549.0,119.96800231933594,1138.0,78.60161735831475,126,4.3,984.7,254.4689712619742,30549.0,515.8624099731445,0.01688639267973238,0
85,85,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,74,69.88758850097656,8387.0,120.00700378417967,3793.0,79.8529225307468,126,2.4287822747137597,0.0,69.88469026106924,8400.0,291.47088363252266,0.03475269865655451,0
110,110,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,2029,1857.3944091796875,43242.0,23.2810001373291,26.0,79.42674569364698,29,5.542592592592592,299.29999999999995,2016.824676191748,45312.0,129.0370989093074,0.0029840687042529805,0
50,50,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,1127,1121.223388671875,45312.0,40.41299819946289,29.0,79.84622862445319,45,5.0426829268292686,413.50000000000006,1116.7192429022082,45312.0,203.7899360424135,0.004497482698676145,0
14,14,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,668,663.8732299804688,45312.0,68.25399780273438,49.0,79.38005390835579,73,2.4287822747137597,0.0,662.4464554611775,45312.0,165.77410004163315,0.0036585032671617485,0
15,15,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,668,663.8732299804688,45312.0,68.25399780273438,49.0,79.38005390835579,73,2.4287822747137597,0.0,662.3980352600648,45312.0,165.77410004163315,0.0036585032671617485,0
73,73,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,371,369.6451721191406,44326.0,119.91500091552734,78.0,80.01400307164153,126,2.4287822747137597,0.0,369.1003563934317,44326.0,291.2474286959171,0.00657057773532277,0
74,74,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,371,369.6451721191406,44326.0,119.91500091552734,78.0,80.01400307164153,126,2.4287822747137597,0.0,369.1034298989933,44326.0,291.2474286959171,0.00657057773532277,0
413,413,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,225,224.86297607421875,26955.0,119.8730010986328,115.0,81.69485225794462,126,4.31353711790393,987.8000000000001,224.52957493065446,26955.0,517.0766396734912,0.019182958251659846,0
395,395,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,74,69.88642120361328,8387.0,120.00900268554688,371.0,84.20295070169126,126,2.4287822747137597,0.0,69.88643454386622,8400.0,291.4757385287322,0.03475327751624326,0
396,396,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,74,69.88642120361328,8387.0,120.00900268554688,371.0,84.20295070169126,126,2.4287822747137597,0.0,69.88410885281908,8400.0,291.4757385287322,0.03475327751624326,0
364,364,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,2541,2246.26416015625,41037.0,18.268999099731445,857.0,74.02208161487819,24,5.604444444444444,252.2,2507.720405113731,45312.0,102.38759051005044,0.002495006713698624,0
202,202,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,1411,1338.6202392578125,42959.0,32.09199905395508,1258.0,75.65614394882687,38,5.107142857142858,357.50000000000006,1403.673987794678,45312.0,163.89842373984203,0.003815229026277195,0
329,329,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,320,319.7704467773437,38336.0,119.88600158691406,3642.0,75.87516512549539,125,2.4287822747137597,0.0,319.27510160570324,38336.0,291.17699564060257,0.007595393250224399,0
415,415,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,282,279.83648681640625,33544.0,119.87000274658205,4185.0,76.66751204666498,126,4.214035087719298,960.7999999999998,279.402945292197,33544.0,505.1363975391053,0.015058919554588162,0
289,289,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,178,174.94888305664062,20965.0,119.83499908447266,6265.0,77.69575533878196,126,2.4287822747137597,0.0,174.6748539863193,20965.0,291.05312166670683,0.013882810477782344,0
122,122,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,35,35.00787734985352,4200.0,119.9729995727539,29476.0,81.68181818181817,126,2.4287822747137597,0.0,34.95165021719954,4200.0,291.3882948065462,0.06937816543013005,0
236,236,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,2689,1932.8648681640625,35758.0,18.5,256.0,77.27891542345,23,5.386363636363637,237.00000000000003,2656.3489271895883,45312.0,99.64772727272728,0.0027867254117324033,0
266,266,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,1494,1476.1671142578125,44998.0,30.482999801635746,275.0,77.42145714414131,37,4.916176470588235,334.3,1477.3082942097026,45312.0,149.8598063777475,0.003330365935769312,0
305,305,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,320,319.7491149902344,38336.0,119.8939971923828,904.0,76.30034887408817,126,2.4287822747137597,0.0,319.245854950326,38336.0,291.1964152254406,0.0075958998128506,0
272,272,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,298,294.8105163574219,35341.0,119.8769989013672,980.0,77.04715708504348,125,4.248458149779735,964.3999999999999,294.3513459488273,35341.0,509.2924129536498,0.014410809341944194,0
294,294,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,178,174.9459686279297,20965.0,119.83699798583984,1567.0,79.18397263620815,125,2.4287822747137597,0.0,174.6748539863193,20965.0,291.05797656291634,0.013883042049268607,0
346,346,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,35,35.00554275512695,4200.0,119.9810028076172,7332.0,81.08108108108108,126,2.4287822747137597,0.0,34.95077765480282,4200.0,291.4077329215225,0.06938279355274345,0
440,440,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,2357,2013.2979736328125,43300.0,21.506999969482425,24.0,79.57225433526011,26,5.2924999999999995,211.7,2326.5557609365374,45312.0,113.82579733848573,0.0026287713011197626,0
275,275,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,1309,1303.2298583984375,45312.0,34.76900100708008,29.0,79.76448234722284,41,4.850666666666666,363.79999999999995,1297.4830341035993,45312.0,168.6528342183431,0.0037220346534768516,0
124,124,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,320,319.7731018066406,38336.0,119.88500213623048,85.0,77.103902209685,126,2.4287822747137597,0.0,319.2564894777605,38336.0,291.1745681924978,0.007595329929896124,0
125,125,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,320,319.7731018066406,38336.0,119.88500213623048,85.0,77.103902209685,126,2.4287822747137597,0.0,319.2830788963013,38336.0,291.1745681924978,0.007595329929896124,0
273,273,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,261,259.82867431640625,31148.0,119.87899780273438,103.0,79.46813299890668,125,4.199999999999999,957.5999999999999,259.4391091046902,31148.0,503.4917907714843,0.0161644982269001,0
82,82,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,178,174.925537109375,20965.0,119.85099792480467,142.0,80.94190772173081,125,2.4287822747137597,0.0,174.66757756523478,20965.0,291.0919793665212,0.013884663933533088,0
83,83,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,178,174.925537109375,20965.0,119.85099792480467,142.0,80.94190772173081,125,2.4287822747137597,0.0,174.6661223537645,20965.0,291.0919793665212,0.013884663933533088,0
425,425,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,35,35.00116729736328,4200.0,119.99600219726562,733.0,83.80722891566265,126,2.4287822747137597,0.0,34.95077765480282,4200.0,291.44416317323214,0.06939146742219812,0
426,426,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,35,35.00116729736328,4200.0,119.99600219726562,733.0,83.80722891566265,126,2.4287822747137597,0.0,34.95135935822647,4200.0,291.44416317323214,0.06939146742219812,0
111,111,LBagExecutorMAXChunk,elecNormNew,4,2000,1142,1003.1934204101562,39896.0,39.76900100708008,1973.0,75.44595735697699,46,5.97294117647059,507.7000000000001,1134.0758353147291,45312.0,237.53790366228895,0.005953927803847227,0
269,269,LBagExecutorMAXChunk,elecNormNew,4,2000,634,602.39111328125,43383.0,72.01799774169922,2647.0,75.79199188072397,78,5.06013986013986,723.6,627.4857364426965,45312.0,364.42114102023464,0.008400090842501318,0
169,169,LBagExecutorMAXChunk,elecNormNew,4,2000,303,298.369873046875,35765.0,119.86799621582033,4555.0,74.90300607137569,127,2.4287822747137597,0.0,299.35281819771944,35940.0,291.13326451444044,0.008140172361650789,0
400,400,LBagExecutorMAXChunk,elecNormNew,4,2000,168,164.9559326171875,19767.0,119.83200073242188,7459.0,77.57640569595317,125,2.4287822747137597,0.0,164.6975504082653,19767.0,291.0458393223925,0.014723824521798578,0
301,301,LBagExecutorMAXChunk,elecNormNew,4,2000,126,124.97809600830078,14975.0,119.8209991455078,9359.0,78.01926782273603,125,4.407079646017699,996.0,124.78126822764769,14975.0,528.0606864996715,0.03526281712852564,0
323,323,LBagExecutorMAXChunk,elecNormNew,4,2000,33,30.008251190185547,3600.0,119.96700286865234,35087.0,74.8125,127,2.4287822747137597,0.0,29.959803929727617,3600.0,291.3737301179176,0.08093714725497711,0
303,303,LBagExecutorMAXChunk,elecNormNew,4,500,1186,1008.2568359375,40663.0,40.33000183105469,492.0,77.26763438986131,45,5.766216216216216,426.69999999999993,1175.1951655989833,45312.0,232.5515105582572,0.005718995414953574,0
231,231,LBagExecutorMAXChunk,elecNormNew,4,500,658,632.3958129882812,44004.0,69.58300018310547,680.0,77.68021331371828,75,5.097810218978103,698.4000000000001,652.8260023916206,45312.0,354.7209294005903,0.008061106476697352,0
135,135,LBagExecutorMAXChunk,elecNormNew,4,500,303,299.7847900390625,35940.0,119.88600158691406,1091.0,77.25733634311513,125,2.4287822747137597,0.0,299.32040775534676,35940.0,291.17699564060257,0.00810175280023936,0
350,350,LBagExecutorMAXChunk,elecNormNew,4,500,168,164.96144104003906,19767.0,119.8280029296875,1838.0,79.47786370478019,126,2.4287822747137597,0.0,164.69617816882047,19767.0,291.0361295299735,0.014723333309554991,0
137,137,LBagExecutorMAXChunk,elecNormNew,4,500,131,129.96636962890625,15574.0,119.83100128173828,2316.0,79.2490380788112,125,4.390748898678413,996.6999999999998,129.76170638226964,15574.0,526.1478369053239,0.03378373166208577,0
57,57,LBagExecutorMAXChunk,elecNormNew,4,500,33,30.00625228881836,3600.0,119.9749984741211,9264.0,78.64516129032259,126,2.4287822747137597,0.0,29.958806640868804,3600.0,291.3931497027557,0.0809425415840988,0
299,299,LBagExecutorMAXChunk,elecNormNew,4,50,1029,973.8679809570312,43230.0,44.38999938964844,49.0,81.84807781380269,49,5.9911111111111115,539.2,1016.4199192462988,45312.0,265.9454185655382,0.006151871815071436,0
432,432,LBagExecutorMAXChunk,elecNormNew,4,50,571,568.774658203125,45312.0,79.66600036621094,69.0,81.12986611285406,85,5.122077922077922,788.8,567.591943080469,45312.0,408.05546161602064,0.009005461282133224,0
281,281,LBagExecutorMAXChunk,elecNormNew,4,50,303,299.7597961425781,35940.0,119.89600372314452,98.0,80.59348007801616,126,2.4287822747137597,0.0,299.3154221563369,35940.0,291.20128865178833,0.008102428732659664,0
282,282,LBagExecutorMAXChunk,elecNormNew,4,50,303,299.7597961425781,35940.0,119.89600372314452,98.0,80.59348007801616,126,2.4287822747137597,0.0,299.3328724795323,35940.0,291.20128865178833,0.008102428732659664,0
59,59,LBagExecutorMAXChunk,elecNormNew,4,50,168,164.8981475830078,19767.0,119.8740005493164,180.0,83.16173860120708,126,2.4287822747137597,0.0,24.968373393701313,3000.0,291.1478477332072,0.014728985062640117,0
60,60,LBagExecutorMAXChunk,elecNormNew,4,50,168,164.8981475830078,19767.0,119.8740005493164,180.0,83.16173860120708,126,2.4287822747137597,0.0,164.69617816882047,19767.0,291.1478477332072,0.014728985062640117,0
61,61,LBagExecutorMAXChunk,elecNormNew,4,50,168,164.8981475830078,19767.0,119.8740005493164,180.0,83.16173860120708,126,2.4287822747137597,0.0,164.69068943970007,19767.0,291.1478477332072,0.014728985062640117,0
405,405,LBagExecutorMAXChunk,elecNormNew,4,50,114,109.98714447021484,13178.0,119.81400299072266,264.0,81.98507007922,126,4.325892857142857,969.0,109.8139213186337,13178.0,518.30253972326,0.03933089541078009,0
210,210,LBagExecutorMAXChunk,elecNormNew,4,50,33,30.00275039672852,3600.0,119.98899841308594,880.0,80.8169014084507,9353,2.4287822747137597,0.0,29.959803929727617,3600.0,291.4271525063606,0.08095198680732238,0
211,211,LBagExecutorMAXChunk,elecNormNew,4,50,33,30.00275039672852,3600.0,119.98899841308594,880.0,80.8169014084507,9353,2.4287822747137597,0.0,29.959305276998744,3600.0,291.4271525063606,0.08095198680732238,0
212,212,LBagExecutorMAXChunk,elecNormNew,4,50,33,30.00275039672852,3600.0,119.98899841308594,880.0,80.8169014084507,9353,2.4287822747137597,0.0,29.959803929727617,3600.0,291.4271525063606,0.08095198680732238,0
365,365,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,639,569.8695678710938,40940.0,71.84100341796875,3220.0,76.34052388289676,77,5.867857142857143,821.5,632.8314851540459,45312.0,421.55274505615233,0.010296842820130736,0
54,54,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,355,346.1256103515625,41497.0,119.88999938964844,4524.0,76.79823784084867,125,5.064035087719298,1154.6,354.1751680143905,42529.0,607.127163575825,0.014630627842394028,0
19,19,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,192,189.93975830078125,22762.0,119.83799743652344,7404.0,78.65812542144303,125,2.4287822747137597,0.0,189.64224418042758,22762.0,291.0604040110211,0.012787119058563444,0
256,256,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,107,104.98159790039062,12579.0,119.8209991455078,12287.0,79.41204272615559,125,2.4287822747137597,0.0,104.81713871459641,12579.0,291.0191188631019,0.023135314322529764,0
24,24,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,71,70.0,8400.0,120.0,17577.0,78.71875,125,4.423893805309734,999.8,69.88701599081485,8400.0,530.8672566371681,0.06319848293299621,0
243,243,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,21,20.0068359375,2400.0,119.95899963378906,53406.0,67.25,125,2.4287822747137597,0.0,19.975031210986266,2400.0,291.3542920029413,0.12139762166789221,0
177,177,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,718,611.75048828125,39494.0,64.55899810791016,815.0,77.24008821870031,69,5.836507936507937,735.4000000000001,712.4640324533405,45312.0,376.79910482981853,0.009540667059042348,0
237,237,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,399,393.89007568359375,45256.0,114.8949966430664,1031.0,77.86218607560997,119,5.195833333333333,1122.3,393.733218633508,45312.0,596.9752533912658,0.013191074186655157,0
261,261,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,192,189.9508514404297,22762.0,119.83100128173828,1850.0,79.81762644865691,125,2.4287822747137597,0.0,189.64540425248285,22762.0,291.04341187428776,0.012786372545219566,0
31,31,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,107,104.94831085205078,12579.0,119.85900115966795,3086.0,80.0562960509976,124,2.4287822747137597,0.0,104.8197590120494,12579.0,291.1114174814975,0.023142651838897965,0
356,356,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,79,74.87895965576172,8986.0,120.00700378417967,4056.0,78.78859297666745,125,4.390308370044052,996.5999999999999,74.87583091373473,9000.0,526.8677531775922,0.05863206690157937,0
172,172,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,21,20.005836486816406,2400.0,119.96499633789062,14017.0,74.63157894736842,124,2.4287822747137597,0.0,19.97469871496105,2400.0,291.3688566915699,0.12140369028815412,0
