,index,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
508,508,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,576,571.1596069335938,68550.0,120.0189971923828,84.0,125,4.857268722466962,1102.6000000000004,573.2439022360549,68885.0,582.9645211644112,0.008504223503492505,0
499,499,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,320,319.5731811523437,38336.0,119.95999908447266,138.0,126,4.651315789473683,1060.4999999999998,319.19800834297797,38336.0,557.9718378468563,0.014554774568208896,0
500,500,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,320,319.5731811523437,38336.0,119.95999908447266,138.0,126,4.651315789473683,1060.4999999999998,319.2299044875051,38336.0,557.9718378468563,0.014554774568208896,0
501,501,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,320,319.5731811523437,38336.0,119.95999908447266,138.0,126,4.651315789473683,1060.4999999999998,319.1900353027376,38336.0,557.9718378468563,0.014554774568208896,0
502,502,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,320,319.5731811523437,38336.0,119.95999908447266,138.0,126,4.651315789473683,1060.4999999999998,319.18206266079414,38336.0,557.9718378468563,0.014554774568208896,0
503,503,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,320,319.5731811523437,38336.0,119.95999908447266,138.0,126,4.651315789473683,1060.4999999999998,319.2166136526388,38336.0,557.9718378468563,0.014554774568208896,0
428,428,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,64,59.94105911254883,7200.0,120.11799621582033,505.0,126,4.076419213973798,933.4999999999999,59.90614703630978,7200.0,489.65130771820196,0.0680071260719725,0
429,429,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,64,59.94105911254883,7200.0,120.11799621582033,505.0,126,4.076419213973798,933.4999999999999,59.904651762611174,7200.0,489.65130771820196,0.0680071260719725,0
430,430,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,64,59.94105911254883,7200.0,120.11799621582033,505.0,126,4.076419213973798,933.4999999999999,59.90714392691328,7200.0,489.65130771820196,0.0680071260719725,0
431,431,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,64,59.94105911254883,7200.0,120.11799621582033,505.0,126,4.076419213973798,933.4999999999999,59.90863932502933,7200.0,489.65130771820196,0.0680071260719725,0
365,365,LBagExecutorMAXChunk,covtypeNorm,4,2000,423,380.00823974609375,46000.0,121.0500030517578,4901.0,126,5.187280701754386,1182.6999999999998,418.93343324590984,50316.0,627.9203447776927,0.013650442277775928,0
459,459,LBagExecutorMAXChunk,covtypeNorm,4,2000,235,229.53265380859372,28000.0,121.98699951171876,7584.0,128,4.824568965517241,1119.2999999999997,234.5047603974911,28153.0,588.5346920408051,0.021019096144314468,0
258,258,LBagExecutorMAXChunk,covtypeNorm,4,2000,47,45.011627197265625,5400.0,119.96900177001952,27044.0,129,4.061135371179038,929.9999999999998,44.938957915498115,5400.0,487.21035653326686,0.09022414009875313,0
367,367,LBagExecutorMAXChunk,covtypeNorm,4,500,436,423.08111572265625,50749.0,119.95099639892578,1083.0,125,5.153744493392071,1169.9,433.82671239718957,52113.0,618.1967871678559,0.012181457509859423,0
368,368,LBagExecutorMAXChunk,covtypeNorm,4,500,436,423.08111572265625,50749.0,119.95099639892578,1083.0,125,5.153744493392071,1169.9,433.82310093652444,52113.0,618.1967871678559,0.012181457509859423,0
369,369,LBagExecutorMAXChunk,covtypeNorm,4,500,436,423.08111572265625,50749.0,119.95099639892578,1083.0,125,5.153744493392071,1169.9,433.78337883731774,52113.0,618.1967871678559,0.012181457509859423,0
466,466,LBagExecutorMAXChunk,covtypeNorm,4,500,242,239.88986206054688,28752.0,119.8550033569336,1801.0,125,4.816299559471364,1093.2999999999997,239.4842492795149,28752.0,577.2575998684382,0.020077128543003555,0
467,467,LBagExecutorMAXChunk,covtypeNorm,4,500,242,239.88986206054688,28752.0,119.8550033569336,1801.0,125,4.816299559471364,1093.2999999999997,239.4862440340838,28752.0,577.2575998684382,0.020077128543003555,0
468,468,LBagExecutorMAXChunk,covtypeNorm,4,500,242,239.88986206054688,28752.0,119.8550033569336,1801.0,125,4.816299559471364,1093.2999999999997,239.5121788677485,28752.0,577.2575998684382,0.020077128543003555,0
20,20,LBagExecutorMAXChunk,covtypeNorm,4,500,48,45.009376525878906,5400.0,119.9749984741211,7012.0,127,4.1117647058823525,908.6999999999999,44.93671412760363,5400.0,493.30896431418023,0.09135351191003338,0
21,21,LBagExecutorMAXChunk,covtypeNorm,4,500,48,45.009376525878906,5400.0,119.9749984741211,7012.0,127,4.1117647058823525,908.6999999999999,44.93820996130321,5400.0,493.30896431418023,0.09135351191003338,0
22,22,LBagExecutorMAXChunk,covtypeNorm,4,500,48,45.009376525878906,5400.0,119.9749984741211,7012.0,127,4.1117647058823525,908.6999999999999,44.93820996130321,5400.0,493.30896431418023,0.09135351191003338,0
385,385,LBagExecutorMAXChunk,covtypeNorm,4,50,401,399.13671875,47900.0,120.00900268554688,114.0,124,5.311555555555556,1195.1,398.8945493290713,47920.0,637.434484931098,0.013307609288749437,0
386,386,LBagExecutorMAXChunk,covtypeNorm,4,50,401,399.13671875,47900.0,120.00900268554688,114.0,124,5.311555555555556,1195.1,398.94768390555794,47920.0,637.434484931098,0.013307609288749437,0
387,387,LBagExecutorMAXChunk,covtypeNorm,4,50,401,399.13671875,47900.0,120.00900268554688,114.0,124,5.311555555555556,1195.1,398.9576482145979,47920.0,637.434484931098,0.013307609288749437,0
388,388,LBagExecutorMAXChunk,covtypeNorm,4,50,401,399.13671875,47900.0,120.00900268554688,114.0,124,5.311555555555556,1195.1,398.9144731365399,47920.0,637.434484931098,0.013307609288749437,0
389,389,LBagExecutorMAXChunk,covtypeNorm,4,50,401,399.13671875,47900.0,120.00900268554688,114.0,124,5.311555555555556,1195.1,398.9111523637484,47920.0,637.434484931098,0.013307609288749437,0
232,232,LBagExecutorMAXChunk,covtypeNorm,4,50,223,219.7908477783203,26356.0,119.91400146484376,187.0,125,5.026106194690266,1135.9,219.53271417267084,26356.0,602.7005055925489,0.022867677401447448,0
233,233,LBagExecutorMAXChunk,covtypeNorm,4,50,223,219.7908477783203,26356.0,119.91400146484376,187.0,125,5.026106194690266,1135.9,219.5290570312435,26356.0,602.7005055925489,0.022867677401447448,0
234,234,LBagExecutorMAXChunk,covtypeNorm,4,50,223,219.7908477783203,26356.0,119.91400146484376,187.0,125,5.026106194690266,1135.9,219.53454278907824,26356.0,602.7005055925489,0.022867677401447448,0
235,235,LBagExecutorMAXChunk,covtypeNorm,4,50,223,219.7908477783203,26356.0,119.91400146484376,187.0,125,5.026106194690266,1135.9,219.53637143594912,26356.0,602.7005055925489,0.022867677401447448,0
236,236,LBagExecutorMAXChunk,covtypeNorm,4,50,223,219.7908477783203,26356.0,119.91400146484376,187.0,125,5.026106194690266,1135.9,219.5455151272824,26356.0,602.7005055925489,0.022867677401447448,0
202,202,LBagExecutorMAXChunk,covtypeNorm,4,50,44,39.94939804077149,4800.0,120.1520004272461,765.0,126,4.053508771929825,924.2,39.94640523963682,4800.0,487.0371876967581,0.10146608077015794,0
203,203,LBagExecutorMAXChunk,covtypeNorm,4,50,44,39.94939804077149,4800.0,120.1520004272461,765.0,126,4.053508771929825,924.2,39.94441069511596,4800.0,487.0371876967581,0.10146608077015794,0
204,204,LBagExecutorMAXChunk,covtypeNorm,4,50,44,39.94939804077149,4800.0,120.1520004272461,765.0,126,4.053508771929825,924.2,39.94374589120322,4800.0,487.0371876967581,0.10146608077015794,0
205,205,LBagExecutorMAXChunk,covtypeNorm,4,50,44,39.94939804077149,4800.0,120.1520004272461,765.0,126,4.053508771929825,924.2,39.94540794247861,4800.0,487.0371876967581,0.10146608077015794,0
206,206,LBagExecutorMAXChunk,covtypeNorm,4,50,44,39.94939804077149,4800.0,120.1520004272461,765.0,126,4.053508771929825,924.2,39.94640523963682,4800.0,487.0371876967581,0.10146608077015794,0
178,178,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,475,431.5066223144531,52000.0,120.50800323486328,4162.0,125,5.329955947136564,1209.9,473.7779849969611,56905.0,642.3023485192118,0.012351968240754074,0
116,116,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,264,231.81878662109372,28000.0,120.78399658203124,6989.0,125,4.915418502202642,1115.7999999999997,259.46288151406105,31148.0,593.703891569297,0.021203710413189178,0
152,152,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,52,48.55783081054688,6000.0,123.56400299072266,26900.0,127,4.341304347826087,998.5,49.92802043720303,6000.0,536.4289434184199,0.08940482390306997,0
391,391,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,516,477.3685607910156,57500.0,120.4520034790039,963.0,125,5.131718061674008,1164.8999999999999,513.4356925893562,61697.0,618.1257218180249,0.010750012553356954,0
392,392,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,516,477.3685607910156,57500.0,120.4520034790039,963.0,125,5.131718061674008,1164.8999999999999,513.4442382430532,61697.0,618.1257218180249,0.010750012553356954,0
393,393,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,516,477.3685607910156,57500.0,120.4520034790039,963.0,125,5.131718061674008,1164.8999999999999,513.4656036218978,61697.0,618.1257218180249,0.010750012553356954,0
534,534,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,286,276.9839172363281,33204.0,119.8769989013672,1420.0,125,4.707929515418502,1068.6999999999998,284.34254686576116,34143.0,564.372461347538,0.01699712267641061,0
535,535,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,286,276.9839172363281,33204.0,119.8769989013672,1420.0,125,4.707929515418502,1068.6999999999998,284.3472829481574,34143.0,564.372461347538,0.01699712267641061,0
536,536,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,286,276.9839172363281,33204.0,119.8769989013672,1420.0,125,4.707929515418502,1068.6999999999998,284.3638604790619,34143.0,564.372461347538,0.01699712267641061,0
135,135,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,57,55.004127502441406,6600.0,119.99099731445312,5682.0,124,4.180444444444444,940.5999999999999,54.916252714610216,6600.0,501.6156981065538,0.07600237850099299,0
136,136,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,57,55.004127502441406,6600.0,119.99099731445312,5682.0,124,4.180444444444444,940.5999999999999,54.918537502704325,6600.0,501.6156981065538,0.07600237850099299,0
137,137,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,57,55.004127502441406,6600.0,119.99099731445312,5682.0,124,4.180444444444444,940.5999999999999,54.91716660703439,6600.0,501.6156981065538,0.07600237850099299,0
360,360,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,474,459.162841796875,55100.0,120.0009994506836,95.0,124,5.208144796380091,1151.0,468.6347784833831,56306.0,624.9825808494879,0.011342696567141342,0
361,361,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,474,459.162841796875,55100.0,120.0009994506836,95.0,124,5.208144796380091,1151.0,468.63087806908027,56306.0,624.9825808494879,0.011342696567141342,0
362,362,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,474,459.162841796875,55100.0,120.0009994506836,95.0,124,5.208144796380091,1151.0,468.6581823327202,56306.0,624.9825808494879,0.011342696567141342,0
363,363,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,474,459.162841796875,55100.0,120.0009994506836,95.0,124,5.208144796380091,1151.0,468.65428152883203,56306.0,624.9825808494879,0.011342696567141342,0
364,364,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,474,459.162841796875,55100.0,120.0009994506836,95.0,124,5.208144796380091,1151.0,468.6386789626128,56306.0,624.9825808494879,0.011342696567141342,0
537,537,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,263,259.7701721191406,31148.0,119.90599822998048,147.0,124,4.563555555555555,1026.8,259.4088596104037,31148.0,547.1976843668621,0.01756766676405747,0
538,538,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,263,259.7701721191406,31148.0,119.90599822998048,147.0,124,4.563555555555555,1026.8,259.4283049040512,31148.0,547.1976843668621,0.01756766676405747,0
539,539,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,263,259.7701721191406,31148.0,119.90599822998048,147.0,124,4.563555555555555,1026.8,259.4434310369241,31148.0,547.1976843668621,0.01756766676405747,0
540,540,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,263,259.7701721191406,31148.0,119.90599822998048,147.0,124,4.563555555555555,1026.8,259.4218228155946,31148.0,547.1976843668621,0.01756766676405747,0
400,400,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,52,49.95920181274414,6000.0,120.0979995727539,548.0,124,4.087999999999999,919.7999999999998,49.92635862103397,6000.0,490.96062225341785,0.08182677037556964,0
401,401,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,52,49.95920181274414,6000.0,120.0979995727539,548.0,124,4.087999999999999,919.7999999999998,49.92802043720303,6000.0,490.96062225341785,0.08182677037556964,0
402,402,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,52,49.95920181274414,6000.0,120.0979995727539,548.0,124,4.087999999999999,919.7999999999998,49.92760497278945,6000.0,490.96062225341785,0.08182677037556964,0
403,403,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,52,49.95920181274414,6000.0,120.0979995727539,548.0,124,4.087999999999999,919.7999999999998,49.925112331502746,6000.0,490.96062225341785,0.08182677037556964,0
404,404,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,52,49.95920181274414,6000.0,120.0979995727539,548.0,124,4.087999999999999,919.7999999999998,49.9271895152902,6000.0,490.96062225341785,0.08182677037556964,0
39,39,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,161,59.519378662109375,8000.0,134.41000366210938,32044.0,138,6.1944,1548.6,159.74042181455135,19200.0,832.5893266845703,0.10407366583557129,0
324,324,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,89,56.3725700378418,8000.0,141.91299438476562,32530.0,146,5.886037735849056,1559.8,84.87339718253605,10200.0,835.3052401560657,0.10441315501950821,0
345,345,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,17,15.006128311157228,1800.0,119.95099639892578,86354.0,151,4.372161172161172,1193.6,14.98252039287498,1800.0,524.4450890174278,0.2913583827874599,0
520,520,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,172,62.37369537353516,7500.0,120.24299621582033,7919.0,125,6.027312775330396,1368.1999999999998,169.71525237289688,20366.0,724.7421472356183,0.09663228629808245,0
521,521,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,172,62.37369537353516,7500.0,120.24299621582033,7919.0,125,6.027312775330396,1368.1999999999998,169.71100963301222,20366.0,724.7421472356183,0.09663228629808245,0
522,522,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,172,62.37369537353516,7500.0,120.24299621582033,7919.0,125,6.027312775330396,1368.1999999999998,169.7138381026983,20366.0,724.7421472356183,0.09663228629808245,0
210,210,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,95,58.129173278808594,7500.0,129.0229949951172,8426.0,133,5.843983402489627,1408.4,94.8490319574677,11400.0,754.008241290967,0.10053443217212894,0
211,211,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,95,58.129173278808594,7500.0,129.0229949951172,8426.0,133,5.843983402489627,1408.4,94.85061028879515,11400.0,754.008241290967,0.10053443217212894,0
212,212,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,95,58.129173278808594,7500.0,129.0229949951172,8426.0,133,5.843983402489627,1408.4,94.84982111656544,11400.0,754.008241290967,0.10053443217212894,0
81,81,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,19,15.006378173828123,1800.0,119.9489974975586,21870.0,126,4.431696428571428,992.6999999999998,14.982395685070042,1800.0,531.5775438206535,0.29532085767814087,0
82,82,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,19,15.006378173828123,1800.0,119.9489974975586,21870.0,126,4.431696428571428,992.6999999999998,14.982395685070042,1800.0,531.5775438206535,0.29532085767814087,0
83,83,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,19,15.006378173828123,1800.0,119.9489974975586,21870.0,126,4.431696428571428,992.6999999999998,14.982395685070042,1800.0,531.5775438206535,0.29532085767814087,0
441,441,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,152,62.780860900878906,7600.0,121.05599975585938,795.0,125,5.962555066079295,1353.5,149.75415359784353,18000.0,721.8030646235932,0.09497408745047278,0
442,442,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,152,62.780860900878906,7600.0,121.05599975585938,795.0,125,5.962555066079295,1353.5,149.75166182746946,18000.0,721.8030646235932,0.09497408745047278,0
443,443,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,152,62.780860900878906,7600.0,121.05599975585938,795.0,125,5.962555066079295,1353.5,149.75166182746946,18000.0,721.8030646235932,0.09497408745047278,0
444,444,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,152,62.780860900878906,7600.0,121.05599975585938,795.0,125,5.962555066079295,1353.5,149.7504159733777,18000.0,721.8030646235932,0.09497408745047278,0
445,445,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,152,62.780860900878906,7600.0,121.05599975585938,795.0,125,5.962555066079295,1353.5,149.75166182746946,18000.0,721.8030646235932,0.09497408745047278,0
92,92,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,84,66.47665405273438,8000.0,120.34300231933594,750.0,124,6.191111111111111,1393.0,79.87220447284345,9600.0,745.0568988037109,0.09313211235046386,0
93,93,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,84,66.47665405273438,8000.0,120.34300231933594,750.0,124,6.191111111111111,1393.0,79.8748627150797,9600.0,745.0568988037109,0.09313211235046386,0
94,94,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,84,66.47665405273438,8000.0,120.34300231933594,750.0,124,6.191111111111111,1393.0,79.8708754180741,9600.0,745.0568988037109,0.09313211235046386,0
95,95,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,84,66.47665405273438,8000.0,120.34300231933594,750.0,124,6.191111111111111,1393.0,79.87220447284345,9600.0,745.0568988037109,0.09313211235046386,0
96,96,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,84,66.47665405273438,8000.0,120.34300231933594,750.0,124,6.191111111111111,1393.0,79.87220447284345,9600.0,745.0568988037109,0.09313211235046386,0
373,373,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,16,14.892772674560549,1800.0,120.86399841308594,2178.0,125,4.414220183486237,962.2999999999997,14.982270979341113,1800.0,533.5203012518925,0.2964001673621625,0
374,374,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,16,14.892772674560549,1800.0,120.86399841308594,2178.0,125,4.414220183486237,962.2999999999997,14.98252039287498,1800.0,533.5203012518925,0.2964001673621625,0
375,375,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,16,14.892772674560549,1800.0,120.86399841308594,2178.0,125,4.414220183486237,962.2999999999997,14.98252039287498,1800.0,533.5203012518925,0.2964001673621625,0
376,376,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,16,14.892772674560549,1800.0,120.86399841308594,2178.0,125,4.414220183486237,962.2999999999997,14.982395685070042,1800.0,533.5203012518925,0.2964001673621625,0
377,377,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,16,14.892772674560549,1800.0,120.86399841308594,2178.0,125,4.414220183486237,962.2999999999997,14.982270979341113,1800.0,533.5203012518925,0.2964001673621625,0
272,272,OzaBagExecutorMAXChunk,airlines,4,2000,974,192.88417053222656,24000.0,124.427001953125,10272.0,131,6.118487394957983,1456.1999999999998,966.6297274552772,116012.0,761.3050430426076,0.03172104346010865,0
259,259,OzaBagExecutorMAXChunk,airlines,4,2000,541,146.3521728515625,24000.0,163.98800659179688,13512.0,169,5.508417508417509,1636.0,538.6107618912821,64692.0,903.3144066807397,0.03763810027836415,0
8,8,OzaBagExecutorMAXChunk,airlines,4,2000,108,95.80379486083984,12000.0,125.25599670410156,15949.0,131,4.557805907172995,1080.1999999999998,104.8366295855625,12600.0,570.8925216867952,0.047574376807232935,0
143,143,OzaBagExecutorMAXChunk,airlines,4,500,936,188.65757751464844,23000.0,121.91400146484376,2644.0,127,5.683982683982684,1313.0,931.728045325779,111826.0,692.9570732612116,0.030128568402661374,0
180,180,OzaBagExecutorMAXChunk,airlines,4,500,520,182.8249053955078,24500.0,134.00799560546875,2725.0,140,5.981496062992126,1519.3,518.6449426789773,62296.0,801.5682981235775,0.032717073392799084,0
130,130,OzaBagExecutorMAXChunk,airlines,4,500,104,99.83750915527344,11981.0,120.00499725341795,3684.0,127,4.589130434782608,1055.4999999999998,99.83942492491244,12000.0,550.7185852216636,0.045965994927106554,0
100,100,OzaBagExecutorMAXChunk,airlines,4,50,639,194.26785278320312,23500.0,120.96700286865234,257.0,127,6.213852813852815,1435.4,633.2240127855098,76073.0,751.6711511587168,0.03198600643228582,0
101,101,OzaBagExecutorMAXChunk,airlines,4,50,639,194.26785278320312,23500.0,120.96700286865234,257.0,127,6.213852813852815,1435.4,633.2187419362893,76073.0,751.6711511587168,0.03198600643228582,0
102,102,OzaBagExecutorMAXChunk,airlines,4,50,639,194.26785278320312,23500.0,120.96700286865234,257.0,127,6.213852813852815,1435.4,633.3030860548947,76073.0,751.6711511587168,0.03198600643228582,0
517,517,OzaBagExecutorMAXChunk,airlines,4,50,355,195.2865753173828,23550.0,120.59200286865234,255.0,126,6.21842105263158,1417.8000000000002,354.2046656505842,42529.0,749.8918494174357,0.03184254137653655,0
518,518,OzaBagExecutorMAXChunk,airlines,4,50,355,195.2865753173828,23550.0,120.59200286865234,255.0,126,6.21842105263158,1417.8000000000002,354.2046656505842,42529.0,749.8918494174357,0.03184254137653655,0
519,519,OzaBagExecutorMAXChunk,airlines,4,50,355,195.2865753173828,23550.0,120.59200286865234,255.0,126,6.21842105263158,1417.8000000000002,354.2017156658616,42529.0,749.8918494174357,0.03184254137653655,0
306,306,OzaBagExecutorMAXChunk,airlines,4,50,71,69.91842651367188,8400.0,120.13999938964844,451.0,126,4.366375545851528,999.8999999999999,69.89166791473217,8400.0,524.5763554135784,0.0624495661206641,0
307,307,OzaBagExecutorMAXChunk,airlines,4,50,71,69.91842651367188,8400.0,120.13999938964844,451.0,126,4.366375545851528,999.8999999999999,69.891086390375,8400.0,524.5763554135784,0.0624495661206641,0
308,308,OzaBagExecutorMAXChunk,airlines,4,50,71,69.91842651367188,8400.0,120.13999938964844,451.0,126,4.366375545851528,999.8999999999999,74.87832272557095,9000.0,524.5763554135784,0.0624495661206641,0
309,309,OzaBagExecutorMAXChunk,airlines,4,50,71,69.91842651367188,8400.0,120.13999938964844,451.0,126,4.366375545851528,999.8999999999999,69.89166791473217,8400.0,524.5763554135784,0.0624495661206641,0
231,231,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,400,215.39048767089844,26000.0,120.71099853515624,9091.0,126,5.881222707423581,1346.8000000000002,399.0706118472006,47920.0,709.9282656207355,0.02730493329310521,0
384,384,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,222,199.4140167236328,26000.0,130.3820037841797,9214.0,136,5.536178861788617,1361.8999999999999,219.58575641944245,26356.0,721.818093307619,0.027762234357985346,0
299,299,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,44,40.00766754150391,4800.0,119.97699737548828,28080.0,127,4.213274336283185,952.1999999999998,39.94441069511596,4800.0,505.49600398645975,0.10531166749717912,0
220,220,OzaBagAdwinExecutorMAXChunk,airlines,4,500,415,267.1983947753906,33500.0,125.375,1862.0,131,5.9105042016806735,1406.7000000000003,413.99094027911934,49717.0,741.0294642857144,0.022120282515991477,0
221,221,OzaBagAdwinExecutorMAXChunk,airlines,4,500,415,267.1983947753906,33500.0,125.375,1862.0,131,5.9105042016806735,1406.7000000000003,383.61472460559094,1386.0,741.0294642857144,0.022120282515991477,0
222,222,OzaBagAdwinExecutorMAXChunk,airlines,4,500,415,267.1983947753906,33500.0,125.375,1862.0,131,5.9105042016806735,1406.7000000000003,414.01162500208187,49717.0,741.0294642857144,0.022120282515991477,0
394,394,OzaBagAdwinExecutorMAXChunk,airlines,4,500,230,227.50210571289065,27500.0,120.87799835205078,2070.0,127,5.603043478260869,1288.6999999999998,229.56692716578075,27554.0,677.2846803316862,0.024628533830243136,0
395,395,OzaBagAdwinExecutorMAXChunk,airlines,4,500,230,227.50210571289065,27500.0,120.87799835205078,2070.0,127,5.603043478260869,1288.6999999999998,229.53945904713473,21666.0,677.2846803316862,0.024628533830243136,0
396,396,OzaBagAdwinExecutorMAXChunk,airlines,4,500,230,227.50210571289065,27500.0,120.87799835205078,2070.0,127,5.603043478260869,1288.6999999999998,229.56118937923335,27554.0,677.2846803316862,0.024628533830243136,0
312,312,OzaBagAdwinExecutorMAXChunk,airlines,4,500,46,45.00749969482422,5400.0,119.9800033569336,6668.0,126,4.232751091703056,969.3,44.936340184738285,5400.0,507.84549019159704,0.09404546114659204,0
313,313,OzaBagAdwinExecutorMAXChunk,airlines,4,500,46,45.00749969482422,5400.0,119.9800033569336,6668.0,126,4.232751091703056,969.3,44.936340184738285,5400.0,507.84549019159704,0.09404546114659204,0
314,314,OzaBagAdwinExecutorMAXChunk,airlines,4,500,46,45.00749969482422,5400.0,119.9800033569336,6668.0,126,4.232751091703056,969.3,44.936340184738285,5400.0,507.84549019159704,0.09404546114659204,0
84,84,OzaBagAdwinExecutorMAXChunk,airlines,4,50,407,300.9393920898437,36200.0,120.29000091552734,166.0,126,5.65589519650655,1295.1999999999998,404.06572449345003,48519.0,680.3476383658996,0.018794133656516564,0
85,85,OzaBagAdwinExecutorMAXChunk,airlines,4,50,407,300.9393920898437,36200.0,120.29000091552734,166.0,126,5.65589519650655,1295.1999999999998,404.0488999183891,48519.0,680.3476383658996,0.018794133656516564,0
86,86,OzaBagAdwinExecutorMAXChunk,airlines,4,50,407,300.9393920898437,36200.0,120.29000091552734,166.0,126,5.65589519650655,1295.1999999999998,404.0320767443603,48519.0,680.3476383658996,0.018794133656516564,0
87,87,OzaBagAdwinExecutorMAXChunk,airlines,4,50,407,300.9393920898437,36200.0,120.29000091552734,166.0,126,5.65589519650655,1295.1999999999998,404.0287122776631,48519.0,680.3476383658996,0.018794133656516564,0
184,184,OzaBagAdwinExecutorMAXChunk,airlines,4,50,226,224.67181396484372,26955.0,119.9749984741211,187.0,126,5.373684210526315,1225.1999999999998,224.5688577855536,26955.0,644.7077549583033,0.023917928212142583,0
185,185,OzaBagAdwinExecutorMAXChunk,airlines,4,50,226,224.67181396484372,26955.0,119.9749984741211,187.0,126,5.373684210526315,1225.1999999999998,224.5632451075954,26955.0,644.7077549583033,0.023917928212142583,0
186,186,OzaBagAdwinExecutorMAXChunk,airlines,4,50,226,224.67181396484372,26955.0,119.9749984741211,187.0,126,5.373684210526315,1225.1999999999998,224.5595034781522,26955.0,644.7077549583033,0.023917928212142583,0
187,187,OzaBagAdwinExecutorMAXChunk,airlines,4,50,226,224.67181396484372,26955.0,119.9749984741211,187.0,126,5.373684210526315,1225.1999999999998,224.56511596907492,26955.0,644.7077549583033,0.023917928212142583,0
473,473,OzaBagAdwinExecutorMAXChunk,airlines,4,50,45,44.98912811279297,5400.0,120.02899932861328,667.0,126,4.207860262008733,963.5999999999999,74.87832272557095,9000.0,505.0652565635447,0.0935306030673231,0
