,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
303,OzaBagExecutorMAXChunk,GMSC,4,50,603,599.0269165039062,35950.0,60.01399993896485,55.0,68,,0.0,598.2749738254698,36000.0,,,0
304,OzaBagExecutorMAXChunk,GMSC,4,50,603,599.0269165039062,35950.0,60.01399993896485,55.0,68,,0.0,598.350064605904,36120.0,,,0
232,OzaBagExecutorMAXChunk,GMSC,4,50,335,334.1090087890625,20101.0,60.16299819946289,94.0,68,,0.0,334.1341374511233,20167.0,,,0
233,OzaBagExecutorMAXChunk,GMSC,4,50,335,334.1090087890625,20101.0,60.16299819946289,94.0,68,,0.0,334.1507464417676,20167.0,,,0
322,OzaBagExecutorMAXChunk,GMSC,4,50,205,204.51220703125,12301.0,60.14799880981445,144.0,68,3.9185483870967746,485.90000000000003,204.52775153714845,12341.0,235.69284372329713,0.019160462053759625,0
516,OzaBagExecutorMAXChunk,GMSC,4,50,67,64.88905334472656,3901.0,60.11800003051758,422.0,68,,0.0,64.88144586304095,3913.0,,,0
517,OzaBagExecutorMAXChunk,GMSC,4,50,67,64.88905334472656,3901.0,60.11800003051758,422.0,68,,0.0,64.88359753266565,3913.0,,,0
137,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,1784,1689.04931640625,102000.0,60.38899993896485,1136.0,69,4.454761904761905,561.3000000000001,1776.2064464967204,107512.0,269.0186163947696,0.002637437415634996,0
182,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,991,986.2564086914062,59203.0,60.02799987792969,1715.0,68,4.259677419354839,528.2,986.3540707615415,59994.0,255.6999156090521,0.004319036461143052,0
183,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,502,494.3479614257813,30000.0,60.68600082397461,2880.0,68,,0.0,498.7122069655659,30400.0,,,0
535,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,278,274.3308410644531,16501.0,60.150001525878906,4847.0,69,,0.0,274.34593023255815,16610.0,,,0
446,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,198,194.57562255859372,11701.0,60.13600158691406,6702.0,68,3.9685483870967757,492.1000000000002,194.57756187225104,11856.0,238.65263210419695,0.020395917622784115,0
85,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,55,54.91964340209961,3301.0,60.10599899291992,18311.0,68,,0.0,54.90728769454855,3355.0,,,0
63,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,1805,1741.0572509765625,104500.0,60.02099990844727,280.0,68,4.557142857142859,542.3000000000002,1801.5770036929835,108300.0,273.52427101135265,0.0026174571388646187,0
314,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,1003,996.2018432617188,59801.0,60.02899932861328,414.0,68,4.5024999999999995,540.3,996.2763756723211,60200.0,270.28056947708126,0.004519666384794255,0
103,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,546,543.567138671875,32701.0,60.15999984741211,675.0,68,,0.0,543.5463295836716,32809.0,,,0
104,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,546,543.567138671875,32701.0,60.15999984741211,675.0,68,,0.0,543.519316148698,32809.0,,,0
210,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,303,299.0281677246094,18000.0,60.19499969482422,1077.0,68,,0.0,299.24443266171795,18060.0,,,0
211,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,303,299.0281677246094,18000.0,60.19499969482422,1077.0,68,,0.0,299.24443266171795,18060.0,,,0
78,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,200,199.44155883789065,12000.0,60.167999267578125,1531.0,68,3.9822580645161296,493.80000000000007,199.5524985497638,12040.0,239.60450030911358,0.01996704169242613,0
240,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,60,59.90584182739258,3601.0,60.11100006103516,4710.0,68,,0.0,59.895232761176814,3636.0,,,0
241,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,60,59.90584182739258,3601.0,60.11100006103516,4710.0,68,,0.0,59.89459339648973,3648.0,,,0
109,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1843,1414.882080078125,84900.0,60.005001068115234,35.0,68,4.4604838709677415,553.0999999999999,1836.266258607498,110400.0,267.6513394417301,0.0031525481677471155,0
148,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1024,1016.108642578125,60997.0,60.02999877929688,40.0,68,4.298387096774194,533.0,1016.2061636556855,61200.0,258.0321721723003,0.004230243654151849,0
309,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,578,574.1092529296875,34450.0,60.00600051879883,60.0,68,,0.0,573.485312877947,34615.0,,,0
310,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,578,574.1092529296875,34450.0,60.00600051879883,60.0,68,,0.0,573.485312877947,34615.0,,,0
337,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,321,319.9200134277344,19200.0,60.01499938964844,99.0,69,,0.0,319.1676193316434,19264.0,,,0
338,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,321,319.9200134277344,19200.0,60.01499938964844,99.0,69,,0.0,319.15704368859656,19264.0,,,0
128,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,204,199.5775909423828,12001.0,60.13199996948242,132.0,68,3.9467741935483867,489.3999999999999,199.54257681726276,12040.0,237.3274256860056,0.019775637504041797,0
7,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,64,59.96102523803711,3600.0,60.03900146484375,446.0,67,,0.0,84.83230822792154,5117.0,,,0
177,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,2275,2156.35205078125,130000.0,60.2869987487793,899.0,68,4.47016129032258,554.3,2268.80211343185,137410.0,269.492608116519,0.002073020062434762,0
186,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,1263,46.90129089355469,8000.0,170.5709991455078,42443.0,178,4.781446540880502,1520.4999999999998,1254.075746175069,150000.0,815.5761138388194,0.10194701422985243,0
208,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,740,731.5289306640625,44000.0,60.14799880981445,2026.0,68,,0.0,737.7450980392157,44548.0,,,0
324,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,411,408.9533996582031,24601.0,60.15599822998047,3279.0,68,,0.0,408.90327267923783,24764.0,,,0
493,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,252,249.4387969970703,15001.0,60.13899993896485,5004.0,68,3.95241935483871,490.1,249.41774995457624,15100.0,237.69454733940867,0.0158452468061735,0
529,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,82,79.8609390258789,4801.0,60.117000579833984,13925.0,68,,0.0,79.84321217411353,4848.0,,,0
163,OzaBagASHTExecutorMAXChunk,GMSC,4,500,2342,2261.46533203125,136000.0,60.13800048828125,215.0,68,4.464800000000001,558.1000000000001,2333.062819854585,140868.0,268.5041445800782,0.0019742951807358695,0
84,OzaBagASHTExecutorMAXChunk,GMSC,4,500,1301,1294.43212890625,77741.0,60.05799865722656,322.0,68,4.227419354838711,524.2000000000002,1294.4124529115982,78000.0,253.89034593643686,0.0032658487276525498,0
466,OzaBagASHTExecutorMAXChunk,GMSC,4,500,871,867.0299682617188,52027.0,60.00600051879883,447.0,68,,0.0,866.9800195983988,52200.0,,,0
467,OzaBagASHTExecutorMAXChunk,GMSC,4,500,871,867.0299682617188,52027.0,60.00600051879883,447.0,68,,0.0,867.1672536381155,52200.0,,,0
214,OzaBagASHTExecutorMAXChunk,GMSC,4,500,484,478.72412109375,28801.0,60.1619987487793,714.0,68,,0.0,478.6166230496571,28896.0,,,0
215,OzaBagASHTExecutorMAXChunk,GMSC,4,500,484,478.72412109375,28801.0,60.1619987487793,714.0,68,,0.0,478.68798144620223,28896.0,,,0
149,OzaBagASHTExecutorMAXChunk,GMSC,4,500,260,259.4329528808594,15601.0,60.1349983215332,1204.0,68,3.9725806451612904,492.6,259.37096079276176,15652.0,238.8911304289295,0.015312552427980866,0
257,OzaBagASHTExecutorMAXChunk,GMSC,4,500,96,94.83016967773438,5701.0,60.11800003051758,3006.0,68,,0.0,94.81415166285355,5719.0,,,0
258,OzaBagASHTExecutorMAXChunk,GMSC,4,500,96,94.83016967773438,5701.0,60.11800003051758,3006.0,68,,0.0,94.80314960629921,5719.0,,,0
161,OzaBagASHTExecutorMAXChunk,GMSC,4,50,1956,1942.97705078125,116600.0,60.01100158691406,25.0,68,4.3516129032258055,539.5999999999999,1953.1995544398078,117483.0,261.14464884111953,0.002239662511501883,0
28,OzaBagASHTExecutorMAXChunk,GMSC,4,50,1087,1080.697509765625,64884.0,60.03900146484375,37.0,67,4.191056910569106,515.5,1080.856715922298,65100.0,251.62687199290207,0.003878103569337619,0
474,OzaBagASHTExecutorMAXChunk,GMSC,4,50,816,813.2113647460938,48800.0,60.00899887084961,45.0,68,,0.0,812.4138160190062,48900.0,,,0
475,OzaBagASHTExecutorMAXChunk,GMSC,4,50,816,813.2113647460938,48800.0,60.00899887084961,45.0,68,,0.0,812.4003189792663,48900.0,,,0
377,OzaBagASHTExecutorMAXChunk,GMSC,4,50,453,449.85003662109375,27000.0,60.02000045776367,67.0,67,,0.0,448.71794871794873,27090.0,,,0
378,OzaBagASHTExecutorMAXChunk,GMSC,4,50,453,449.85003662109375,27000.0,60.02000045776367,67.0,67,,0.0,448.69565217391306,27090.0,,,0
444,OzaBagASHTExecutorMAXChunk,GMSC,4,50,217,214.54466247558597,12901.0,60.13199996948242,137.0,68,3.9368,492.09999999999997,214.49760527667755,12943.0,236.72765747985838,0.018349558753574018,0
261,OzaBagASHTExecutorMAXChunk,GMSC,4,50,90,89.84297180175781,5401.0,60.11600112915039,303.0,68,,0.0,89.82244400603457,5418.0,,,0
262,OzaBagASHTExecutorMAXChunk,GMSC,4,50,90,89.84297180175781,5401.0,60.11600112915039,303.0,68,,0.0,89.82244400603457,5418.0,,,0
431,LBagExecutorMAXChunk,GMSC,4,2000,749,652.0073852539062,40000.0,61.3489990234375,2946.0,68,4.5879032258064525,568.9000000000001,742.7017372950154,45743.0,281.46327051962584,0.007036581762990646,0
74,LBagExecutorMAXChunk,GMSC,4,2000,416,411.0440673828125,24728.0,60.15900039672852,4134.0,68,4.299193548387098,533.1000000000001,413.91755114093075,25232.0,258.63518638303213,0.01045920359038467,0
445,LBagExecutorMAXChunk,GMSC,4,2000,189,184.58290100097656,11101.0,60.14099884033203,7736.0,69,,0.0,184.5967546621458,11433.0,,,0
422,LBagExecutorMAXChunk,GMSC,4,2000,105,104.79485321044922,6301.0,60.12699890136719,13153.0,69,,0.0,104.79249011857708,6363.0,,,0
513,LBagExecutorMAXChunk,GMSC,4,2000,83,79.85828399658203,4801.0,60.11899948120117,15947.0,69,4.021367521367521,470.49999999999994,79.8468511216192,4880.0,241.76059193081326,0.05035629908994236,0
297,LBagExecutorMAXChunk,GMSC,4,2000,21,19.98635482788086,1201.0,60.09099960327149,39174.0,77,,0.0,19.973157461792674,1384.0,,,0
192,LBagExecutorMAXChunk,GMSC,4,500,818,52.304534912109375,7500.0,143.39100646972656,9540.0,151,4.782846715328467,1310.5,812.7138183906707,97637.0,685.8172043013747,0.09144229390684995,0
136,LBagExecutorMAXChunk,GMSC,4,500,454,447.6201477050781,27000.0,60.31900024414063,970.0,68,4.345967741935484,538.9,448.7592253207192,27180.0,262.14442928683377,0.009709052936549398,0
230,LBagExecutorMAXChunk,GMSC,4,500,210,209.56260681152344,12601.0,60.130001068115234,1790.0,68,,0.0,209.54401551441214,12642.0,,,0
231,LBagExecutorMAXChunk,GMSC,4,500,210,209.56260681152344,12601.0,60.130001068115234,1790.0,68,,0.0,209.5282146160962,12684.0,,,0
56,LBagExecutorMAXChunk,GMSC,4,500,117,114.77564239501952,6901.0,60.1259994506836,2907.0,67,,0.0,114.76327706875257,6969.0,,,0
57,LBagExecutorMAXChunk,GMSC,4,500,117,114.77564239501952,6901.0,60.1259994506836,2907.0,67,,0.0,114.7651669850471,6969.0,,,0
317,LBagExecutorMAXChunk,GMSC,4,500,90,89.83251190185547,5401.0,60.12300109863281,3614.0,68,3.9806451612903233,493.6000000000001,89.82451502032453,5436.0,239.32833340552548,0.04431185584253388,0
541,LBagExecutorMAXChunk,GMSC,4,500,23,19.98701858520508,1201.0,60.0890007019043,13814.0,68,,0.0,19.972315602135655,1212.0,,,0
542,LBagExecutorMAXChunk,GMSC,4,500,23,19.98701858520508,1201.0,60.0890007019043,13814.0,68,,0.0,19.972884494560365,1208.0,,,0
52,LBagExecutorMAXChunk,GMSC,4,50,753,729.0087280273438,43750.0,60.01300048828125,68.0,69,4.574576271186443,539.8000000000002,747.8384735150893,45150.0,274.5340479963918,0.006275063954203241,0
391,LBagExecutorMAXChunk,GMSC,4,50,418,413.9389953613281,24850.0,60.03300094604492,100.0,68,4.3016129032258075,533.4000000000001,413.85193897328014,24983.0,258.23873148887395,0.010391900663536175,0
476,LBagExecutorMAXChunk,GMSC,4,50,206,204.98976135253903,12300.0,60.00299835205078,172.0,68,,0.0,204.53114123769433,12341.0,,,0
477,LBagExecutorMAXChunk,GMSC,4,50,206,204.98976135253903,12300.0,60.00299835205078,172.0,68,,0.0,204.53453105059913,12341.0,,,0
525,LBagExecutorMAXChunk,GMSC,4,50,114,109.77880859375,6601.0,60.130001068115234,294.0,68,,0.0,109.77570744160602,6622.0,,,0
526,LBagExecutorMAXChunk,GMSC,4,50,114,109.77880859375,6601.0,60.130001068115234,294.0,68,,0.0,109.77388767323121,6622.0,,,0
5,LBagExecutorMAXChunk,GMSC,4,50,83,79.98400115966797,4800.0,60.012001037597656,393.0,68,3.9822580645161283,493.7999999999999,79.84349613713982,4816.0,238.98327509972353,0.0497881823124424,0
75,LBagExecutorMAXChunk,GMSC,4,50,22,19.98701858520508,1201.0,60.0890007019043,1366.0,68,,0.0,19.972131908964236,1204.0,,,0
379,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,588,526.4329833984375,31676.0,60.17100143432617,3735.0,68,4.582258064516129,568.1999999999999,583.4335465871375,36387.0,275.71905657245264,0.008704352082726753,0
100,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,327,324.1846008300781,19501.0,60.15399932861328,5486.0,67,4.418032786885246,539.0,324.22354232582165,20085.0,265.76234129608656,0.013628139136253862,0
401,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,143,139.70001220703125,8401.0,60.13600158691406,10442.0,66,,0.0,139.70951487007213,8484.0,,,0
393,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,79,74.86195373535156,4501.0,60.124000549316406,18130.0,66,,0.0,74.85840925880325,4560.0,,,0
480,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,65,64.89012908935547,3901.0,60.117000579833984,22001.0,69,4.007936507936508,505.0,64.88573581115017,4134.0,240.94512137155684,0.061764963181634665,0
425,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,15,14.99367618560791,901.0,60.09199905395508,40335.0,76,,0.0,14.980635825850108,1056.0,,,0
507,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,607,596.8956298828125,35917.0,60.17300033569336,826.0,66,4.651666666666667,558.2,603.3770551157777,36663.0,279.90473989486696,0.007793099086640503,0
89,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,337,330.8793029785156,20000.0,60.44499969482422,1325.0,67,4.369672131147542,533.1000000000001,334.125961887777,20234.0,264.12483063369507,0.013206241531684754,0
167,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,161,159.66275024414062,9601.0,60.132999420166016,2320.0,66,,0.0,159.66052247712503,9632.0,,,0
168,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,161,159.66275024414062,9601.0,60.132999420166016,2320.0,66,,0.0,159.65787598004277,9632.0,,,0
139,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,89,84.84414672851562,5101.0,60.12200164794922,4007.0,66,,0.0,84.83371464571107,5117.0,,,0
140,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,89,84.84414672851562,5101.0,60.12200164794922,4007.0,66,,0.0,84.83652762119503,5117.0,,,0
202,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,67,64.8912124633789,3901.0,60.11600112915039,5008.0,66,3.9672131147540988,484.00000000000006,64.88543331082083,3939.0,238.49298808613764,0.06113637223433418,0
118,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,17,14.99417495727539,901.0,60.09000015258789,19682.0,67,,0.0,14.979684414927467,918.0,,,0
119,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,17,14.99417495727539,901.0,60.09000015258789,19682.0,67,,0.0,14.98017330004406,918.0,,,0
335,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,600,575.4209594726562,34550.0,60.042999267578125,86.0,65,4.68655462184874,557.7,598.3445799953463,36000.0,281.3947957271288,0.00814456717010503,0
462,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,333,329.0460205078125,19750.0,60.02199935913086,123.0,66,4.360330578512398,527.6000000000001,329.1525142904482,19866.0,261.71575918906984,0.013251430845016194,0
487,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,155,154.66094970703125,9301.0,60.13800048828125,227.0,65,,0.0,154.66856735566643,9331.0,,,0
488,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,155,154.66094970703125,9301.0,60.13800048828125,227.0,65,,0.0,154.66856735566643,9331.0,,,0
505,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,86,84.83709716796875,5101.0,60.12699890136719,391.0,66,,0.0,84.84074743421816,5117.0,,,0
506,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,86,84.83709716796875,5101.0,60.12699890136719,391.0,66,,0.0,84.83652762119503,5117.0,,,0
332,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,66,64.89012908935547,3901.0,60.117000579833984,489.0,66,3.964166666666667,475.70000000000005,64.88359753266565,3913.0,238.31380979855857,0.06109044086094811,0
490,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,17,14.99492359161377,901.0,60.08700180053711,1906.0,169,,0.0,14.980341412432189,903.0,,,0
491,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,17,14.99492359161377,901.0,60.08700180053711,1906.0,169,,0.0,14.980589933309002,903.0,,,0
