,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC,tput
282,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,24,20.0073356628418,2400.0,119.95600128173828,58510.0,39116,4.060969976905311,1758.3999999999996,19.978356780154833,2400.0,487.1377197547542,0.20297404989781426,90,20.00733580942872
283,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,24,20.0073356628418,2400.0,119.95600128173828,58510.0,39116,4.060969976905311,1758.3999999999996,19.97619503425085,2400.0,487.1377197547542,0.20297404989781426,50,20.00733580942872
113,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,4,,,,,126,3.93267716535433,998.8999999999999,19.975862499479796,2400.0,,,10,
114,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,4,,,,,126,3.93267716535433,998.8999999999999,19.978523087680742,2400.0,,,90,
115,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,4,,,,,126,3.93267716535433,998.8999999999999,19.97619503425085,2400.0,,,50,
21,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,43,40.01000213623047,4800.0,119.97000122070312,8495.0,125,3.9408730158730156,993.0999999999999,39.94407829039345,4800.0,472.7865405249217,0.09849719594269202,10,40.01000209352059
22,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,43,40.01000213623047,4800.0,119.97000122070312,8495.0,125,3.9408730158730156,993.0999999999999,39.9480675122341,4800.0,472.7865405249217,0.09849719594269202,90,40.01000209352059
23,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,43,40.01000213623047,4800.0,119.97000122070312,8495.0,125,3.9408730158730156,993.0999999999999,39.94574036933166,4800.0,472.7865405249217,0.09849719594269202,50,40.01000209352059
232,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,23,20.0073356628418,2400.0,119.95600128173828,15691.0,125,4.071428571428571,1026.0,19.97602876548142,2400.0,488.3922909327915,0.20349678788866313,10,20.00733580942872
233,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,23,20.0073356628418,2400.0,119.95600128173828,15691.0,125,4.071428571428571,1026.0,19.978356780154833,2400.0,488.3922909327915,0.20349678788866313,90,20.00733580942872
234,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,23,20.0073356628418,2400.0,119.95600128173828,15691.0,125,4.071428571428571,1026.0,19.97602876548142,2400.0,488.3922909327915,0.20349678788866313,50,20.00733580942872
211,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,4,20.009004592895508,2400.0,119.9459991455078,15433.0,126,4.031496062992126,1024.0,19.976361305788153,2400.0,483.5618233267716,0.2014840930528215,10,20.00900419436695
212,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,4,20.009004592895508,2400.0,119.9459991455078,15433.0,126,4.031496062992126,1024.0,19.978356780154833,2400.0,483.5618233267716,0.2014840930528215,90,20.00900419436695
213,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,4,20.009004592895508,2400.0,119.9459991455078,15433.0,126,4.031496062992126,1024.0,19.975862499479796,2400.0,483.5618233267716,0.2014840930528215,50,20.00900419436695
254,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,42,39.93277740478516,4800.0,120.2020034790039,843.0,124,4.155600000000001,1038.9,39.94972992318,4800.0,499.5114456573487,0.10406488451194765,10,39.93277866486171
255,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,42,39.93277740478516,4800.0,120.2020034790039,843.0,124,4.155600000000001,1038.9,39.94441069511596,4800.0,499.5114456573487,0.10406488451194765,90,39.93277866486171
47,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,23,19.96871566772461,2400.0,120.18800354003906,1498.0,125,4.221825396825397,1063.9,19.97619503425085,2400.0,507.41276573907766,0.21142198572461568,50,19.968715090607787
48,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,23,19.96871566772461,2400.0,120.18800354003906,1498.0,125,4.221825396825397,1063.9,19.978356780154833,2400.0,507.41276573907766,0.21142198572461568,10,19.968715090607787
49,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,23,19.96871566772461,2400.0,120.18800354003906,1498.0,125,4.221825396825397,1063.9,19.976361305788153,2400.0,507.41276573907766,0.21142198572461568,90,19.968715090607787
40,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,4,19.96339988708496,2400.0,120.22000122070312,1489.0,125,4.022222222222222,1013.6,19.97602876548142,2400.0,483.5515604654948,0.20147981686062283,50,19.963400229833763
41,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,4,19.96339988708496,2400.0,120.22000122070312,1489.0,125,4.022222222222222,1013.6,19.978190475397692,2400.0,483.5515604654948,0.20147981686062283,10,19.963400229833763
42,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,4,19.96339988708496,2400.0,120.22000122070312,1489.0,125,4.022222222222222,1013.6,19.976361305788153,2400.0,483.5515604654948,0.20147981686062283,90,19.963400229833763
43,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,90,89.9894790649414,10782.0,119.81400299072266,14592.0,127,,0.0,89.85099709648166,10800.0,,,50,89.98948145347305
44,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,90,89.9894790649414,10782.0,119.81400299072266,14592.0,127,,0.0,89.84925125623953,10782.0,,,10,89.98948145347305
277,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,50,48.15293502807617,6000.0,124.60299682617188,24135.0,129,,0.0,49.92802043720303,6000.0,,,90,48.15293494401531
278,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,50,48.15293502807617,6000.0,124.60299682617188,24135.0,129,,0.0,49.925943184276655,6000.0,,,50,48.15293494401531
301,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,10,10.00500202178955,1200.0,119.94000244140624,65425.0,131,,0.0,9.989012086704625,1200.0,,,10,10.005002297596507
302,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,10,10.00500202178955,1200.0,119.94000244140624,65425.0,131,,0.0,9.988845788869096,1200.0,,,90,10.005002297596507
338,OzaBagExecutorMAXChunk,covtypeNorm,4,500,68,65.0059585571289,7800.0,119.98899841308594,4790.0,126,4.433070866141732,1126.0,64.90372613955965,7800.0,531.9197331225778,0.06819483757981766,50,65.00595973930004
339,OzaBagExecutorMAXChunk,covtypeNorm,4,500,68,65.0059585571289,7800.0,119.98899841308594,4790.0,126,4.433070866141732,1126.0,64.90156595829659,7800.0,531.9197331225778,0.06819483757981766,10,65.00595973930004
166,OzaBagExecutorMAXChunk,covtypeNorm,4,500,38,35.009334564208984,4200.0,119.96800231933594,8036.0,126,4.088582677165354,1038.4999999999998,34.95775937408964,4200.0,490.4990960969699,0.11678549907070711,90,35.0093351460522
167,OzaBagExecutorMAXChunk,covtypeNorm,4,500,38,35.009334564208984,4200.0,119.96800231933594,8036.0,126,4.088582677165354,1038.4999999999998,34.954559073204834,4200.0,490.4990960969699,0.11678549907070711,50,35.0093351460522
274,OzaBagExecutorMAXChunk,covtypeNorm,4,500,7,5.00275182723999,600.0,119.93399810791016,45547.0,125,4.4599206349206355,1123.9,4.995462454936766,600.0,534.8961129900009,0.8914935216500015,10,5.002751592256203
275,OzaBagExecutorMAXChunk,covtypeNorm,4,500,7,5.00275182723999,600.0,119.93399810791016,45547.0,125,4.4599206349206355,1123.9,4.994672349493873,600.0,534.8961129900009,0.8914935216500015,90,5.002751592256203
190,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.90858459472656,7800.0,120.16899871826172,525.0,126,3.95236220472441,1003.9000000000001,64.90588646462629,7800.0,474.95140871363367,0.06089120624533765,50,64.90858776552872
191,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.90858459472656,7800.0,120.16899871826172,525.0,126,3.95236220472441,1003.9000000000001,64.89940592082272,7800.0,474.95140871363367,0.06089120624533765,10,64.90858776552872
327,OzaBagExecutorMAXChunk,covtypeNorm,4,50,37,34.96998596191406,4200.0,120.10299682617188,813.0,126,3.8000000000000003,965.2,34.9560136827825,4200.0,456.3913879394532,0.10866461617606028,90,34.96998502109624
328,OzaBagExecutorMAXChunk,covtypeNorm,4,50,37,34.96998596191406,4200.0,120.10299682617188,813.0,126,3.8000000000000003,965.2,34.952522823165204,4200.0,456.3913879394532,0.10866461617606028,50,34.96998502109624
334,OzaBagExecutorMAXChunk,covtypeNorm,4,50,7,4.999166965484619,600.0,120.0199966430664,5120.0,125,3.9365079365079363,992.0,4.995212920950756,600.0,472.4596693250868,0.787432782208478,10,4.999166945358036
335,OzaBagExecutorMAXChunk,covtypeNorm,4,50,7,4.999166965484619,600.0,120.0199966430664,5120.0,125,3.9365079365079363,992.0,4.994755506717946,600.0,472.4596693250868,0.787432782208478,90,4.999166945358036
248,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,73,65.50128936767578,8000.0,122.13500213623048,20901.0,128,,0.0,69.89224944876648,8400.0,,,50,65.5012884109727
64,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,40,40.01100158691406,4800.0,119.96700286865234,27394.0,127,,0.0,39.947070132075,4800.0,,,10,40.01100206908854
290,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,8,5.002793312072754,600.0,119.93299865722656,63399.0,129,,0.0,4.994713927759788,600.0,,,90,5.002793282229394
159,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,58,55.004127502441406,6600.0,119.99099731445312,5651.0,126,4.0665354330708645,1032.8999999999996,54.91762356465302,6600.0,487.9476422287346,0.07393146094374767,50,55.004126540458536
160,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,58,55.004127502441406,6600.0,119.99099731445312,5651.0,126,4.0665354330708645,1032.8999999999996,54.924021769884995,6600.0,487.9476422287346,0.07393146094374767,10,55.004126540458536
161,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,58,55.004127502441406,6600.0,119.99099731445312,5651.0,126,4.0665354330708645,1032.8999999999996,54.916709657020185,6600.0,487.9476422287346,0.07393146094374767,90,55.004126540458536
168,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,32,30.008251190185547,3600.0,119.96700286865234,9396.0,125,3.997619047619047,1007.3999999999999,29.961549345007242,3600.0,479.58237575349347,0.13321732659819263,50,30.008251551816407
169,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,32,30.008251190185547,3600.0,119.96700286865234,9396.0,125,3.997619047619047,1007.3999999999999,29.963793749219693,3600.0,479.58237575349347,0.13321732659819263,10,30.008251551816407
170,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,32,30.008251190185547,3600.0,119.96700286865234,9396.0,125,3.997619047619047,1007.3999999999999,29.96105063417557,3600.0,479.58237575349347,0.13321732659819263,90,30.008251551816407
271,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,6,5.002584457397461,600.0,119.93800354003906,45637.0,126,4.062992125984252,1032.0,4.9946307719201855,600.0,487.30716398945003,0.8121786066490834,50,5.002584521091359
272,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,6,5.002584457397461,600.0,119.93800354003906,45637.0,126,4.062992125984252,1032.0,4.995504046358278,600.0,487.30716398945003,0.8121786066490834,10,5.002584521091359
273,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,6,5.002584457397461,600.0,119.93800354003906,45637.0,126,4.062992125984252,1032.0,4.994713927759788,600.0,487.30716398945003,0.8121786066490834,90,5.002584521091359
154,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,59,54.909400939941406,6600.0,120.197998046875,610.0,125,3.865476190476191,974.1000000000001,54.918537502704325,6600.0,464.622499593099,0.07039734842319682,50,54.909400383075614
155,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,59,54.909400939941406,6600.0,120.197998046875,610.0,125,3.865476190476191,974.1000000000001,54.91442502100893,6600.0,464.622499593099,0.07039734842319682,10,54.909400383075614
156,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,32,29.974023818969727,3600.0,120.10399627685548,926.0,126,4.037007874015748,1025.3999999999999,29.962048072441572,3600.0,484.86077867042366,0.13468354963067325,90,29.974023442996245
157,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,32,29.974023818969727,3600.0,120.10399627685548,926.0,126,4.037007874015748,1025.3999999999999,29.964541958682226,3600.0,484.86077867042366,0.13468354963067325,50,29.974023442996245
158,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,32,29.974023818969727,3600.0,120.10399627685548,926.0,126,4.037007874015748,1025.3999999999999,29.962048072441572,3600.0,484.86077867042366,0.13468354963067325,10,29.974023442996245
37,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,6,4.999458312988281,600.0,120.01300048828124,5141.0,125,4.026587301587302,1014.7,4.9946307719201855,600.0,483.2428237915039,0.8054047063191732,90,4.999458371666888
38,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,6,4.999458312988281,600.0,120.01300048828124,5141.0,125,4.026587301587302,1014.7,4.9954208642078095,600.0,483.2428237915039,0.8054047063191732,50,4.999458371666888
39,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,6,4.999458312988281,600.0,120.01300048828124,5141.0,125,4.026587301587302,1014.7,4.994797086368366,600.0,483.2428237915039,0.8054047063191732,10,4.999458371666888
151,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,2000,73,65.75486755371094,8000.0,121.66400146484376,20167.0,127,,0.0,69.88934187536401,8400.0,,,90,65.7548650683801
364,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,2000,40,40.00933456420898,4800.0,119.97200012207033,26174.0,127,,0.0,39.947070132075,4800.0,,,50,40.00933547091027
253,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,2000,8,5.002501010894775,600.0,119.94000244140624,63009.0,129,,0.0,4.994672349493873,600.0,,,10,5.002501148798253
351,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,83,79.11589813232422,9500.0,120.0770034790039,4188.0,126,4.251181102362205,1079.8,79.8748627150797,9600.0,510.4690880182221,0.053733588212444436,90,79.11589833819534
352,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,83,79.11589813232422,9500.0,120.0770034790039,4188.0,126,4.251181102362205,1079.8,79.87021090727568,9600.0,510.4690880182221,0.053733588212444436,50,79.11589833819534
367,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,46,45.00862884521485,5400.0,119.97699737548828,6542.0,126,4.0811023622047236,1036.5999999999997,44.94045389858437,5400.0,489.63840739933516,0.09067377914802503,10,45.008627638011205
368,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,46,45.00862884521485,5400.0,119.97699737548828,6542.0,126,4.0811023622047236,1036.5999999999997,44.937835993542265,5400.0,489.63840739933516,0.09067377914802503,90,45.008627638011205
220,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,9,5.002709865570068,600.0,119.93499755859376,45496.0,126,4.067322834645668,1033.0999999999997,4.995212920950756,600.0,487.81435424324087,0.8130239237387348,50,5.0027099029778395
221,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,9,5.002709865570068,600.0,119.93499755859376,45496.0,126,4.067322834645668,1033.0999999999997,4.994755506717946,600.0,487.81435424324087,0.8130239237387348,10,5.0027099029778395
96,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,66,64.89945983886719,7788.0,120.0009994506836,518.0,126,3.8499999999999996,977.8999999999999,64.90588646462629,7800.0,462.0038478851318,0.05932252797703284,90,64.89945946825725
97,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,66,64.89945983886719,7788.0,120.0009994506836,518.0,126,3.8499999999999996,977.8999999999999,64.8967060761621,7800.0,462.0038478851318,0.05932252797703284,50,64.89945946825725
284,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,37,34.95921325683594,4200.0,120.13999938964844,843.0,125,3.9051587301587305,984.1000000000001,34.95659556051236,4200.0,469.1657674577501,0.11170613510898812,10,34.959214427646174
285,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,37,34.95921325683594,4200.0,120.13999938964844,843.0,125,3.9051587301587305,984.1000000000001,34.953977263270026,4200.0,469.1657674577501,0.11170613510898812,90,34.959214427646174
121,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,7,4.998250484466553,600.0,120.04199981689452,5142.0,126,3.926771653543307,997.4,4.995296096176101,600.0,471.37752211563225,0.7856292035260537,50,4.998250619909757
122,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,7,4.998250484466553,600.0,120.04199981689452,5142.0,126,3.926771653543307,997.4,4.994713927759788,600.0,471.37752211563225,0.7856292035260537,10,4.998250619909757
362,LBagExecutorMAXChunk,covtypeNorm,4,2000,74,66.6056137084961,8000.0,120.11000061035156,20633.0,126,4.148425196850393,1053.6999999999998,69.89457568168014,8400.0,498.26735292569856,0.06228341911571232,90,66.60561118430739
363,LBagExecutorMAXChunk,covtypeNorm,4,2000,74,66.6056137084961,8000.0,120.11000061035156,20633.0,126,4.148425196850393,1053.6999999999998,69.88876038971304,8400.0,498.26735292569856,0.06228341911571232,50,66.60561118430739
171,LBagExecutorMAXChunk,covtypeNorm,4,2000,41,40.0086669921875,4800.0,119.9739990234375,29074.0,127,4.03515625,1033.0,39.949064942198696,4800.0,484.1138319969177,0.1008570483326912,10,40.008668870513326
172,LBagExecutorMAXChunk,covtypeNorm,4,2000,41,40.0086669921875,4800.0,119.9739990234375,29074.0,127,4.03515625,1033.0,39.94507552115841,4800.0,484.1138319969177,0.1008570483326912,90,40.008668870513326
126,LBagExecutorMAXChunk,covtypeNorm,4,2000,8,5.002626419067383,600.0,119.93699645996094,63737.0,131,4.014772727272727,1059.8999999999999,4.9954208642078095,600.0,481.5197823784568,0.8025329706307613,50,5.0026265265055265
127,LBagExecutorMAXChunk,covtypeNorm,4,2000,8,5.002626419067383,600.0,119.93699645996094,63737.0,131,4.014772727272727,1059.8999999999999,4.994713927759788,600.0,481.5197823784568,0.8025329706307613,10,5.0026265265055265
5,LBagExecutorMAXChunk,covtypeNorm,4,500,70,70.0,8400.0,120.0,4952.0,127,4.043359375,1035.1,69.89341254586755,8400.0,485.20312499999994,0.05776227678571428,90,70.0
6,LBagExecutorMAXChunk,covtypeNorm,4,500,70,70.0,8400.0,120.0,4952.0,127,4.043359375,1035.1,69.88992337069116,8400.0,485.20312499999994,0.05776227678571428,50,70.0
178,LBagExecutorMAXChunk,covtypeNorm,4,500,39,35.00962829589844,4200.0,119.96700286865234,8560.0,125,4.339285714285714,1093.5,34.95746841343033,4200.0,520.5711017336164,0.12394550041276581,10,35.009626810452474
179,LBagExecutorMAXChunk,covtypeNorm,4,500,39,35.00962829589844,4200.0,119.96700286865234,8560.0,125,4.339285714285714,1093.5,34.954268165816394,4200.0,520.5711017336164,0.12394550041276581,90,35.009626810452474
322,LBagExecutorMAXChunk,covtypeNorm,4,500,7,5.00287675857544,600.0,119.93099975585938,46366.0,126,4.198031496062992,1066.3,4.9946307719201855,600.0,503.4741143294207,0.8391235238823678,50,5.002876664260328
323,LBagExecutorMAXChunk,covtypeNorm,4,500,7,5.00287675857544,600.0,119.93099975585938,46366.0,126,4.198031496062992,1066.3,4.995462454936766,600.0,503.4741143294207,0.8391235238823678,10,5.002876664260328
324,LBagExecutorMAXChunk,covtypeNorm,4,500,7,5.00287675857544,600.0,119.93099975585938,46366.0,126,4.198031496062992,1066.3,4.994797086368366,600.0,503.4741143294207,0.8391235238823678,90,5.002876664260328
60,LBagExecutorMAXChunk,covtypeNorm,4,50,68,64.93182373046875,7800.0,120.1259994506836,530.0,125,3.9781746031746033,1002.5,64.89778598707036,7800.0,477.8822001956758,0.06126694874303536,50,64.93182188425583
61,LBagExecutorMAXChunk,covtypeNorm,4,50,68,64.93182373046875,7800.0,120.1259994506836,530.0,125,3.9781746031746033,1002.5,64.90210599013156,7800.0,477.8822001956758,0.06126694874303536,10,64.93182188425583
62,LBagExecutorMAXChunk,covtypeNorm,4,50,68,64.93182373046875,7800.0,120.1259994506836,530.0,125,3.9781746031746033,1002.5,64.89994591671173,7800.0,477.8822001956758,0.06126694874303536,90,64.93182188425583
256,LBagExecutorMAXChunk,covtypeNorm,4,50,38,34.95863342285156,4200.0,120.14199829101562,863.0,126,4.184251968503938,1062.8000000000002,34.953104584682215,4200.0,502.7043928491789,0.11969152210694735,50,34.958632782405466
257,LBagExecutorMAXChunk,covtypeNorm,4,50,38,34.95863342285156,4200.0,120.14199829101562,863.0,126,4.184251968503938,1062.8000000000002,34.95775937408964,4200.0,502.7043928491789,0.11969152210694735,10,34.958632782405466
258,LBagExecutorMAXChunk,covtypeNorm,4,50,38,34.95863342285156,4200.0,120.14199829101562,863.0,126,4.184251968503938,1062.8000000000002,34.954559073204834,4200.0,502.7043928491789,0.11969152210694735,90,34.958632782405466
329,LBagExecutorMAXChunk,covtypeNorm,4,50,7,4.996877193450928,600.0,120.0749969482422,5206.0,125,4.126190476190476,1039.8,4.994713927759788,600.0,495.4523088364374,0.825753848060729,50,4.99687707890284
330,LBagExecutorMAXChunk,covtypeNorm,4,50,7,4.996877193450928,600.0,120.0749969482422,5206.0,125,4.126190476190476,1039.8,4.995462454936766,600.0,495.4523088364374,0.825753848060729,10,4.99687707890284
331,LBagExecutorMAXChunk,covtypeNorm,4,50,7,4.996877193450928,600.0,120.0749969482422,5206.0,125,4.126190476190476,1039.8,4.994755506717946,600.0,495.4523088364374,0.825753848060729,90,4.99687707890284
320,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,132,124.64319610595705,14934.0,119.81400299072266,11182.0,127,4.603515625,1178.5,129.77792591975336,15574.0,551.5656348615885,0.036933549943858876,50,124.64319384401469
321,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,132,124.64319610595705,14934.0,119.81400299072266,11182.0,127,4.603515625,1178.5,129.7811703138281,15574.0,551.5656348615885,0.036933549943858876,10,124.64319384401469
295,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,73,70.00174713134766,8400.0,119.99700164794922,19021.0,125,3.842460317460317,968.3,69.88992337069116,8400.0,461.08371704646515,0.054890918696007755,90,70.00174908239933
296,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,73,70.00174713134766,8400.0,119.99700164794922,19021.0,125,3.842460317460317,968.3,69.89166791473217,8400.0,461.08371704646515,0.054890918696007755,50,70.00174908239933
128,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,14,10.004502296447754,1200.0,119.9459991455078,69780.0,138,3.836690647482014,1066.6,9.990259496990435,1200.0,460.19569312445543,0.3834964109370462,10,10.004502097183474
129,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,14,10.004502296447754,1200.0,119.9459991455078,69780.0,138,3.836690647482014,1066.6,9.988762642027718,1200.0,460.19569312445543,0.3834964109370462,90,10.004502097183474
293,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,104,99.99249267578124,11980.0,119.80899810791016,3451.0,125,4.207142857142856,1060.1999999999998,99.83166947217546,11980.0,504.0535706111362,0.04207458853181437,50,99.99248962260576
294,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,104,99.99249267578124,11980.0,119.80899810791016,3451.0,125,4.207142857142856,1060.1999999999998,99.82917378442565,11980.0,504.0535706111362,0.04207458853181437,10,99.99248962260576
35,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,58,55.003211975097656,6600.0,119.99299621582033,5534.0,124,4.1659999999999995,1041.4999999999998,54.920822480923334,6600.0,499.8908222351074,0.07574103367198597,90,55.003210255115135
36,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,58,55.003211975097656,6600.0,119.99299621582033,5534.0,124,4.1659999999999995,1041.4999999999998,54.916709657020185,6600.0,499.8908222351074,0.07574103367198597,50,55.003210255115135
98,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,11,10.004752159118652,1200.0,119.94300079345705,26279.0,125,4.034126984126984,1016.5999999999999,9.98892893709472,1200.0,483.8652960580493,0.4032210800483744,10,10.004752191137948
99,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,11,10.004752159118652,1200.0,119.94300079345705,26279.0,125,4.034126984126984,1016.5999999999999,9.990093157618695,1200.0,483.8652960580493,0.4032210800483744,90,10.004752191137948
100,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,11,10.004752159118652,1200.0,119.94300079345705,26279.0,125,4.034126984126984,1016.5999999999999,9.989012086704625,1200.0,483.8652960580493,0.4032210800483744,50,10.004752191137948
109,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,143,139.8634033203125,16772.0,119.91699981689452,259.0,124,4.1296,1032.4,139.74454044776243,16772.0,495.2092424438476,0.029525950539222967,10,139.86340573571516
286,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,79,74.93270874023438,8992.0,120.0009994506836,396.0,125,3.9242063492063495,988.9000000000001,74.8851760633695,9000.0,470.9086839554802,0.0523697379843728,90,74.93270923710442
287,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,79,74.93270874023438,8992.0,120.0009994506836,396.0,125,3.9242063492063495,988.9000000000001,74.87956869368432,9000.0,470.9086839554802,0.0523697379843728,50,74.93270923710442
297,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,15,14.98938274383545,1800.0,120.08499908447266,1827.0,124,4.118,1029.5,14.984640743238181,1800.0,494.51002622985845,0.27472779234992134,10,14.98938263499346
298,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,15,14.98938274383545,1800.0,120.08499908447266,1827.0,124,4.118,1029.5,14.98252039287498,1800.0,494.51002622985845,0.27472779234992134,90,14.98938263499346
355,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,162,159.98797607421875,19168.0,119.80899810791016,8609.0,125,4.359920634920634,1098.6999999999998,159.73377703826955,19200.0,522.3577230998447,0.027251550662554504,50,159.98798339616923
356,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,162,159.98797607421875,19168.0,119.80899810791016,8609.0,125,4.359920634920634,1098.6999999999998,159.73377703826955,19200.0,522.3577230998447,0.027251550662554504,10,159.98798339616923
357,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,162,159.98797607421875,19168.0,119.80899810791016,8609.0,125,4.359920634920634,1098.6999999999998,159.73067115548074,19168.0,522.3577230998447,0.027251550662554504,90,159.98798339616923
185,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,90,89.8568344116211,10783.0,120.0019989013672,14084.0,126,4.319291338582677,1097.1,89.85847290517435,10800.0,518.3235944672833,0.048068588933254504,50,89.85683654205486
186,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,90,89.8568344116211,10783.0,120.0019989013672,14084.0,126,4.319291338582677,1097.1,89.86146357698549,10800.0,518.3235944672833,0.048068588933254504,10,89.85683654205486
187,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,90,89.8568344116211,10783.0,120.0019989013672,14084.0,126,4.319291338582677,1097.1,89.85697764391676,10800.0,518.3235944672833,0.048068588933254504,90,89.85683654205486
206,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,18,15.005376815795898,1800.0,119.95700073242188,70011.0,134,4.087037037037037,1103.5,14.982270979341113,1800.0,490.2687048452872,0.2723715026918262,50,15.005376835113697
